报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
销售商品、提供劳务收到的现金(万元),45843,28934,13683,57728,46793,29551,12486,55169,36046,21709,9661,39945,29479,20466,6934,32621,21855,25020,21816,20490,17309,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),702,331,178,3161,594,250,237,1754,1523,1092,555,1557,541,541,150,156,156,323,73,93,14,
收到的其他与经营活动有关的现金(万元),3558,415,314,1206,3138,254,194,899,726,694,704,796,777,466,413,403,49,676,1460,413,1730,
经营活动现金流入小计(万元),50102,29680,14174,62094,50525,30056,12917,57823,38294,23494,10920,42299,30797,21473,7497,33180,22060,26020,23348,20997,19053,
购买商品、接受劳务支付的现金(万元),23376,14699,7354,39357,33990,20546,10266,28447,22723,14519,6722,20350,12190,7103,4218,17431,13250,11510,10633,8291,8668,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),8273,5383,2960,11574,8874,5702,2793,9048,6334,3806,1711,6239,4579,2884,1512,5278,3546,5586,4242,3392,3077,
支付的各项税费(万元),1493,1278,784,3131,2780,2265,987,4061,3286,2904,847,3631,2737,1827,1122,2485,2209,2202,3237,3456,3353,
支付的其他与经营活动有关的现金(万元),3144,1199,663,3265,2197,1303,596,2853,2502,1495,551,2515,2304,1078,506,1714,1471,1573,1329,3032,1398,
经营活动现金流出小计(万元),36286,22559,11760,57327,47841,29816,14642,44409,34845,22724,9830,32735,21810,12892,7358,26908,20476,20872,19442,18170,16496,
经营活动产生的现金流量净额(万元),13817,7121,2414,4767,2684,239,-1725,13414,3449,769,1089,9564,8987,8581,139,6272,1584,5148,3906,2827,2557,
收回投资所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),,,,,,,,,,,,27,27,27,27,18,18,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),165,128,,14,3,2,,129,11,11,7,5,5,5,,,,6,589,9,3,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),1300,700,,,,,,,,,,1800,1800,1800,1800,1000,700,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),1465,828,0,14,3,2,0,129,11,11,7,1831,1831,1831,1827,1018,718,6,589,9,3,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),4011,2510,1347,18399,18513,16654,12641,39722,26571,15800,6453,7657,4464,3154,2305,4530,3942,5549,7763,2746,2070,
投资所支付的现金(万元),,,,1200,,,,672,,,,,,,,,,,,,1000,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),1800,700,500,,,,,,,,,1800,1800,1800,1800,1000,1000,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),5811,3210,1847,19599,18513,16654,12641,40394,26571,15800,6453,9457,6264,4954,4105,5530,4942,5549,7763,2746,3070,
投资活动产生的现金流量净额(万元),-4346,-2382,-1847,-19585,-18510,-16651,-12641,-40265,-26559,-15789,-6446,-7626,-4433,-3123,-2278,-4512,-4224,-5543,-7175,-2737,-3068,
吸收投资收到的现金(万元),,,,490,42,,,294,294,125,125,24163,24163,,,750,,2595,454,45,1550,
其中：子公司吸收少数股东投资收到的现金(万元),,,,490,42,,,294,294,125,125,,,,,750,,2595,454,45,50,
取得借款收到的现金(万元),10000,8000,3000,19450,12000,8700,,22200,11200,5500,,1000,1000,1000,1000,6748,,7657,6750,3583,2100,
发行债券收到的现金(万元),,,,,,,,20010,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),445,345,195,,,,,,,,,4400,4400,4400,4400,5200,5200,2500,3500,1000,550,
筹资活动现金流入小计(万元),10445,8345,3195,19940,12042,8700,0,42504,11494,5625,125,29562,29562,5400,5400,12698,5200,12752,10704,4628,4200,
偿还债务支付的现金(万元),11700,9300,3000,21400,12700,4700,3000,3500,,,,9398,5748,2748,235,4950,100,7807,3200,2483,3102,
分配股利、利润或偿付利息所支付的现金(万元),2618,2546,308,3388,3236,2867,190,2383,2094,2013,,2783,2760,2691,2323,1465,1376,1225,858,624,221,
其中：子公司支付给少数股东的股利、利润(万元),661,661,,18,18,18,,29,29,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),252,181,,464,195,195,175,172,,,,4928,88,88,,5228,14,3528,2633,1044,550,
筹资活动现金流出小计(万元),14570,12027,3308,25252,16131,7762,3365,6055,2094,2013,0,17109,8596,5527,2558,11643,1490,12561,6691,4151,3874,
筹资活动产生的现金流量净额(万元),-4125,-3682,-113,-5312,-4089,938,-3365,36449,9400,3612,125,12453,20967,-127,2842,1055,3710,191,4013,477,326,
汇率变动对现金及现金等价物的影响(万元),40,-72,-133,135,280,19,-306,-74,-155,-184,-190,-127,-479,-347,-30,265,29,262,-21,-27,-6,
现金及现金等价物净增加额(万元),5385,985,321,-19994,-19635,-15454,-18037,9524,-13865,-11591,-5421,14264,25042,4984,673,3080,1098,59,723,540,-190,
加:期初现金及现金等价物余额(万元),9425,9425,9525,29419,29419,29419,29419,19895,19895,19895,19895,5631,5631,5631,5631,2551,2551,2493,1770,1229,1420,
期末现金及现金等价物余额(万元),14811,10410,9847,9425,9785,13965,11382,29419,6031,8305,14474,19895,30673,10615,6304,5631,3650,2551,2493,1770,1229,
净利润(万元),,486,,4411,,3297,,7624,,3547,,6772,,2792,,5840,,4951,4421,3876,4165,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,227,,1162,,476,,135,,346,,332,,-29,,395,,362,135,160,360,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,4454,,7864,,3560,,3977,,1613,,2589,,1273,,2434,,2032,1322,1001,755,
无形资产摊销(万元),,59,,131,,46,,76,,28,,39,,20,,39,,43,54,50,8,
长期待摊费用摊销(万元),,321,,101,,27,,19,,18,,8,,4,,7,,4,,,2,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-15,,0,,-0,,-32,,12,,13,,6,,15,,-10,-42,-13,-1,
固定资产报废损失(万元),,8,,32,,9,,23,,,,,,,,,,,,2,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,455,,1296,,613,,242,,21,,306,,214,,389,,385,234,219,181,
投资损失(万元),,-12,,-5,,0,,2,,,,,,,,,,,,,0,
递延所得税资产减少(万元),,-50,,-195,,-110,,-1,,-31,,-72,,-10,,-38,,-90,-21,-27,1,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,1008,,-4703,,-2042,,-6123,,-4755,,-1032,,-531,,975,,-1193,-838,1635,500,
经营性应收项目的减少(万元),,1130,,-3741,,-8361,,-5537,,-3661,,-2575,,2240,,-3234,,-2052,-2450,-2336,-3713,
经营性应付项目的增加(万元),,-1022,,-1450,,2743,,12935,,3449,,3056,,2255,,-286,,978,1069,-1768,294,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,
其他(万元),,72,,-135,,-19,,74,,184,,127,,347,,-265,,-262,21,27,6,
经营活动产生现金流量净额(万元),,7121,,4767,,239,,13414,,769,,9564,,8581,,6272,,5148,3906,2827,2557,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),14811,10410,9847,9425,9785,13965,11382,29419,6031,8305,14474,19895,30673,10615,6304,5631,3650,2551,2493,1770,1229,
现金的期初余额(万元),9425,9425,9525,29419,29419,29419,29419,19895,19895,19895,19895,5631,5631,5631,5631,2551,2551,2493,1770,1229,1420,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),5385,985,321,-19994,-19635,-15454,-18037,9524,-13865,-11591,-5421,14264,25042,4984,673,3080,1098,59,723,540,-190,

