报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
销售商品、提供劳务收到的现金(万元),30608,19888,8941,34746,24044,15207,6646,28905,22054,14669,5593,22479,17240,11211,4697,20158,18122,15840,13906,12425,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),1628,873,512,2269,1701,1006,555,1932,1233,831,278,1685,1090,790,282,1347,1260,733,36,1,
收到的其他与经营活动有关的现金(万元),2611,315,249,1326,868,166,126,608,1113,637,681,466,390,278,110,374,649,301,322,1097,
经营活动现金流入小计(万元),34846,21077,9702,38342,26613,16380,7327,31445,24400,16137,6552,24629,18721,12279,5089,21878,20031,16873,14264,13523,
购买商品、接受劳务支付的现金(万元),11044,6179,2571,11498,8634,6081,3279,5880,6541,3778,1732,3504,4860,2961,1626,5282,5233,6479,4872,8533,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),7855,5446,3063,8882,6497,4444,2534,6481,4839,3476,2081,4837,3335,2611,1261,3876,3328,2751,1961,1173,
支付的各项税费(万元),5475,4185,1027,7803,6990,4733,1487,4982,3969,2455,1232,4363,3584,2018,1435,3731,3910,2388,2443,2321,
支付的其他与经营活动有关的现金(万元),2182,1129,684,3744,3341,1686,668,3119,1923,1506,815,2370,1436,754,465,1419,1631,1138,1907,1372,
经营活动现金流出小计(万元),26555,16939,7345,31926,25461,16943,7968,20462,17272,11215,5860,15075,13215,8344,4787,14308,14102,12757,11183,13399,
经营活动产生的现金流量净额(万元),8291,4138,2357,6416,1152,-563,-641,10983,7128,4921,692,9555,5506,3936,302,7570,5929,4116,3081,124,
收回投资所收到的现金(万元),102388,79932,39894,118860,86731,49928,21050,130000,88700,45200,8500,10500,4500,4500,0,9600,1000,,,,
取得投资收益所收到的现金(万元),1586,1176,604,2780,1989,1129,428,1530,1023,402,44,55,28,28,16,54,21,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),25,25,25,38,6,,,0,0,0,0,1,0,0,0,1,,1,,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,200,91,,60,,,,0,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),103999,81133,40523,121678,88727,51057,21478,131731,89815,45602,8604,10556,4528,4528,16,9655,1021,1,0,0,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),4853,2877,501,2923,2210,1444,893,5978,5007,3767,3737,566,228,228,105,1810,871,2587,1038,661,
投资所支付的现金(万元),104281,80299,42236,121800,85640,50740,24240,193393,149450,98000,58200,10500,7500,4500,3000,9600,1000,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,,
