报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
销售商品、提供劳务收到的现金(万元),17840,11286,3987,33091,24716,14214,5143,29058,21782,14186,6355,38771,28989,18055,37949,33628,26446,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到的税费返还(万元),114,47,31,337,344,101,10,155,115,83,65,66,62,25,91,18,77,
收到的其他与经营活动有关的现金(万元),1906,1388,704,2304,2639,1752,1143,3341,2269,1918,1495,1317,859,646,1090,2054,1215,
经营活动现金流入小计(万元),19860,12720,4722,35732,27699,16066,6296,32553,24166,16186,7915,40155,29910,18726,39130,35700,27738,
购买商品、接受劳务支付的现金(万元),11006,6843,3203,19059,15296,10302,4454,17379,12367,7744,3409,24998,18872,11423,21476,24455,16487,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),5787,4294,2614,5881,4414,3048,1776,4183,3459,2629,1533,4063,3093,2305,3644,3112,2431,
支付的各项税费(万元),2974,1674,985,3643,2969,2114,704,4550,3508,2331,1150,4857,3179,2076,4242,1746,723,
支付的其他与经营活动有关的现金(万元),3188,2220,934,5324,4449,3324,2045,4831,3683,2604,607,4239,2955,2115,4048,3986,1896,
经营活动现金流出小计(万元),22955,15031,7735,33906,27128,18788,8978,30943,23018,15307,6699,38157,28099,17918,33409,33300,21538,
