报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),171518,113202,57174,214513,156513,102675,53136,187905,136820,84402,42375,157923,110614,72012,35062,136774,128194,114716,107960,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),15122,10215,5773,15934,11222,5942,3496,13905,10184,4854,2611,8289,5607,2988,1777,6249,6486,8163,7187,
收到的其他与经营活动有关的现金(万元),2883,1681,371,2507,1078,750,856,1730,1026,218,1143,231,1160,203,381,846,245,176,444,
经营活动现金流入小计(万元),189522,125098,63319,232954,168814,109367,57489,203541,148031,89475,46129,166443,117381,75203,37221,143869,134926,123055,115591,
购买商品、接受劳务支付的现金(万元),106742,69422,36547,151118,110056,72792,30995,143662,104229,62562,28165,101176,68700,46298,21784,88006,77852,76962,73047,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),28797,19929,10193,38489,24415,16425,7849,30669,22668,14299,7022,25506,18418,12771,5928,23547,19594,16001,15338,
支付的各项税费(万元),4847,3692,2207,5179,7048,5670,4257,5745,2852,2057,1990,5154,3990,2242,1683,2919,4160,3117,2637,
支付的其他与经营活动有关的现金(万元),10252,6325,6096,12431,10152,5894,5819,9607,7827,4511,2443,7361,8127,3249,2375,7433,6159,6971,5709,
