报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,
销售商品、提供劳务收到的现金(万元),44581,28341,16926,75602,58062,41246,23026,60718,43021,27071,13427,27694,13294,22504,12000,25721,13968,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到的税费返还(万元),,,,17,,,,,,,,0,,,,,,
收到的其他与经营活动有关的现金(万元),2173,1644,1178,2472,2099,1191,1045,1277,1060,788,11,1268,901,1465,897,3637,2776,
经营活动现金流入小计(万元),46754,29985,18104,78091,60161,42437,24071,61994,44081,27859,13438,28962,14195,23969,12897,29358,16744,
购买商品、接受劳务支付的现金(万元),17583,9654,4697,22700,16866,11184,5696,14377,9999,6265,2926,8638,4493,7416,4337,7558,3663,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),13670,9646,5194,19202,15146,11272,5672,12417,8882,5924,3048,8261,3706,7307,3532,6171,3890,
支付的各项税费(万元),3828,2626,1409,11436,8804,6137,3497,8850,5689,3336,2193,3277,1119,2657,2098,3114,1692,
支付的其他与经营活动有关的现金(万元),4479,2780,1544,4776,3907,2379,1023,4153,2837,1947,777,3083,1738,2667,757,3645,3276,
经营活动现金流出小计(万元),39559,24707,12844,58114,44723,30973,15888,39798,27406,17472,8944,23258,11057,20047,10724,20488,12521,
经营活动产生的现金流量净额(万元),7195,5278,5261,19977,15438,11464,8183,22197,16675,10387,4494,5703,3138,3922,2174,8870,4223,
收回投资所收到的现金(万元),,,,,,,,,,,,,,40,,,,
取得投资收益所收到的现金(万元),,,,,,,,,,,,,,8,48,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),88,87,0,6,6,5,5,1,1,1,,45,,,,,1,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),86485,50225,30569,29840,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),86573,50311,30569,29846,6,5,5,1,1,1,0,45,0,48,48,0,1,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),13193,9497,4441,16363,10267,4592,1769,11076,7876,5941,3046,11506,5443,12125,6652,8150,4727,
投资所支付的现金(万元),,,,,,,,,,,,,1000,,,40,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,1617,,,,,,
支付的其他与投资活动有关的现金(万元),86815,54815,33354,69165,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),100008,64311,37795,85528,10267,4592,1769,11076,7876,5941,3046,13124,6443,12125,6652,8190,4727,
投资活动产生的现金流量净额(万元),-13435,-14000,-7226,-55682,-10262,-4588,-1764,-11075,-7875,-5940,-3046,-13079,-6443,-12077,-6604,-8190,-4726,
吸收投资收到的现金(万元),,,,74991,74991,74991,,,,,,,,20000,,,900,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),5200,1100,,3400,3400,3400,2700,4200,4000,4000,4000,22700,17700,3500,3500,7610,6010,
发行债券收到的现金(万元),,,,,,,,,,,,,,9880,9880,,,
收到其他与筹资活动有关的现金(万元),,,,800,800,800,,225,210,210,,600,600,,,,,
筹资活动现金流入小计(万元),5200,1100,0,79191,79191,79191,2700,4425,4210,4210,4000,23300,18300,33380,13380,7610,6910,
