报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),113250,67918,18155,147040,79438,45403,19020,112674,66801,37293,13422,96208,57321,30893,80520,68028,58110,49418,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),2,,,22,30,11,,152,197,130,16,215,222,215,1210,133,131,101,
收到的其他与经营活动有关的现金(万元),13954,11189,8558,7813,3854,1953,817,4726,5676,1554,508,4959,3073,1634,3708,1342,2011,23809,
经营活动现金流入小计(万元),127206,79107,26713,154875,83322,47367,19837,117551,72673,38977,13946,101382,60616,32742,85438,69503,60253,73328,
购买商品、接受劳务支付的现金(万元),61400,42709,21657,92280,45621,29180,13539,83694,46517,26835,13883,46467,29716,17522,37865,38931,32173,26141,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),22672,14898,8294,22245,16629,10529,5530,20566,15560,10997,6073,17195,12774,8723,11677,10569,8209,6383,
支付的各项税费(万元),8778,5480,2104,10768,6861,3599,1353,9974,5710,3670,1364,9860,6440,3765,10522,7819,5680,4627,
支付的其他与经营活动有关的现金(万元),22347,12218,4729,21586,13532,9302,4054,12983,13835,5706,2525,14754,10787,4015,12520,8258,7307,16946,
经营活动现金流出小计(万元),115196,75304,36783,146878,82644,52611,24477,127217,81623,47208,23845,88276,59717,34025,72584,65576,53370,54097,
经营活动产生的现金流量净额(万元),12010,3802,-10070,7997,678,-5244,-4640,-9666,-8949,-8230,-9899,13106,899,-1283,12853,3927,6883,19230,
收回投资所收到的现金(万元),186185,97130,30340,180151,,,,,,,,,,,34,57,103,142,
取得投资收益所收到的现金(万元),719,413,55,1072,,,,,,,,,,,,,,80,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3197,641,634,9263,7424,26,26,17,4,0,0,31,16,16,84,43,20,2,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,6,,,,268,,,2675,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),190101,98184,31029,190487,7424,26,26,23,4,0,0,299,16,16,2793,100,123,224,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),15339,9576,4266,19129,18655,7623,4663,10769,8671,5999,3062,16877,11108,6871,12761,7880,4406,3094,
投资所支付的现金(万元),191186,117559,65841,180276,125,,,,,,,,,,,,,192,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,2887,3903,
支付的其他与投资活动有关的现金(万元),,3501,,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),206525,130636,70107,199405,18780,7623,4663,10769,8671,5999,3062,16877,11108,6871,12761,7880,7293,7189,
投资活动产生的现金流量净额(万元),-16424,-32452,-39078,-8918,-11356,-7597,-4637,-10746,-8667,-5999,-3061,-16578,-11092,-6855,-9968,-7780,-7170,-6965,
吸收投资收到的现金(万元),,,,,,,,59628,59628,,,,,,,,8630,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),11200,8700,2900,31085,19300,14300,2000,6200,6200,2000,,23399,23399,11778,24751,12700,24450,13080,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),11200,8700,2900,31085,19300,14300,2000,65828,65828,2000,0,23399,23399,11778,24751,12700,33080,13080,
偿还债务支付的现金(万元),16000,13000,4500,11250,7764,5264,1250,9200,3250,2000,750,15900,12000,6000,14400,17500,22330,3100,
分配股利、利润或偿付利息所支付的现金(万元),3204,1771,486,5031,4445,590,289,1382,1008,650,326,1079,616,472,899,644,867,21679,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),6321,1744,883,1545,500,,,1550,251,,,,,,,,,,
筹资活动现金流出小计(万元),25525,16515,5869,17827,12709,5854,1539,12132,4509,2650,1076,16979,12616,6472,15299,18144,23197,24779,
筹资活动产生的现金流量净额(万元),-14325,-7815,-2969,13259,6591,8446,461,53696,61320,-650,-1076,6421,10783,5305,9451,-5444,9882,-11699,
汇率变动对现金及现金等价物的影响(万元),1,1,,1,0,,,-1,0,-0,-0,0,0,0,0,3,63,-0,
现金及现金等价物净增加额(万元),-18738,-36464,-52117,12338,-4088,-4395,-8816,33283,43703,-14879,-14036,2949,590,-2833,12337,-9293,9659,566,
加:期初现金及现金等价物余额(万元),66073,66073,66073,53735,53735,53735,53735,20452,20452,20452,20452,17503,17503,17503,5166,14459,4800,4234,
期末现金及现金等价物余额(万元),47335,29609,13956,66073,49647,49340,44919,53735,64155,5572,6416,20452,18093,14670,17503,5166,14459,4800,
净利润(万元),,3541,,5873,,1928,,11373,,3628,,12240,,4239,11653,9868,5224,6649,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,1931,,2771,,1476,,1886,,1347,,772,,911,614,729,46,-232,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,2021,,2974,,750,,1482,,707,,1305,,620,1293,1160,917,572,
无形资产摊销(万元),,192,,330,,148,,257,,124,,197,,86,166,160,160,65,
长期待摊费用摊销(万元),,31,,32,,14,,28,,14,,45,,24,47,31,20,25,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,0,,51,,52,,-4,,-0,,57,,29,99,-5,93,0,
固定资产报废损失(万元),,,,16,,15,,1,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,
财务费用(万元),,1137,,776,,70,,169,,30,,426,,307,654,636,813,370,
投资损失(万元),,-345,,-1020,,2,,-1,,-1,,-0,,,,18,108,-17,
递延所得税资产减少(万元),,-328,,-543,,,,-311,,-539,,-69,,-98,-46,-118,-53,19,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-3333,,-990,,-5472,,-5092,,-3935,,-2607,,-2892,-1404,-148,-57,-1749,
经营性应收项目的减少(万元),,-15590,,-20680,,-13488,,-32386,,-18522,,-12411,,-8054,-17198,-7931,-2559,11361,
经营性应付项目的增加(万元),,14546,,18407,,9261,,12929,,8917,,13150,,3544,16975,-474,-920,2169,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,3090,,
经营活动产生现金流量净额(万元),,3802,,7997,,-5244,,-9666,,-8230,,13106,,-1283,12853,3927,6883,19230,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),47335,29609,13956,66073,49647,49340,44919,53735,64155,5572,6416,20452,18093,14670,17503,5166,14459,4800,
现金的期初余额(万元),66073,66073,66073,53735,53735,53735,53735,20452,20452,20452,20452,17503,17503,17503,5166,14459,4800,4234,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-18738,-36464,-52117,12338,-4088,-4395,-8816,33283,43703,-14879,-14036,2949,590,-2833,12337,-9293,9659,566,

