报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),7925,5753,3011,16331,18195,16528,8587,22058,21706,11710,5358,16658,12331,13357,7642,11272,7210,2960,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),,,,,,,,,,,,,,,,,,,
收到的其他与经营活动有关的现金(万元),498,335,275,432,247,215,55,510,177,164,47,212,72,1508,139,281,161,109,
经营活动现金流入小计(万元),8423,6088,3286,16763,18441,16743,8642,22568,21883,11874,5404,16870,12404,14865,7781,11553,7371,3068,
购买商品、接受劳务支付的现金(万元),3764,2573,1420,1393,4635,3823,2364,7146,11353,6476,2388,8217,6036,6449,3079,7402,3004,2011,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),5348,3797,2137,8577,6648,4591,2516,5098,3813,2515,1259,3889,2808,3014,1509,2343,1343,1159,
支付的各项税费(万元),930,578,148,3154,3254,2837,1718,5146,3779,1994,684,1849,1379,1367,623,1187,919,254,
支付的其他与经营活动有关的现金(万元),2202,1564,836,3176,2134,1586,1146,3701,1614,650,586,1046,1317,1950,642,932,1317,563,
经营活动现金流出小计(万元),12245,8512,4541,16300,16670,12837,7745,21090,20559,11636,4916,15001,11541,12779,5854,11864,6583,3986,
经营活动产生的现金流量净额(万元),-3823,-2425,-1255,463,1771,3906,898,1477,1324,238,488,1869,862,2086,1927,-311,788,-918,
收回投资所收到的现金(万元),,,,,,,,,,,,,,,,3000,,,
取得投资收益所收到的现金(万元),,,,,,,,,,,,,,4,4,37,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3,3,3,15,15,6,6,60,60,60,,10,,2,,,,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,150,,400,349,201,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),3,3,3,15,15,6,6,60,60,60,0,160,0,406,353,3238,0,0,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),4184,1330,447,12284,8396,8182,5828,8433,5938,3472,1987,5611,5329,8399,3042,2517,779,1863,
投资所支付的现金(万元),,,,,,,,,,,,,,58,,29,3000,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,200,,401,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),4184,1330,447,12284,8396,8182,5828,8433,5938,3472,1987,5811,5329,8858,3042,2546,3779,1863,
