报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,
销售商品、提供劳务收到的现金(万元),202689,111905,31609,277093,206097,127446,34303,255198,175466,106438,31542,186770,119783,69010,17600,138410,121691,109777,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),,,,,,,,,,,,,,,,,,,
收到的其他与经营活动有关的现金(万元),2808,940,351,6377,3584,2813,2581,4180,3346,1953,499,4375,2861,1470,565,3757,2293,1394,
经营活动现金流入小计(万元),205497,112845,31960,283470,209681,130259,36884,259378,178811,108391,32041,191145,122643,70480,18165,142166,123984,111171,
购买商品、接受劳务支付的现金(万元),115577,56218,22329,161136,123572,65257,29888,153544,113386,63471,24016,110171,72415,39705,12714,80942,72475,63017,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),30646,19031,9571,33462,24266,15433,8281,27251,20037,13052,6696,20333,14680,9394,4752,16188,13470,12979,
支付的各项税费(万元),13514,8522,3920,21887,17189,10562,6594,15224,11774,7928,4007,11005,7858,4509,2635,12828,9271,7731,
支付的其他与经营活动有关的现金(万元),25622,17369,8923,30001,26123,14258,8042,23752,18444,10674,5438,19890,16612,10147,3923,16128,11915,14732,
经营活动现金流出小计(万元),185359,101139,44744,246487,191150,105511,52805,219771,163641,95124,40158,161399,111565,63755,24023,126085,107131,98459,
经营活动产生的现金流量净额(万元),20138,11705,-12784,36983,18531,24748,-15920,39607,15171,13266,-8117,29746,11078,6725,-5858,16081,16853,12712,
收回投资所收到的现金(万元),204720,132420,69204,312800,221900,118700,37500,81300,7000,,,,,,,,200,,
取得投资收益所收到的现金(万元),1946,1179,675,1974,2269,1361,387,684,26,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),46,42,42,161,7,7,0,27,3,3,2,8,5,5,1,60,136,58,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,84,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),206712,133641,69920,314935,224176,120068,37888,82011,7029,3,2,8,5,5,1,60,336,143,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),20540,15646,8126,37936,21499,15284,8495,27519,20694,16179,10939,13684,6680,3591,1045,14922,12990,9275,
投资所支付的现金(万元),175315,120015,46789,323602,240670,143744,48200,144800,78300,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),10,,1363,1419,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),195865,135661,56278,362958,262169,159028,56695,172319,98994,16179,10939,13684,6680,3591,1045,14922,12990,9275,
投资活动产生的现金流量净额(万元),10847,-2021,13643,-48023,-37993,-38960,-18808,-90308,-91965,-16177,-10937,-13676,-6674,-3586,-1043,-14862,-12654,-9132,
吸收投资收到的现金(万元),,,,,,,,85780,85780,85780,,,,,,,15000,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),1550,447,,,,,,2000,2000,2000,2000,,,,,,6455,3900,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),1550,447,0,0,0,0,0,87780,87780,87780,2000,0,0,0,0,0,21455,3900,
偿还债务支付的现金(万元),,,,,,,,2000,2000,2000,,,,,,2355,6300,7750,
分配股利、利润或偿付利息所支付的现金(万元),13618,13617,,9600,9594,9495,,5059,5059,5059,3261,3360,3360,3360,3024,3811,1385,533,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),13597,12680,3370,343,,,,1380,843,105,,,,,,,,,
筹资活动现金流出小计(万元),27214,26297,3370,9943,9594,9495,0,8439,7903,7164,3261,3360,3360,3360,3024,6166,7685,8283,
筹资活动产生的现金流量净额(万元),-25664,-25850,-3370,-9943,-9594,-9495,0,79341,79877,80616,-1261,-3360,-3360,-3360,-3024,-6166,13770,-4383,
汇率变动对现金及现金等价物的影响(万元),-27,-70,-159,177,206,65,-235,-258,-167,-90,-31,297,90,63,-14,69,-1,-0,
现金及现金等价物净增加额(万元),5293,-16235,-2670,-20805,-28849,-23643,-34963,28382,2916,77616,-20347,13007,1133,-158,-9939,-4878,17969,-802,
加:期初现金及现金等价物余额(万元),41728,41728,41728,62534,62534,62534,62534,34151,34151,34151,34151,21144,21144,21144,21144,26022,8053,8855,
期末现金及现金等价物余额(万元),47022,25493,39058,41728,33684,38891,27571,62534,37067,111767,13805,34151,22277,20986,11205,21144,26022,8053,
净利润(万元),,11017,,27290,,9487,,23422,,6430,2034,17779,,4970,1347,13238,10650,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,508,,1072,,278,,256,,39,-189,906,,409,90,551,407,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,3064,,5853,,2860,,4178,,1993,985,3828,,1880,934,2827,1709,,
无形资产摊销(万元),,369,,467,,204,,368,,171,84,309,,128,60,200,111,,
长期待摊费用摊销(万元),,528,,1016,,400,,698,,347,141,379,,161,68,188,89,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,3,,12,,-9,,,,35,28,54,,10,9,15,14,,
固定资产报废损失(万元),,67,,39,,6,,240,,,,,,,,,,,
公允价值变动损失(万元),,6,,-6,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,
财务费用(万元),,68,,-178,,-65,,277,,109,48,-297,,-63,14,-59,243,,
投资损失(万元),,-1249,,-2300,,-1248,,-797,,,,,,,,,,,
递延所得税资产减少(万元),,-270,,-458,,-220,,-7,,-53,-22,-176,,-130,-38,-257,-115,,
递延所得税负债增加(万元),,-52,,639,,,,,,,,,,,,,,,
存货的减少(万元),,-2472,,332,,1946,,-775,,-8142,-2789,-7773,,-5704,-1648,-1388,629,,
经营性应收项目的减少(万元),,-2599,,13998,,22654,,-12538,,7070,-1669,-7768,,-4699,597,-6982,-4167,,
经营性应付项目的增加(万元),,2718,,-10794,,-11543,,24284,,5267,-6767,22505,,9763,-7294,7748,4294,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,2989,,
经营活动产生现金流量净额(万元),,11705,,36983,,24748,,39607,,13266,-8117,29746,,6725,-5858,16081,16853,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),47022,25493,39058,41728,33684,38891,27571,62534,37067,111767,13805,34151,22277,20986,11205,21144,26022,8053,
现金的期初余额(万元),41728,41728,41728,62534,62534,62534,62534,34151,34151,34151,34151,21144,21144,21144,21144,26022,8053,8855,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),5293,-16235,-2670,-20805,-28849,-23643,-34963,28382,2916,77616,-20347,13007,1133,-158,-9939,-4878,17969,-802,

