报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),150483,94153,39230,209389,147378,92590,37418,185327,124743,68531,24106,140016,90810,53675,18579,132681,87340,157297,145843,138674,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),,,,,,,,,,,,,,,,,,,,,
收到的其他与经营活动有关的现金(万元),1393,788,357,3366,2775,1587,860,2594,2611,875,1247,1724,1423,1045,659,2962,3159,4646,2118,1727,
经营活动现金流入小计(万元),151876,94941,39587,212756,150153,94177,38278,187920,127354,69406,25353,141739,92234,54719,19238,135644,90499,161943,147961,140402,
购买商品、接受劳务支付的现金(万元),118426,79393,36515,166585,122800,84207,38409,139400,96686,59221,24038,102901,70462,40919,19241,91862,71516,108916,113485,97558,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),11224,7930,4179,15349,11510,7988,4158,12718,9249,6090,2813,9990,7127,4784,1967,9868,6988,9452,7490,5561,
支付的各项税费(万元),9539,6350,3371,10989,7220,4541,2142,9545,6368,4775,2813,10499,7943,5197,2789,9709,9196,11110,7687,7077,
支付的其他与经营活动有关的现金(万元),6873,4229,2179,9234,6546,3927,1832,8495,9673,6003,3224,9887,5220,4478,1622,8383,4078,8772,8519,10027,
经营活动现金流出小计(万元),146062,97901,46244,202157,148076,100664,46540,170158,121976,76089,32889,133277,90752,55377,25620,119822,91777,138250,137181,120224,
经营活动产生的现金流量净额(万元),5815,-2961,-6658,10599,2077,-6487,-8262,17763,5378,-6683,-7536,8462,1481,-658,-6382,15822,-1279,23693,10780,20178,
收回投资所收到的现金(万元),20000,20000,15000,97520,81500,60500,31000,9500,2000,0,,10500,10500,10500,9500,2700,,4800,,,
取得投资收益所收到的现金(万元),160,122,76,537,392,283,172,52,7,0,,30,30,30,23,9,,320,108,108,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),94,92,,44,3,1,1,16,8,6,6,74,19,12,2,6,,19,12,,
