报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),65522,41897,21292,93455,83972,42712,20834,80550,58913,36113,18199,76295,54450,35917,16417,79282,71637,70605,62968,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),,,,,,,,,,,,,,,,,117,,,
收到的其他与经营活动有关的现金(万元),898,592,374,852,1532,591,120,1447,864,527,2273,303,150,115,106,410,637,337,272,
经营活动现金流入小计(万元),66420,42489,21666,94306,85504,43303,20954,81997,59777,36640,20472,76599,54600,36031,16523,79693,72391,70942,63241,
购买商品、接受劳务支付的现金(万元),36576,25174,11278,57510,53969,22969,11490,49601,33262,22240,11659,38712,27651,18804,9843,38074,42669,40579,37590,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),9688,6431,3347,12922,9541,6603,3325,11992,8936,6179,3171,11054,8419,5868,2911,11889,11083,8882,6826,
支付的各项税费(万元),4823,3644,2052,7781,6650,4789,2018,8334,5776,3513,1988,9327,6752,4335,2363,8459,9873,8046,7542,
支付的其他与经营活动有关的现金(万元),7670,4725,2201,6315,6468,3931,1686,4320,4468,2767,3007,2894,2595,1740,1018,2912,2164,1818,1267,
经营活动现金流出小计(万元),58757,39975,18878,84528,76628,38291,18519,74247,52442,34699,19825,61987,45417,30747,16135,61334,65788,59326,53226,
经营活动产生的现金流量净额(万元),7663,2515,2788,9778,8876,5012,2435,7750,7335,1941,647,14612,9184,5285,388,18358,6603,11617,10015,
收回投资所收到的现金(万元),48000,17000,3000,49200,61000,16000,,64800,10012,7867,5040,7310,2228,7124,63881,5351,3033,,,
取得投资收益所收到的现金(万元),591,250,11,1863,213,159,,521,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),135,135,2,166,22,2,1,140,108,104,5,17,7,4,2,54,61,16,723,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),500,,41223,,1049,923,,970,,,,,,,0,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),49226,17385,44236,51229,62284,17084,1,66431,10120,7971,5045,7326,2234,7128,63883,5406,3094,16,723,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),11759,8430,4827,14680,9566,6129,2382,3515,2237,1496,613,4013,3230,2423,1103,8602,7323,7656,10560,
投资所支付的现金(万元),63000,35000,40000,60398,126629,67000,14000,59800,19800,19800,8000,10000,10000,10000,70850,7240,3000,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,148,96,96,96,1400,,,,,,,,,1810,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),74759,43430,44827,75227,136291,73226,16478,64716,22037,21296,8613,14013,13230,12423,71953,15842,12133,7656,10560,
投资活动产生的现金流量净额(万元),-25532,-26045,-591,-23998,-74007,-56141,-16477,1715,-11916,-13325,-3568,-6686,-10996,-5295,-8070,-10436,-9039,-7640,-9836,
吸收投资收到的现金(万元),2227,2227,,,12629,,,46935,46935,46935,45422,,,,,,,,10982,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,1453,,,,,,,,,,,,,,,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,1513,,,,,,,,768,
筹资活动现金流入小计(万元),2227,2227,0,0,14082,0,0,46935,46935,46935,46935,0,0,0,0,0,0,0,11750,
偿还债务支付的现金(万元),,,,,,,,,,,,,,,,,,,7200,
分配股利、利润或偿付利息所支付的现金(万元),4800,4800,,6000,6000,6000,,4800,4800,4800,,,,,,,,,3642,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,,1543,,,1215,1215,1215,2000,132,131,51,,140,,,1009,
筹资活动现金流出小计(万元),4800,4800,0,6000,7543,6000,0,6015,6015,6015,2000,132,131,51,0,140,0,0,11851,
筹资活动产生的现金流量净额(万元),-2573,-2573,0,-6000,6539,-6000,0,40920,40920,40920,44935,-132,-131,-51,0,-140,0,0,-101,
汇率变动对现金及现金等价物的影响(万元),178,16,-96,353,238,71,-129,-153,-120,-60,-11,115,65,29,-8,61,-9,-33,-2,
