报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
销售商品、提供劳务收到的现金(万元),50550,36525,14341,56331,44516,30717,15114,66906,48319,33264,18298,47724,34400,25330,53559,50726,41863,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到的税费返还(万元),,,,,,,,,,,,,,,,,,
收到的其他与经营活动有关的现金(万元),485,463,93,913,634,594,127,770,82,73,44,249,85,48,339,141,199,
经营活动现金流入小计(万元),51035,36988,14434,57243,45150,31311,15241,67676,48400,33337,18342,47973,34485,25377,53898,50867,42062,
购买商品、接受劳务支付的现金(万元),30594,23746,8083,39381,34337,23091,10499,44311,32052,19412,10407,28514,19550,14379,39599,33519,36214,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),4585,3210,2373,4598,2756,2274,1477,4057,3064,1977,1162,4024,2419,1835,4145,3731,2499,
支付的各项税费(万元),2534,1909,306,2769,2228,1647,1163,3942,3244,2540,1463,3697,2695,2257,3581,3220,2114,
支付的其他与经营活动有关的现金(万元),2124,1845,1610,2521,3081,2138,974,2570,1706,1288,651,2411,1925,1208,2363,2162,1888,
经营活动现金流出小计(万元),39837,30710,12374,49270,42402,29151,14114,54880,40067,25217,13683,38647,26589,19679,49689,42632,42716,
经营活动产生的现金流量净额(万元),11198,6278,2060,7974,2748,2160,1128,12795,8334,8120,4660,9327,7896,5699,4209,8235,-654,
收回投资所收到的现金(万元),,,,,,,,,,,,200,200,200,32063,3028,1010,
取得投资收益所收到的现金(万元),,,,,,,,,,,,,,,14,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),6,1,,8,,,,18,18,,,16,,,1,,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),41815,21394,21375,95011,29526,29452,28121,,,,,,,,,,,
