报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
销售商品、提供劳务收到的现金(万元),182619,87800,34997,109732,73246,48304,21910,72151,54153,36812,16660,67331,47248,31549,50036,36400,34374,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到的税费返还(万元),3923,2828,1265,2308,1935,1550,1237,183,25,25,,0,24,0,86,,,
收到的其他与经营活动有关的现金(万元),947,556,250,1331,988,450,92,1138,717,547,372,2307,1724,1655,3988,471,3331,
经营活动现金流入小计(万元),187489,91183,36512,113371,76168,50304,23240,73472,54895,37385,17032,69639,48995,33204,54110,36871,37704,
购买商品、接受劳务支付的现金(万元),161594,72837,29021,83204,57834,37829,17982,48205,32656,20754,9097,42964,30766,19601,37712,29794,28193,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),20953,11970,5597,18403,14359,9107,3841,14035,9793,6213,2747,9444,6584,4039,6074,4329,2462,
支付的各项税费(万元),2717,1839,726,3747,2632,1834,866,3529,2705,1805,711,3857,2863,1733,3286,1920,1745,
支付的其他与经营活动有关的现金(万元),5974,3394,1836,5476,3886,2310,1111,4205,3212,2050,1099,3925,3946,2179,6710,4471,3581,
经营活动现金流出小计(万元),191239,90040,37180,110830,78711,51081,23799,69974,48366,30822,13654,60189,44159,27552,53782,40515,35981,
经营活动产生的现金流量净额(万元),-3750,1143,-669,2542,-2543,-777,-559,3498,6529,6563,3378,9450,4836,5652,328,-3644,1724,
收回投资所收到的现金(万元),,,,,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),94,90,78,265,226,174,,3,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),12,12,2,7,7,5,,123,109,109,,,,,,2,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,86,,
收到的其他与投资活动有关的现金(万元),14743,14243,9500,26700,22500,18000,9000,3030,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),14849,14345,9580,26972,22733,18179,9000,3156,109,109,0,0,0,0,0,87,0,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),15523,10467,5196,18193,13557,8776,4647,18540,10311,6733,3524,12855,9432,6186,8004,5415,6474,
投资所支付的现金(万元),900,900,900,1060,1060,160,,,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,103,
支付的其他与投资活动有关的现金(万元),7743,7243,5000,25200,16700,14000,9000,12000,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),24166,18611,11096,44453,31317,22936,13647,30540,10311,6733,3524,12855,9432,6186,8004,5415,6577,
投资活动产生的现金流量净额(万元),-9318,-4265,-1516,-17481,-8584,-4757,-4647,-27385,-10202,-6624,-3524,-12855,-9432,-6186,-8004,-5328,-6577,
吸收投资收到的现金(万元),2742,1471,1176,2084,902,701,309,29523,,,,4346,4346,4346,7500,,11030,
其中：子公司吸收少数股东投资收到的现金(万元),2742,1471,1176,2084,902,701,,,,,,96,,96,,,,
取得借款收到的现金(万元),39288,17534,10532,49879,33075,20631,13767,20749,11900,11900,700,22549,19349,16549,19537,13392,15038,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,32,500,,,162,,,,2265,1692,1233,2310,4231,20799,
筹资活动现金流入小计(万元),42030,19005,11708,51995,34478,21332,14076,50433,11900,11900,700,29160,25387,22128,29347,17623,46867,
偿还债务支付的现金(万元),30257,9695,3876,24573,14571,9564,3500,29390,14841,14382,431,15486,14672,10600,16105,10805,10666,
分配股利、利润或偿付利息所支付的现金(万元),2715,1072,469,2711,2279,2012,181,1110,895,620,320,1145,850,529,814,576,459,
其中：子公司支付给少数股东的股利、利润(万元),,,,2,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),1076,1076,,166,80,69,52,1633,256,166,87,1785,796,796,2623,3495,23912,
筹资活动现金流出小计(万元),34049,11844,4346,27450,16930,11646,3733,32133,15992,15168,838,18416,16318,11926,19542,14876,35038,
筹资活动产生的现金流量净额(万元),7981,7161,7362,24545,17548,9686,10342,18300,-4092,-3268,-138,10745,9068,10203,9805,2747,11830,
汇率变动对现金及现金等价物的影响(万元),27,-18,-67,85,121,52,-30,-114,-83,-27,11,9,8,5,7,10,,
现金及现金等价物净增加额(万元),-5059,4021,5111,9690,6541,4205,5105,-5701,-7848,-3357,-273,7349,4481,9673,2136,-6214,6977,
加:期初现金及现金等价物余额(万元),15015,15015,15015,5325,5325,5325,5325,11026,11026,11026,11026,3677,3677,3677,1541,7755,778,
期末现金及现金等价物余额(万元),9956,19036,20126,15015,11866,9530,10431,5325,3178,7669,10753,11026,8158,13350,3677,1541,7755,
净利润(万元),,2010,,5157,,2874,,6153,,2753,,5986,,2733,4651,3998,1412,
少数股东损益(万元),,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,
资产减值准备(万元),,544,,1253,,520,,455,,-62,,322,,471,414,285,197,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,3132,,4339,,2001,,2950,,1347,,2935,,1397,2377,1646,370,
无形资产摊销(万元),,42,,82,,41,,82,,41,,85,,34,13,14,5,
长期待摊费用摊销(万元),,431,,404,,194,,303,,124,,180,,82,129,33,20,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,23,,-0,,0,,-1,,-0,,11,,,,2,,
固定资产报废损失(万元),,,,,,,,2,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,
财务费用(万元),,982,,767,,442,,913,,400,,858,,415,835,614,472,
投资损失(万元),,-23,,-319,,-171,,-17,,,,,,,,-74,,
递延所得税资产减少(万元),,5,,-82,,-308,,-89,,-10,,-49,,-35,8,-75,-34,
递延所得税负债增加(万元),,259,,696,,462,,204,,0,,75,,57,33,29,,
存货的减少(万元),,-1725,,-5279,,-628,,-2748,,2638,,-1029,,1657,-485,-5160,-1945,
经营性应收项目的减少(万元),,-12569,,-10557,,-8561,,-9909,,-588,,-735,,-2815,-8112,-7110,-1964,
经营性应付项目的增加(万元),,8033,,6081,,2357,,5202,,-81,,811,,1657,464,2154,1384,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,1806,
经营活动产生现金流量净额(万元),,1143,,2542,,-777,,3498,,6563,,9450,,5652,328,-3644,1724,
债务转为资本(万元),,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,
现金的期末余额(万元),9956,19036,20126,15015,11866,9530,10431,5325,3178,7669,10753,11026,8158,13350,3677,1541,7755,
现金的期初余额(万元),15015,15015,15015,5325,5325,5325,5325,11026,11026,11026,11026,3677,3677,3677,1541,7755,778,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-5059,4021,5111,9690,6541,4205,5105,-5701,-7848,-3357,-273,7349,4481,9673,2136,-6214,6977,

