报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),834245,173584,84608,441109,310014,179679,62975,236389,160365,101549,53966,204628,157559,97000,48088,186337,150178,116627,99301,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),4168,2480,1419,7473,4115,2308,926,4939,3497,2376,1131,5041,4244,2607,1803,4994,1731,3589,852,
收到的其他与经营活动有关的现金(万元),5573,1507,208,2589,1085,734,316,3088,1189,940,924,3858,2614,1944,746,4091,8503,2413,3629,
经营活动现金流入小计(万元),843987,177572,86235,451171,315214,182721,64217,244417,165050,104865,56021,213527,164416,101550,50637,195422,160411,122629,103781,
购买商品、接受劳务支付的现金(万元),720591,158343,79725,395874,295995,186662,72406,236189,155416,87354,40547,173734,137085,85826,41218,168981,135138,98103,95466,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),100501,9970,4895,19466,12703,8764,4563,13585,9536,6239,3916,11048,7651,5822,3186,10069,6815,4904,3012,
支付的各项税费(万元),10224,4779,2843,17563,12758,9053,2572,5328,3655,2796,1333,5334,3405,2365,1229,6909,3380,3220,1335,
支付的其他与经营活动有关的现金(万元),37131,7874,4511,17728,12698,7429,4009,16510,8247,5813,3257,16399,9972,6511,4287,14141,13087,11927,6728,
经营活动现金流出小计(万元),868446,180967,91974,450631,334154,211909,83550,271612,176854,102202,49053,206515,158113,100524,49921,200101,158420,118154,106540,
经营活动产生的现金流量净额(万元),-24459,-3395,-5739,540,-18940,-29188,-19333,-27195,-11803,2664,6968,7012,6304,1027,716,-4679,1992,4474,-2759,
收回投资所收到的现金(万元),325,325,,,,,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),21,,,0,5,,,,,,-14,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),629,,,250,,,,208,56,40,33,92,72,59,53,81,115,7,0,
处置子公司及其他营业单位收到的现金净额(万元),824,824,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),5202,,,28437,162,162,,2992,1180,1180,1180,,,,,1674,9000,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),7001,1149,0,28687,167,162,0,3200,1236,1220,1199,92,72,59,53,1754,9115,7,0,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),23175,5632,1105,8768,3886,2731,519,6133,1136,1036,513,8824,8300,7660,746,2714,2567,6462,5543,
投资所支付的现金(万元),85534,82687,,144844,48859,3506,2500,2937,,,,33,33,33,,750,8445,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,82852,,189,,,,,,,,,,,,2216,7109,,
支付的其他与投资活动有关的现金(万元),5858,2171,,29657,,,,,250,242,116,560,,,,1756,1912,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),114567,90490,83957,183269,52934,6237,3019,9070,1386,1278,629,9417,8333,7693,746,5220,15140,13571,5543,
投资活动产生的现金流量净额(万元),-107566,-89340,-83957,-154582,-52767,-6076,-3019,-5870,-150,-58,570,-9325,-8261,-7634,-693,-3466,-6025,-13564,-5542,
吸收投资收到的现金(万元),36931,245,,925,245,245,251,102230,29203,29203,,75,,,,1200,5281,14260,,
其中：子公司吸收少数股东投资收到的现金(万元),245,245,,925,245,245,251,685,,,,75,,,,1200,,,,
取得借款收到的现金(万元),268548,127149,60370,231095,117538,51636,9818,141849,101738,59058,28591,134129,96147,62262,26754,93173,67960,49081,30145,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),7817,97468,92326,21957,2776,1286,,9775,4236,7619,1404,8373,2448,4069,706,10997,3268,668,2832,
筹资活动现金流入小计(万元),313295,224862,152697,253977,120559,53166,10069,253855,135177,95881,30095,142577,98595,66331,27460,105369,76509,64009,32977,
偿还债务支付的现金(万元),143351,97120,39374,122158,86239,42708,5000,140923,106021,68482,29779,127472,87098,56880,23825,81142,60666,38793,21357,
分配股利、利润或偿付利息所支付的现金(万元),23559,7654,3331,7443,5023,1615,506,3088,2240,1428,867,3140,2643,1572,921,4126,2415,12005,1559,
其中：子公司支付给少数股东的股利、利润(万元),61,59,,68,68,68,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),1047,17901,16926,8069,7259,5618,,12752,5816,13961,3682,10572,3290,4096,1409,8168,6564,2874,1037,
筹资活动现金流出小计(万元),167957,122675,59631,137670,98520,49941,5506,156764,114077,83871,34328,141184,93032,62548,26155,93436,69644,53672,23953,
筹资活动产生的现金流量净额(万元),145338,102187,93065,116307,22038,3225,4563,97091,21100,12010,-4232,1394,5564,3783,1305,11933,6865,10337,9025,
汇率变动对现金及现金等价物的影响(万元),2163,-234,34,-328,-478,125,-202,-276,-399,-178,-47,-431,-138,-137,161,187,-76,-298,33,
现金及现金等价物净增加额(万元),15475,9217,3404,-38063,-50147,-31913,-17991,63750,8748,14437,3258,-1351,3468,-2962,1488,3976,2756,950,756,
加:期初现金及现金等价物余额(万元),292079,35770,35770,73834,73834,73834,73834,10084,10084,10084,10084,11435,11435,11435,11435,7459,4703,3753,2996,
期末现金及现金等价物余额(万元),307554,44988,39174,35770,23687,41921,55843,73834,18832,24521,13342,10084,14903,8473,12923,11435,7459,4703,3753,
净利润(万元),,1380,,11568,,14447,,12340,,5252,,13144,,6532,,10783,9797,12732,8630,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,-1922,,9010,,3675,,2331,,-247,,1893,,965,,1508,174,1348,684,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1561,,2191,,1710,,1647,,702,,1290,,623,,1117,441,342,189,
无形资产摊销(万元),,944,,1765,,441,,850,,333,,627,,291,,199,87,39,24,
长期待摊费用摊销(万元),,194,,67,,5,,11,,1,,12,,6,,21,6,13,21,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-120,,-93,,,,-61,,-40,,-41,,-24,,-25,-45,8,5,
固定资产报废损失(万元),,,,1,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,-191,,67,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,
财务费用(万元),,5500,,5932,,1545,,3420,,1769,,3550,,1700,,2579,2132,1785,900,
投资损失(万元),,-4612,,-279,,,,,,,,,,,,-3,,,,
递延所得税资产减少(万元),,-5070,,-6619,,-2802,,-810,,-238,,-814,,-233,,-478,-8,-184,226,
递延所得税负债增加(万元),,,,-118,,,,-118,,-118,,118,,,,,,,,
存货的减少(万元),,1532,,-41161,,-38231,,-22711,,-8776,,-5871,,-7089,,-831,-11007,-375,-7090,
经营性应收项目的减少(万元),,7049,,-74576,,-44818,,-25976,,-1042,,-9264,,-7822,,-21392,-7783,-6183,-14105,
经营性应付项目的增加(万元),,-6676,,67239,,21847,,2518,,6392,,1131,,5704,,1259,8454,-4621,7182,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,
其他(万元),,-2964,,25543,,12993,,-637,,-1324,,1236,,373,,586,-256,-430,575,
经营活动产生现金流量净额(万元),,-3395,,540,,-29188,,-27195,,2664,,7012,,1027,,-4679,1992,4474,-2759,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),307554,44988,39174,35770,23687,41921,55843,73834,18832,24521,13342,10084,14903,8473,12923,11435,7459,4703,3753,
现金的期初余额(万元),292079,35770,35770,73834,73834,73834,73834,10084,10084,10084,10084,11435,11435,11435,11435,7459,4703,3753,2996,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),15475,9217,3404,-38063,-50147,-31913,-17991,63750,8748,14437,3258,-1351,3468,-2962,1488,3976,2756,950,756,

