报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
销售商品、提供劳务收到的现金(万元),24453,14587,5490,45970,19405,11333,3094,41947,21787,13553,5712,34821,15981,48117,53034,29848,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,
收到的税费返还(万元),814,438,132,984,683,607,192,661,393,272,13,526,443,1090,1196,599,
收到的其他与经营活动有关的现金(万元),1161,710,454,1654,1411,949,271,850,546,427,113,1253,842,3370,652,139,
经营活动现金流入小计(万元),26428,15734,6076,48608,21498,12889,3557,43459,22726,14252,5839,36599,17266,52576,54883,30586,
购买商品、接受劳务支付的现金(万元),18389,11883,6907,24131,18906,12345,3883,20880,15265,10628,5873,22286,17981,26121,25001,15048,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),9977,7397,4989,10788,8431,6215,3953,8227,6167,4218,2309,9266,6990,7885,6646,5151,
支付的各项税费(万元),2676,1751,1329,3766,2803,1683,969,4318,2728,1562,988,3646,3179,4166,5579,3460,
