报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
销售商品、提供劳务收到的现金(万元),47769,30716,15276,67754,46726,27749,12978,53404,37067,23138,9923,42671,30889,32706,31244,27502,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,
收到的税费返还(万元),1044,947,463,843,622,100,,,,,,,,,,,
收到的其他与经营活动有关的现金(万元),2045,771,755,3814,1075,991,12,933,277,26,184,679,1004,1245,553,421,
经营活动现金流入小计(万元),50858,32434,16493,72412,48422,28841,12990,54337,37344,23164,10107,43350,31894,33951,31796,27924,
购买商品、接受劳务支付的现金(万元),31272,19049,9742,42687,30460,19037,9242,31725,21380,12692,6853,24089,19359,18149,18911,17278,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),9929,5887,2854,12317,8741,4824,2254,8796,6426,4207,1592,6474,4556,5427,5105,3904,
支付的各项税费(万元),1118,821,448,1791,1517,870,446,2379,1786,1053,364,2654,2058,2526,1980,1423,
支付的其他与经营活动有关的现金(万元),3765,2105,731,4682,2924,1388,659,3526,3453,1933,935,1930,2060,1903,2181,2812,
经营活动现金流出小计(万元),46084,27862,13775,61477,43642,26120,12600,46426,33045,19885,9744,35147,28033,28004,28176,25417,
经营活动产生的现金流量净额(万元),4775,4572,2718,10934,4781,2722,389,7910,4299,3279,363,8203,3861,5946,3620,2507,
收回投资所收到的现金(万元),,,,30000,24000,18500,8500,1500,,,,,,,,,
取得投资收益所收到的现金(万元),,,,472,255,205,100,11,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),30,28,6,25,44,44,19,6,,,,65,65,2,14,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),575,228,123,225,349,263,,314,173,173,48,,,3822,967,1133,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),604,256,129,30722,24648,19013,8619,1831,173,173,48,65,65,3824,981,1133,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),13460,10354,6376,22371,17131,10904,4991,7006,4944,2648,1232,5590,2131,3842,3541,6993,
投资所支付的现金(万元),,,,15000,14000,14000,8500,16500,,,,,,18,30,71,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),292,292,152,409,119,61,61,212,141,16,19,173,,827,538,1680,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),13752,10646,6528,37780,31250,24965,13552,23717,5085,2664,1251,5762,2131,4688,4109,8743,
投资活动产生的现金流量净额(万元),-13148,-10390,-6399,-7057,-6601,-5952,-4933,-21886,-4913,-2492,-1203,-5697,-2065,-864,-3129,-7610,
吸收投资收到的现金(万元),,,,,,,,21281,21281,,,,,1000,,49,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,49,
取得借款收到的现金(万元),17120,15420,11550,14350,14350,13850,10950,20050,20050,19550,13350,15020,6100,26040,19433,19640,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),17120,15420,11550,14350,14350,13850,10950,41331,41331,19550,13350,15020,6100,27040,19433,19689,
偿还债务支付的现金(万元),14850,14350,10650,12250,11850,11350,9950,22020,20520,19550,13350,18380,8960,24020,18033,16910,
分配股利、利润或偿付利息所支付的现金(万元),1757,369,199,2036,1877,1715,126,618,483,331,158,704,534,951,953,790,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,,,,,1406,137,137,95,209,180,4527,,,
筹资活动现金流出小计(万元),16607,14719,10849,14286,13727,13065,10076,24044,21140,20018,13603,19293,9675,29498,18986,17700,
筹资活动产生的现金流量净额(万元),513,701,701,64,623,785,874,17287,20191,-468,-253,-4273,-3575,-2458,447,1989,
汇率变动对现金及现金等价物的影响(万元),130,35,6,61,86,-13,-79,-106,-102,-30,-4,12,-5,25,10,-18,
现金及现金等价物净增加额(万元),-7730,-5082,-2974,4002,-1112,-2459,-3748,3205,19476,289,-1098,-1755,-1784,2649,949,-3132,
加:期初现金及现金等价物余额(万元),9911,9911,9911,5909,5909,5909,2705,2705,2705,2705,2705,4460,4368,1811,862,3995,
期末现金及现金等价物余额(万元),2182,4829,6937,9911,4798,3450,-1043,5909,22181,2994,1607,2705,2584,4460,1811,862,
净利润(万元),,2110,,7283,,3596,,5966,,2868,,4665,,3034,3531,3496,
少数股东损益(万元),,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,
资产减值准备(万元),,358,,513,,317,,332,,170,,-5,,-229,74,117,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,2216,,3176,,1422,,2464,,1165,,2007,,1844,1562,1122,
无形资产摊销(万元),,40,,80,,40,,81,,41,,80,,80,80,80,
长期待摊费用摊销(万元),,,,,,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,8,,3,,3,,-2,,,,-5,,-1,-14,,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,
财务费用(万元),,333,,538,,290,,746,,383,,686,,909,823,672,
投资损失(万元),,,,-472,,-205,,-11,,,,,,23,22,92,
递延所得税资产减少(万元),,-98,,-90,,-56,,17,,-14,,-45,,-46,-6,-49,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,
存货的减少(万元),,858,,-7303,,-2424,,-1192,,-545,,-2334,,530,-2533,-3705,
经营性应收项目的减少(万元),,-4388,,-1692,,-4733,,-3328,,-3980,,-417,,-317,-269,-2065,
经营性应付项目的增加(万元),,3134,,8897,,4470,,2837,,3190,,3571,,49,350,2747,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,68,,,
经营活动产生现金流量净额(万元),,4572,,10934,,2722,,7910,,3279,,8203,,5946,3620,2507,
债务转为资本(万元),,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,
现金的期末余额(万元),2182,4829,6937,9911,4798,3450,-1043,5909,22181,2994,1607,2705,2584,4460,1811,862,
现金的期初余额(万元),9911,9911,9911,5909,5909,5909,2705,2705,2705,2705,2705,4460,4368,1811,862,3995,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-7730,-5082,-2974,4002,-1112,-2459,-3748,3205,19476,289,-1098,-1755,-1784,2649,949,-3132,

