报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),,,,,,,,,,,,,,,,,,
客户存款和同业存放款项净增加额(万元),1145836,757632,1087164,1235159,,1460817,1918051,1636742,1232103,1601132,1853483,1808130,1647878,1431802,872341,668586,-881202,
向中央银行借款净增加额(万元,,26000,6000,28000,,,20000,20000,20000,,,,45000,,5000,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),457064,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),667835,462158,229111,906519,,447142,195512,736068,341577,542301,252638,100881,455823,209012,397562,340757,321077,
拆入资金净增加额(万元),472533,536658,418780,,,,533502,279794,,,,,953485,51107,132132,85578,-23911,
回购业务资金净增加额(万元),,,,,,,,,,,,,,459075,,,,
收到的税费返还(万元),,,,,,,,,,,,,,,,,,
收到的其他与经营活动有关的现金(万元),57200,6714,759,5152,,32285,413,35996,14271,25616,16836,112,68497,1755,2301,4685,-1477,
经营活动现金流入小计(万元),3227021,2333967,2048902,2442779,,1940245,2667477,2708601,1607951,2169049,2122958,1977777,3198813,2152750,1409335,1099605,-585513,
购买商品、接受劳务支付的现金(万元),,,,,,,,,,,,,,,,,,
客户贷款及垫款净增加额(万元),1353816,1256647,1014268,1466840,,710255,441283,1025269,781450,1065699,758959,610589,988109,978766,565473,512790,94075,
存放中央银行和同业款项净增加额(万元),,,,,,89356,200273,402406,251458,256628,81653,,,485153,385380,-36710,13629,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),187310,132264,69730,228760,,130739,67043,215490,116760,189679,104302,58006,155596,82529,137636,111433,100959,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),53206,36839,20320,70677,,37587,20272,66437,32073,54588,25927,17157,66820,28658,54942,52900,54106,
支付的各项税费(万元),63796,33998,17211,70013,,31714,19398,79872,42571,45697,20481,3902,45648,20080,43056,41318,42349,
支付的其他与经营活动有关的现金(万元),72092,63334,48488,75318,,33285,22962,51857,35566,108595,93413,25087,32345,12718,31982,29245,10677,
经营活动现金流出小计(万元),1739825,1523082,1170017,2152487,,1601706,1343232,1841330,1561963,2251653,2019333,1453551,1288518,1629811,1218469,710977,315795,
经营活动产生的现金流量净额(万元),1487196,810885,878885,290292,625879,338539,1324246,867270,45988,-82605,103625,524225,1910295,522939,190866,388628,-901308,
收回投资所收到的现金(万元),3429111,2286699,815289,6697261,,3711909,600648,7682635,3280346,6478199,2712669,50183,1114984,198248,503451,370859,183445,
取得投资收益所收到的现金(万元),19493,14157,,270,,118,,248,112,940,940,26955,1090,966,920,24027,1579,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3251,2385,484,12608,,6915,,26514,4,5514,,,6122,2865,7606,2140,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,6,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),3451855,2303240,815773,6710138,,3718942,600648,7709397,3280462,6484653,2713609,77137,1122196,202079,511977,397027,185030,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),2496,1769,1234,23591,,3249,1019,18855,13714,22241,10551,9735,6045,2993,34717,35111,27482,
投资所支付的现金(万元),3651199,2235588,1102493,7504746,,4284181,853888,8618136,3889255,8616449,3645064,1810648,2734710,588264,653312,810932,384522,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),3653695,2237357,1103727,7528336,,4287430,854907,8636991,3902969,8638690,3655615,1820383,2740755,591257,688029,846043,412004,
投资活动产生的现金流量净额(万元),-201840,65883,-287954,-818198,-789744,-568488,-254259,-927594,-622507,-2154037,-942006,-1743246,-1618559,-389178,-176051,-449017,-226974,
吸收投资收到的现金(万元),,,,113439,,,,,,248000,,,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,,,,
发行债券收到的现金(万元),4309019,3263906,1656269,7001025,,4009682,1614359,7065102,3652128,3509695,1667261,346381,298850,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),4309019,3263906,1656269,7114465,,4009682,1614359,7065102,3652128,3757695,1667261,346381,298850,0,0,0,0,
偿还债务支付的现金(万元),5077200,3278775,1538168,6532602,,3644000,1790035,5487000,2017000,1785000,840000,,,,,,,
分配股利、利润或偿付利息所支付的现金(万元),155879,121304,36302,203466,,38860,39435,43893,36243,21906,,,23760,23760,4400,22000,11868,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,
筹资活动现金流出小计(万元),5233079,3400079,1574470,6736068,,3682860,1829470,5530893,2053243,1806906,840000,0,23760,23760,4400,22000,11868,
筹资活动产生的现金流量净额(万元),-924060,-136173,81799,378397,85740,326822,-215111,1534209,1598885,1950789,827261,346381,275090,-23760,-4400,-22000,-11868,
汇率变动对现金及现金等价物的影响(万元),2604,169,-1584,2103,,521,-351,-1045,-210,2,197,23,158,20,12,-19,27,
现金及现金等价物净增加额(万元),363901,740764,671146,-147406,-75915,97394,854525,1472842,1022156,-285850,-10924,-872617,566984,110020,10426,-82408,-1140123,
加:期初现金及现金等价物余额(万元),2200280,2200280,2200280,2347686,,2347686,2347686,874845,874845,1160695,1160695,1846997,593710,597605,587178,669586,1809709,
期末现金及现金等价物余额(万元),2564181,2941044,2871427,2200280,,2445081,3202211,2347686,1897001,874845,1149771,974381,1160695,707625,597605,587178,669586,
净利润(万元),,71502,,125377,,60387,,113767,56840,103302,,,83959,,86162,58298,47824,
少数股东损益(万元),,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,
资产减值准备(万元),,91004,,128517,,60269,,90387,45348,101159,,,73774,,51239,40637,36307,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,5440,,10900,,5516,,11278,4815,7541,,,7821,,6791,6024,3859,
无形资产摊销(万元),,424,,707,,328,,654,210,287,,,166,,45,23,17,
长期待摊费用摊销(万元),,835,,2202,,1125,,2371,739,1852,,,1550,,931,1153,894,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-2402,,-6840,,-4423,,-10765,-4,-5338,,,-6037,,-9076,-1815,28,
固定资产报废损失(万元),,17,,41,,29,,45,,34,,,-15,,109,99,,
公允价值变动损失(万元),,-2721,,-8644,,-3008,,2194,1731,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,
财务费用(万元),,76352,,185325,,90746,,153217,70029,33397,,,528,,,,,
投资损失(万元),,-17533,,-4103,,-836,,-1710,-2816,-3839,,,-5139,,-5931,-1412,-1268,
递延所得税资产减少(万元),,-15620,,-25087,,-16444,,-11447,-4229,-17141,,,-3394,,-8076,-5537,-978,
递延所得税负债增加(万元),,730,,2121,,204,,,,,,,,,702,-75,75,
存货的减少(万元),,,,,,,,,,,,,,,,,,
经营性应收项目的减少(万元),,-457336,,-1662948,,-1263290,,-1399616,-1077777,-1430064,,,-975164,,-424,-2531,-11242,
经营性应付项目的增加(万元),,1060189,,1542723,,1407937,,1916727,951102,1125905,,,2731984,,9710,19529,35519,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,
其他(万元),,5,,,,,,168,,300,,,264,,,,,
经营活动产生现金流量净额(万元),,810885,,290292,,338539,,867270,45988,-82605,,,1910295,,190866,388628,-901308,
债务转为资本(万元),,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,
现金的期末余额(万元),2564181,1579946,2871427,1484888,,1381988,3202211,1542448,1060622,874845,1149771,974381,1143695,707625,325790,560726,665588,
现金的期初余额(万元),2200280,1484888,2200280,1542448,,1542448,2347686,874845,874845,1143695,1160695,1846997,582710,597605,168288,665588,1805712,
现金等价物的期末余额(万元),,1361098,,715393,,1063093,,805238,836380,,,,17000,,271815,26452,3998,
现金等价物的期初余额(万元),,715393,,805238,,805238,,,,17000,,,11000,,418891,3998,3998,
现金及现金等价物的净增加额(万元),363901,740764,671146,-147406,-75915,97394,,1472842,1022156,-285850,-10924,-872617,566984,110020,10426,-82408,-1140123,

