报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
销售商品、提供劳务收到的现金(万元),31723,14979,6358,48949,18448,9210,3791,29875,10120,5819,2375,16264,6828,3852,1711,17223,7292,4446,12192,9888,11186,7267,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),348,199,135,685,466,395,141,647,435,306,30,668,414,181,146,430,92,88,451,422,958,149,
收到的其他与经营活动有关的现金(万元),1106,3317,1190,1740,1229,610,276,2118,1018,617,357,1137,793,518,347,1091,450,320,235,208,159,272,
经营活动现金流入小计(万元),33177,18495,7683,51373,20143,10216,4207,32640,11574,6742,2761,18069,8035,4552,2204,18743,7834,4854,12879,10518,12303,7688,
购买商品、接受劳务支付的现金(万元),8040,5275,2052,7247,5314,2982,1186,5296,2139,1456,802,2256,1539,1053,782,3352,1847,1302,1634,1597,2485,1748,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),28304,18945,11840,21354,14779,10018,6005,11544,8408,5527,3189,6227,4368,3346,2108,5024,3947,2873,4113,3585,2708,1707,
支付的各项税费(万元),3662,2613,1896,4647,3084,2372,1604,2754,1501,1111,544,1832,1415,1023,813,1863,1367,940,1690,1376,1457,1041,
支付的其他与经营活动有关的现金(万元),9784,8794,3475,8957,7712,4383,2120,7427,4453,2879,1639,4455,3008,1745,1086,3620,2613,1529,2553,1937,2050,1492,
经营活动现金流出小计(万元),49790,35626,19263,42205,30889,19754,10915,27021,16502,10972,6173,14770,10329,7167,4790,13860,9774,6644,9989,8494,8701,5988,
经营活动产生的现金流量净额(万元),-16613,-17131,-11580,9168,-10746,-9538,-6708,5619,-4928,-4230,-3411,3300,-2294,-2615,-2585,4884,-1940,-1790,2889,2024,3602,1700,
收回投资所收到的现金(万元),425,425,425,9000,9000,6000,,,,,,,,,,,,,,,,230,
取得投资收益所收到的现金(万元),2,2,2,314,285,109,,117,,,,,,,,,,,,,,11,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3,3,0,2,1,1,1,7,7,7,3,1,1,1,1,1,1,1,,0,,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,75,45,,,,,,,,,,,,,150,,300,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),431,431,428,9317,9361,6155,1,124,7,7,3,1,1,1,1,1,1,1,150,0,300,240,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),747,571,223,1426,891,534,212,1047,1024,587,148,1637,1303,817,541,2303,1991,1791,3328,2592,4220,780,
投资所支付的现金(万元),,,,5168,3364,9930,995,10990,4260,,,,153,,,,,,220,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),6372,3446,1384,12038,5645,,,2650,,,,320,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,200,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),7119,4018,1607,18632,9900,10464,1407,14688,5284,587,148,1958,1456,817,541,2303,1991,1791,3548,2592,4220,780,
