报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),160453,102326,49368,210603,143593,87101,41285,176872,123308,79903,38499,153426,109645,70319,31683,130809,125203,100871,96763,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),2525,2049,1356,2540,1675,988,520,1834,1761,1130,440,1636,1235,593,329,1878,2614,1902,2272,
收到的其他与经营活动有关的现金(万元),3852,1741,1263,3361,2328,1304,852,1564,1000,480,366,600,685,164,714,764,316,521,3317,
经营活动现金流入小计(万元),166831,106116,51988,216504,147596,89393,42657,180270,126069,81514,39305,155662,111565,71076,32726,133451,128133,103293,102352,
购买商品、接受劳务支付的现金(万元),86129,55721,30077,130155,85029,57298,28957,102607,73319,45747,22624,87540,64475,41184,20209,77673,81890,55600,66596,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,
