报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),187218,27226,12548,57443,30241,19990,7487,64609,35772,23204,4347,72829,38567,20637,8984,97572,45381,36788,26816,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),1116,655,211,1451,1235,1194,591,2473,2338,85,,2114,1938,1786,62,2049,1303,1084,1112,
收到的其他与经营活动有关的现金(万元),1767,1138,490,1606,1265,835,317,2578,1202,316,106,1670,429,730,142,1154,2171,1145,1154,
经营活动现金流入小计(万元),190100,29019,13249,60500,32741,22019,8395,69660,39312,23605,4453,76612,40934,23154,9189,100775,48854,39017,29083,
购买商品、接受劳务支付的现金(万元),36278,14485,6780,34475,26739,16777,9549,37638,26509,18004,3213,45428,36895,27224,9308,35180,19074,14217,9169,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),14407,8297,5528,15027,11198,8356,5622,13120,10000,7938,1110,13706,10602,8739,5578,11808,8950,7167,5310,
支付的各项税费(万元),10010,2664,1830,3773,2436,2298,1670,7510,6117,5476,721,7492,5825,4938,3664,9020,4488,4755,3184,
支付的其他与经营活动有关的现金(万元),10180,6779,2554,10033,7995,5619,3121,9965,7647,4684,547,8060,6065,4259,2697,11869,7480,5423,4715,
经营活动现金流出小计(万元),70876,32224,16691,63307,48367,33050,19962,68233,50273,36103,5591,74687,59387,45161,21248,67877,39992,31561,22378,
经营活动产生的现金流量净额(万元),119224,-3205,-3442,-2807,-15626,-11031,-11567,1427,-10961,-12498,-1138,1926,-18453,-22007,-12059,32899,8863,7456,6705,
收回投资所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),,,,,113,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,1,1,0,0,0,,8,7,4,,4,6,5,,4,4,,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),44242,26440,19881,44947,40391,35391,5249,30407,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),44243,26440,19882,44947,40504,35391,5249,30414,7,4,0,4,6,5,0,4,4,0,0,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),3261,1595,591,18024,14183,5727,2110,2283,1507,1017,48,3337,3250,1822,800,4976,3400,2224,1968,
投资所支付的现金(万元),7300,,,,267,267,,,,,,,,,,,144,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,267,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),37500,24000,19500,44000,39500,20000,5000,50000,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),48061,25595,20091,62291,53950,25995,7110,52283,1507,1017,48,3337,3250,1822,800,4976,3544,2224,1968,
投资活动产生的现金流量净额(万元),-3818,845,-209,-17344,-13446,9397,-1861,-21868,-1500,-1014,-48,-3334,-3244,-1816,-800,-4973,-3540,-2224,-1968,
吸收投资收到的现金(万元),5882,,,,,,,55748,55448,55448,,,,,,,2095,8505,144,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,300,,,,,,,,,,405,144,
取得借款收到的现金(万元),,,,,,,,,,,,,,,,2000,1000,3200,1900,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,0,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),5882,0,0,0,0,0,0,55748,55448,55448,0,0,0,0,0,2000,3095,11705,2044,
偿还债务支付的现金(万元),,,,,,,,,,,,2000,,,,1000,2250,3203,2563,
分配股利、利润或偿付利息所支付的现金(万元),681,,,3534,3534,,,5004,2648,2304,2304,4735,4717,4692,2304,3779,524,10126,1110,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,,2,,,4,,,,,,,,,,,,
筹资活动现金流出小计(万元),681,0,0,3534,3536,0,0,5008,2648,2304,2304,6735,4717,4692,2304,4779,2774,13329,3673,
筹资活动产生的现金流量净额(万元),5201,0,0,-3534,-3535,0,0,50740,52800,53144,-2304,-6735,-4717,-4692,-2304,-2779,321,-1623,-1629,
汇率变动对现金及现金等价物的影响(万元),-0,-0,-0,2,0,0,-0,-1,-1,,,,,,,-3,20,-8,,
现金及现金等价物净增加额(万元),120607,-2360,-3651,-23684,-32607,-1634,-13428,30298,40338,39633,-3491,-8143,-26414,-28515,-15164,25144,5663,3600,3108,
加:期初现金及现金等价物余额(万元),40392,40392,40392,64075,64075,64075,64075,33777,33777,33777,23203,41920,41920,41920,34875,16776,11113,7513,4406,
期末现金及现金等价物余额(万元),160999,38032,36741,40392,31468,62442,50647,64075,74116,73410,19712,33777,15506,13405,19712,41920,16776,11113,7513,
净利润(万元),,4289,,1661,,-657,,8779,,5535,,11997,,5359,,13859,5511,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,1428,,1672,,816,,1066,,1269,,1223,,1216,,976,1047,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,656,,959,,446,,908,,453,,924,,461,,899,641,,,
无形资产摊销(万元),,83,,171,,85,,177,,88,,171,,86,,137,91,,,
长期待摊费用摊销(万元),,281,,311,,112,,232,,115,,250,,144,,280,217,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,4,,,,1,,-5,,-2,,10,,2,,3,22,,,
固定资产报废损失(万元),,,,1,,,,1,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,
财务费用(万元),,,,-2,,,,3,,,,91,,49,,39,54,,,
投资损失(万元),,-443,,-485,,,,-396,,,,,,,,,,,,
递延所得税资产减少(万元),,-152,,-83,,-52,,-141,,-151,,-45,,-101,,-81,-446,,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-4595,,-1723,,2101,,2102,,4877,,32,,267,,-6524,-1563,,,
经营性应收项目的减少(万元),,-11995,,-5720,,-3503,,-5351,,-11034,,-456,,-10064,,-5286,-4286,,,
经营性应付项目的增加(万元),,7238,,431,,-10380,,-5948,,-13648,,-12270,,-19426,,28595,7575,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-3205,,-2807,,-11031,,1427,,-12498,,1926,,-22007,,32899,8863,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),160999,38032,36741,40392,31468,62442,50647,64075,74116,73410,19712,33777,15506,13405,19712,41920,16776,11113,7513,
现金的期初余额(万元),40392,40392,40392,64075,64075,64075,64075,33777,33777,33777,23203,41920,41920,41920,34875,16776,11113,7513,4406,
现金等价物的期末余额(万元),,0,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,0,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),120607,-2360,-3651,-23684,-32607,-1634,-13428,30298,40338,39633,-3491,-8143,-26414,-28515,-15164,25144,5663,3600,3108,

