报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
销售商品、提供劳务收到的现金(万元),28517,19599,9921,34838,21292,14311,5503,38198,31112,19793,7200,41328,21397,42318,26119,24445,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,
收到的税费返还(万元),124,40,14,146,102,25,11,208,186,73,6,60,,,,,
收到的其他与经营活动有关的现金(万元),554,275,235,522,536,416,391,181,182,119,41,321,194,244,310,348,
经营活动现金流入小计(万元),29195,19914,10170,35507,21930,14752,5905,38587,31480,19985,7247,41709,21591,42562,26430,24793,
购买商品、接受劳务支付的现金(万元),24566,13851,7144,21995,15114,8485,4341,27989,17825,9407,4967,22743,11212,17352,14450,14410,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),3630,2419,1349,4927,3727,2630,1608,4602,3508,2472,1428,4277,2262,3711,3351,3059,
支付的各项税费(万元),1055,825,263,1385,1160,858,180,4540,3878,2767,1186,4162,2442,3635,1838,2108,
支付的其他与经营活动有关的现金(万元),4675,3406,2285,5659,5233,3692,2395,6709,5792,3821,1835,8925,4870,7530,5351,6193,
经营活动现金流出小计(万元),33925,20502,11040,33967,25234,15666,8524,43841,31002,18467,9416,40108,20785,32227,24989,25769,
经营活动产生的现金流量净额(万元),-4731,-587,-871,1539,-3304,-914,-2619,-5253,478,1518,-2169,1601,806,10335,1440,-977,
收回投资所收到的现金(万元),,,,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),340,263,64,471,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,,,0,0,0,,0,,,,0,0,0,1,11,
处置子公司及其他营业单位收到的现金净额(万元),,,,3,3,,,,,,,,,202,,,
收到的其他与投资活动有关的现金(万元),106530,69190,33510,75230,5356,5053,34,,,,,,,283,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),106870,69453,33574,75704,5359,5053,34,0,0,0,0,0,0,485,1,11,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),335,304,161,1195,562,422,138,1057,556,317,239,216,164,742,1260,2032,
投资所支付的现金(万元),5087,,,,,,,100,50,50,50,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),96720,61820,31410,80180,5000,5000,,14000,,,,,,,275,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),102142,62124,31571,81375,5562,5422,138,15157,606,367,289,216,164,742,1535,2032,
投资活动产生的现金流量净额(万元),4728,7329,2004,-5671,-203,-370,-104,-15157,-606,-367,-289,-216,-163,-257,-1534,-2021,
吸收投资收到的现金(万元),107,,,6,6,6,,17850,17850,,,,,2510,235,,
其中：子公司吸收少数股东投资收到的现金(万元),107,,,,,,,,,,,,,40,235,,
取得借款收到的现金(万元),3150,1750,950,12250,7800,3800,3800,5850,1400,,,2900,1000,13700,26500,23100,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),496,239,,122,,,,100,212,,,121,,470,16,,
筹资活动现金流入小计(万元),3753,1989,950,12378,7806,3806,3800,23800,19462,0,0,3021,1000,16680,26751,23100,
偿还债务支付的现金(万元),6440,3700,2900,8350,3400,,,2900,1000,1000,,7500,5600,22900,23900,18000,
分配股利、利润或偿付利息所支付的现金(万元),312,211,112,880,713,197,83,138,102,69,34,228,161,1681,898,719,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,421,100,100,,827,825,212,,,101,600,,284,
筹资活动现金流出小计(万元),6752,3911,3012,9651,4213,298,83,3865,1927,1281,34,7728,5863,25180,24798,19003,
