报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),61954,40190,21244,91875,56477,38513,21014,93046,59723,32344,13553,75205,50635,36912,16282,78892,41917,89500,79974,73879,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,0,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,0,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,0,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,0,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,0,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,0,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,0,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,0,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,0,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,0,,,,,,,,,,,
收到的税费返还(万元),975,894,178,496,614,521,184,516,456,423,54,512,309,203,34,340,219,962,1550,879,
收到的其他与经营活动有关的现金(万元),484,358,126,3790,1069,1039,42,834,884,841,116,843,633,532,100,971,149,941,711,1593,
经营活动现金流入小计(万元),63413,41442,21548,96161,58160,40073,21240,94396,61062,33608,13722,76561,51577,37648,16415,80203,42285,91404,82236,76351,
购买商品、接受劳务支付的现金(万元),36275,22737,9720,72748,45983,30804,17790,68466,45410,26254,9782,48802,32043,23729,6139,51335,25153,62445,60992,59198,
客户贷款及垫款净增加额(万元),,,,,,,,,,0,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,0,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,0,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,0,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,0,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),10120,6958,3875,15316,12026,8365,4565,14852,11120,7594,3969,13544,10164,6944,3537,13530,7200,14072,12838,10664,
支付的各项税费(万元),2601,1971,1155,4007,3473,2626,946,5673,4291,2652,1282,2906,2110,1159,845,3280,1617,3863,2480,2097,
支付的其他与经营活动有关的现金(万元),1511,1002,385,2808,1983,477,443,2212,2772,1380,942,1938,1952,882,1007,2340,1431,3149,2664,1734,
经营活动现金流出小计(万元),50507,32667,15135,94878,63466,42271,23745,91203,63593,37880,15975,67191,46268,32713,11528,70484,35401,83529,78974,73693,
经营活动产生的现金流量净额(万元),12906,8774,6413,1283,-5305,-2198,-2504,3192,-2531,-4272,-2253,9370,5308,4935,4887,9719,6884,7875,3261,2658,
收回投资所收到的现金(万元),6050,3050,,5000,5092,2092,5000,,,0,,,,,,15,,,,56,
取得投资收益所收到的现金(万元),,,,201,,,,31,,0,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),51,49,47,119,14,0,0,84,41,32,27,80,45,28,3,167,,18,3,23,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,0,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),51,63,,62,75,75,61,113,84,50,,22,17,13,,69,30,77,99,209,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),6152,3162,47,5382,5181,2167,5061,227,125,81,27,101,62,41,3,251,30,95,102,288,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),2153,1467,657,7661,1942,266,129,1543,725,445,159,3138,2637,2376,753,5226,3142,6914,6968,7483,
投资所支付的现金(万元),10050,6050,3000,8000,3100,,3500,5000,,0,,,,,,95,95,2955,,1949,
质押贷款净增加额(万元),,,,,,,,,,0,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,0,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),2,,,,,,,,5000,0,,,0,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),12205,7517,3657,15661,5042,266,3629,6543,5725,445,159,3138,2637,2376,753,5321,3237,9869,6968,9431,
投资活动产生的现金流量净额(万元),-6054,-4355,-3610,-10279,139,1901,1432,-6316,-5600,-364,-132,-3036,-2574,-2335,-750,-5070,-3207,-9774,-6866,-9144,
吸收投资收到的现金(万元),,,,,,,,18750,16650,16650,16650,,0,,0,,,,,5507,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,0,,,,,,,,,,,
取得借款收到的现金(万元),32500,25700,8100,40449,34326,21078,3000,30567,25336,16600,6100,29780,18820,11600,1823,39358,20552,41818,44777,31950,
发行债券收到的现金(万元),,,,,,,,,,0,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),16,,,,18,,,477,17,17,,4201,4101,4101,,2420,400,2848,,1500,
筹资活动现金流入小计(万元),32516,25700,8100,40449,34344,21078,3000,49794,42002,33267,22750,33981,22921,15701,1823,41778,20952,44667,44777,38957,
偿还债务支付的现金(万元),40314,27300,8207,29059,26137,17666,4000,33979,26970,16900,5232,32800,19920,12900,2633,40858,20402,45695,34850,31405,
分配股利、利润或偿付利息所支付的现金(万元),1324,798,367,2287,1815,1545,278,1407,1066,731,384,1925,1457,1090,462,2552,1363,2772,3396,2045,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,0,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),11,11,4,610,245,228,114,5088,1395,1282,55,5431,3917,3756,0,1863,580,594,,300,
筹资活动现金流出小计(万元),41650,28109,8578,31956,28197,19440,4392,40474,29431,18912,5672,40155,25294,17746,3094,45273,22346,49061,38246,33750,
筹资活动产生的现金流量净额(万元),-9134,-2409,-478,8493,6147,1638,-1392,9320,12571,14354,17078,-6175,-2373,-2045,-1272,-3495,-1394,-4394,6531,5207,
汇率变动对现金及现金等价物的影响(万元),44,8,-32,69,136,-4,-67,-41,-43,-15,-9,2,16,13,-7,168,100,26,-215,-42,
现金及现金等价物净增加额(万元),-2237,2018,2294,-434,1117,1337,-2532,6155,4397,9704,14684,161,377,568,2858,1321,2383,-6267,2712,-1320,
加:期初现金及现金等价物余额(万元),8760,8760,10439,9194,9194,9194,9194,3039,3039,3039,3039,2878,2878,2878,2872,1557,1557,7823,5112,6432,
期末现金及现金等价物余额(万元),6524,10779,12733,8760,10311,10531,6662,9194,7436,12743,17723,3039,3255,3446,5730,2878,3940,1557,7823,5112,
净利润(万元),,1128,,4408,,2258,,5692,,2598,,3951,,,,2256,,2844,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,161,,726,,161,,466,,299,,500,,,,299,,565,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1478,,3006,,1139,,3013,,1445,,3087,,,,3117,,2775,,,
无形资产摊销(万元),,73,,76,,36,,72,,36,,71,,,,71,,70,,,
长期待摊费用摊销(万元),,,,45,,,,,,0,,,,,,,,209,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,13,,2,,3,,-38,,-8,,-8,,,,-0,,18,,,
固定资产报废损失(万元),,,,,,,,,,0,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,0,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,930,,1103,,767,,1599,,509,,1947,,,,2262,,2774,,,
投资损失(万元),,,,-194,,,,-31,,0,,,,,,-15,,,,,
递延所得税资产减少(万元),,6,,74,,19,,-323,,45,,-48,,,,16,,-5,,,
递延所得税负债增加(万元),,,,,,,,,,0,,,,,,,,,,,
存货的减少(万元),,2837,,-1043,,-273,,-3066,,-2946,,325,,,,2356,,620,,,
经营性应收项目的减少(万元),,984,,-4595,,-3884,,-2121,,89,,-3243,,,,1719,,-689,,,
