报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
销售商品、提供劳务收到的现金(万元),227059,150419,69147,307539,200517,130100,66285,284368,180887,114786,54181,227562,131670,215809,206005,179656,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,
收到的税费返还(万元),113,18,,46,46,34,,130,130,77,56,7,7,33,78,65,
收到的其他与经营活动有关的现金(万元),4343,3764,2213,3333,2583,2220,527,2707,1504,1402,138,1920,805,1719,1614,2264,
经营活动现金流入小计(万元),231515,154202,71361,310919,203146,132354,66812,287205,182520,116264,54375,229490,132482,217561,207697,181985,
购买商品、接受劳务支付的现金(万元),164582,110278,52725,188589,146673,99424,50821,168501,127346,73489,35467,130445,89095,125850,155868,129926,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),28328,19538,10343,38427,27700,18877,10230,36737,27155,18231,8539,30244,18705,26953,23791,18724,
支付的各项税费(万元),18965,13386,9789,22792,17997,16022,6268,16751,14186,12162,6041,14623,10125,15639,11040,14310,
支付的其他与经营活动有关的现金(万元),30549,22499,9638,37149,26737,17812,8205,34645,23779,15702,6688,27593,17280,25139,23271,23687,
经营活动现金流出小计(万元),242424,165702,82496,286957,219107,152135,75524,256633,192466,119584,56736,202906,135205,193581,213971,186648,
经营活动产生的现金流量净额(万元),-10909,-11500,-11135,23962,-15961,-19781,-8712,30571,-9945,-3320,-2361,26584,-2723,23980,-6274,-4663,
收回投资所收到的现金(万元),104000,85000,39000,126509,75509,19509,4509,17500,17500,17500,7500,,,,,,
取得投资收益所收到的现金(万元),1279,1002,376,1566,1172,71,6,54,54,54,23,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,,,2,2,2,,30,2,2,,1,1,8,5,64,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,300,184,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),105279,86002,39376,128077,76683,19582,4515,17583,17556,17556,7523,1,1,8,305,248,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),5531,3256,1649,18785,13024,4833,2789,6425,4676,2900,913,1892,1034,12351,6400,6816,
投资所支付的现金(万元),87500,63500,36000,180509,116509,75509,50509,17500,17500,17500,16500,,,1949,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,
