报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
销售商品、提供劳务收到的现金(万元),133825,87400,42644,144540,110816,72548,34156,146950,104444,67618,28535,132922,94123,105109,87403,59136,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,
收到的税费返还(万元),9,9,9,16,9,0,0,,,,,,,,,,
收到的其他与经营活动有关的现金(万元),3769,2991,2199,7180,2064,1555,94,2127,1780,1765,603,2822,1818,4035,686,2077,
经营活动现金流入小计(万元),137603,90400,44852,151736,112889,74104,34250,149077,106224,69383,29138,135744,95941,109144,88090,61212,
购买商品、接受劳务支付的现金(万元),23234,14538,2860,21670,18845,15875,8665,57301,46087,28166,12457,60097,44604,51906,44102,32843,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),9522,6519,3658,10899,7950,5374,2898,7664,5708,3907,2033,6459,4613,5776,4354,2798,
支付的各项税费(万元),16618,12010,6001,17406,12985,8623,4068,14872,11373,6974,3544,12069,9054,9274,7052,4926,
支付的其他与经营活动有关的现金(万元),67176,47276,24170,77902,58311,37810,16246,55105,38731,26566,11459,42518,29631,38734,31708,7078,
经营活动现金流出小计(万元),116550,80342,36689,127876,98092,67682,31878,134942,101900,65614,29492,121143,87903,105689,87215,47644,
经营活动产生的现金流量净额(万元),21053,10058,8164,23860,14797,6422,2372,14135,4325,3769,-354,14601,8038,3455,874,13568,
收回投资所收到的现金(万元),94850,63450,14200,166935,47000,47000,16000,,,,,,,,,,
取得投资收益所收到的现金(万元),613,381,87,2381,742,728,170,0,,,,18,17,1075,10,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),21,,,1,,,,3,,,,,,,11,11,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,19,,,3818,,,0,,,,15900,,29729,29954,1100,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),95484,63849,14287,169317,51560,47728,16170,3,0,0,0,15918,17,30804,29975,1111,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),5378,3042,2066,25677,23211,18125,449,2849,2082,1508,299,2855,1222,4233,11221,8758,
投资所支付的现金(万元),124880,87260,31700,102435,21000,12288,,67000,,,,,,,728,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,360,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,15,,,,,3995,,,,,15900,,12050,44649,3784,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),130258,90317,33766,128472,44211,30413,4444,69849,2082,1508,299,18755,1222,16283,56598,12542,
投资活动产生的现金流量净额(万元),-34774,-26467,-19480,40845,7349,17315,11725,-69846,-2082,-1508,-299,-2838,-1205,14521,-26623,-11432,
吸收投资收到的现金(万元),1200,1200,600,3280,3280,3280,,63034,,,,,,480,,,
其中：子公司吸收少数股东投资收到的现金(万元),,1200,,,,,,,,,,,,480,,,
取得借款收到的现金(万元),8400,5000,,14050,14000,14000,10000,,,,,4787,2000,7970,39643,15409,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),5000,,,,,,,1707,,,,,,,2740,4380,
筹资活动现金流入小计(万元),14600,6200,600,17330,17280,17280,10000,64741,0,0,0,4787,2000,8450,42383,19789,
偿还债务支付的现金(万元),27884,27884,27884,11204,306,204,102,6783,3894,3792,202,8508,2806,12021,7887,19616,
分配股利、利润或偿付利息所支付的现金(万元),3672,3446,198,4139,3679,3198,329,1558,1205,839,430,1844,1405,14791,2053,716,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,
