报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),18460,12313,5608,33491,16539,8419,3675,23144,10719,7285,3591,25231,11523,7617,2150,23546,16157,15330,13795,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),56,49,,31,6,6,6,36,27,27,,164,36,36,36,171,165,150,121,
收到的其他与经营活动有关的现金(万元),1115,522,220,1594,788,395,1353,989,828,442,247,476,462,426,78,608,827,2274,16553,
经营活动现金流入小计(万元),19630,12884,5828,35116,17333,8820,5034,24169,11573,7754,3838,25871,12021,8080,2265,24325,17150,17754,30469,
购买商品、接受劳务支付的现金(万元),8748,6971,2905,19719,11991,6472,1532,9532,5145,4002,1712,12486,10253,7037,2921,11675,6668,6750,6548,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),7070,4854,2872,7531,5668,4053,2393,5994,4610,3150,2029,4666,3512,2506,1567,3663,3772,3087,2634,
支付的各项税费(万元),1700,1658,1569,4278,3785,2857,2754,3500,2667,2384,1716,2080,1405,1250,1066,2343,1128,2075,1464,
支付的其他与经营活动有关的现金(万元),5012,2095,1027,3768,3173,2731,2474,3225,3629,1958,1236,2446,2192,1353,668,2498,2431,2383,17766,
经营活动现金流出小计(万元),22530,15578,8372,35296,24617,16114,9152,22251,16052,11495,6692,21678,17362,12146,6223,20178,13999,14295,28412,
经营活动产生的现金流量净额(万元),-2900,-2693,-2544,-180,-7284,-7293,-4118,1919,-4479,-3740,-2854,4193,-5341,-4066,-3958,4146,3152,3458,2057,
收回投资所收到的现金(万元),44600,33110,19700,63013,51260,41760,20400,5018,1500,,,,,,,,,120,1403,
取得投资收益所收到的现金(万元),498,382,195,1913,661,471,646,793,492,482,438,271,271,197,,221,59,224,42,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,,,,,,,,,,,5,5,5,,4,,,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,89,,,-1,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),45098,33492,19895,64926,51921,42231,21046,5811,1992,482,438,276,276,202,0,314,59,344,1444,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),1952,1531,1483,2507,1965,1191,1137,2117,1561,102,16,893,208,115,41,999,2967,5095,83,
投资所支付的现金(万元),38800,28300,17800,62454,45750,32650,20300,29436,8418,,,,,,,,,2190,808,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),-597,-485,,,,,,,,,,,,,,,,-3,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),40154,29346,19283,64961,47715,33841,21437,31553,9979,102,16,893,208,115,41,999,2967,7282,891,
投资活动产生的现金流量净额(万元),4943,4146,612,-35,4206,8390,-391,-25742,-7987,380,422,-617,68,87,-41,-685,-2908,-6938,553,
吸收投资收到的现金(万元),,,,46,46,46,,23150,23150,23150,,,,,,26,20,350,2424,
其中：子公司吸收少数股东投资收到的现金(万元),,,,46,,46,,,,,,,,,,26,20,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,,,,1690,,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),0,0,0,46,46,46,0,23150,23150,23150,0,0,0,0,0,26,20,2040,2424,
偿还债务支付的现金(万元),,,,,,,,592,592,169,85,338,254,169,85,338,338,85,,
分配股利、利润或偿付利息所支付的现金(万元),2332,2332,,2440,2440,2440,,567,567,612,7,498,489,480,12,525,557,804,1170,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,,,,,1435,1430,988,,,,,,,,,,
筹资活动现金流出小计(万元),2332,2332,0,2440,2440,2440,0,2594,2589,1769,92,836,743,649,96,863,895,889,1170,
筹资活动产生的现金流量净额(万元),-2332,-2332,0,-2394,-2394,-2394,0,20556,20561,21381,-92,-836,-743,-649,-96,-837,-875,1151,1254,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),-289,-880,-1932,-2610,-5471,-1298,-4509,-3268,8096,18020,-2524,2740,-6016,-4628,-4095,2625,-631,-2329,3864,
加:期初现金及现金等价物余额(万元),5702,5633,5633,8242,8242,8242,8242,11510,11510,11510,11510,8770,8770,8770,8770,6145,6776,9105,5241,
期末现金及现金等价物余额(万元),5413,4753,3701,5633,2771,6945,3733,8242,19606,29531,8986,11510,2754,4142,4675,8770,6145,6776,9105,
净利润(万元),,762,,7193,,973,,6995,,898,,5662,,302,,4794,4151,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,213,,576,,31,,412,,7,,118,,58,,148,250,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,508,,860,,449,,791,,424,,1089,,542,,1011,679,,,
无形资产摊销(万元),,663,,851,,413,,429,,181,,274,,133,,246,138,,,
长期待摊费用摊销(万元),,39,,105,,48,,100,,51,,103,,51,,104,97,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,
