报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
销售商品、提供劳务收到的现金(万元),35383,24746,13120,51991,27786,18915,11347,33822,20008,14425,8412,31712,20473,14499,7508,29532,19328,20796,18881,12892,12063,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,0,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,0,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,0,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,0,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,0,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,0,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,0,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,0,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,0,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,0,,,,,,,,,,
收到的税费返还(万元),88,63,,86,,,,,,,,0,28,,,,0,19,,24,,
收到的其他与经营活动有关的现金(万元),1484,1266,278,2713,818,512,110,977,445,416,143,186,175,77,125,401,226,94,65,73,153,
经营活动现金流入小计(万元),36955,26075,13398,54790,28604,19427,11457,34799,20453,14841,8555,31898,20676,14576,7633,29933,19555,20910,18946,12989,12216,
购买商品、接受劳务支付的现金(万元),27167,18947,12194,30623,21497,14684,9620,24781,18029,10079,7148,19448,14996,11143,6607,18374,14461,11505,9446,9100,5277,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,0,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,0,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,0,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,0,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,0,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),8213,5560,2710,8978,5998,3453,1553,6239,4814,3149,479,5947,4063,2948,1532,5642,4260,5651,5650,5069,3508,
支付的各项税费(万元),2547,2228,1038,2154,1331,861,344,1482,1071,831,561,1824,1278,987,443,2020,1546,1226,1088,1110,942,
支付的其他与经营活动有关的现金(万元),6892,4676,2388,6959,4626,3153,2364,4031,3012,3957,3908,4091,3184,2026,2376,2435,2452,1887,1630,1239,1614,
经营活动现金流出小计(万元),44819,31410,18331,48714,33452,22152,13880,36533,26926,18016,12097,31309,23521,17104,10959,28472,22719,20269,17814,16519,11341,
经营活动产生的现金流量净额(万元),-7865,-5335,-4933,6076,-4848,-2725,-2423,-1734,-6473,-3175,-3541,589,-2845,-2528,-3326,1461,-3164,641,1132,-3529,875,
收回投资所收到的现金(万元),,,,,,,,2000,,,,0,,,,,,,,,19,
取得投资收益所收到的现金(万元),0,0,,,,,,19,,,,0,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,,,1,1,0,,3,3,,,1,-9,,,2,,37,5,7,7,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,0,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,19,,,0,7,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),0,0,0,1,1,0,0,2023,23,0,0,1,-2,0,0,2,0,37,5,7,26,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),4156,777,551,3083,2409,1678,1181,6144,4767,4087,2593,2482,33,171,197,801,509,783,760,904,786,
投资所支付的现金(万元),,,,,,,,2000,,1000,1000,0,,,,,,,,,20,
质押贷款净增加额(万元),,,,,,,,,,,,0,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),20873,20873,9192,1508,,,,,,,,0,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),416,348,,5,,,,,928,,,0,1,,3,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),25445,21998,9742,4597,2409,1678,1181,8144,5695,5087,3593,2482,34,171,200,801,509,783,760,904,806,
投资活动产生的现金流量净额(万元),-25445,-21998,-9742,-4596,-2408,-1678,-1181,-6121,-5673,-5087,-3593,-2480,-36,-171,-200,-800,-509,-746,-756,-898,-780,
吸收投资收到的现金(万元),26,26,,44,44,44,,,,,,15254,,,,,,,,2500,4670,
其中：子公司吸收少数股东投资收到的现金(万元),26,26,,44,44,44,,,,,,0,,,,,,,,,1,
取得借款收到的现金(万元),31395,24895,6395,9150,6000,300,300,3000,2500,,,7300,6300,5800,4700,6480,5180,6860,2668,3060,1600,
发行债券收到的现金(万元),,,,,,,,,,,,0,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,0,,,,,,,,,,
