报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),56498,36737,18394,121993,94000,65374,34955,109425,80957,54622,25459,98769,72178,97761,73376,110687,117197,98790,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),41,17,,7,7,7,0,172,172,132,,,,,,,,18,
收到的其他与经营活动有关的现金(万元),455,390,284,479,388,254,191,471,167,86,34,1229,1153,1200,1187,629,1688,1711,
经营活动现金流入小计(万元),56994,37145,18678,122479,94395,65634,35146,110068,81295,54840,25493,99998,73331,98961,74563,111316,118885,100519,
购买商品、接受劳务支付的现金(万元),33100,20277,11436,90944,79854,58882,35432,82785,56854,39389,19557,63016,46744,58206,48818,76200,79624,74943,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),9883,6795,3464,17386,13460,9617,4797,15974,11711,8413,3910,14358,10746,11343,8543,10969,11412,9999,
支付的各项税费(万元),1921,983,1070,4193,2312,1142,575,6514,4662,3084,2209,7896,5749,8615,5887,7160,9022,6372,
支付的其他与经营活动有关的现金(万元),2626,1661,984,4977,3878,2706,1578,4863,3572,2368,1280,3963,3094,3121,2375,3258,4336,3657,
经营活动现金流出小计(万元),47530,29716,16954,117500,99504,72346,42382,110136,76799,53254,26956,89233,66333,81286,65623,97587,104393,94971,
经营活动产生的现金流量净额(万元),9463,7429,1724,4978,-5109,-6712,-7237,-68,4497,1586,-1463,10765,6998,17676,8940,13729,14492,5548,
收回投资所收到的现金(万元),31400,31400,18000,64300,40700,24500,4500,,,,,,,,,,,,
取得投资收益所收到的现金(万元),362,319,99,881,682,458,60,55,33,14,7,38,28,123,100,175,109,8,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,,,5,5,5,5,,,,,,,19,19,154,,3,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),800,800,800,250,250,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),32562,32519,18899,65436,41636,24963,4564,55,33,14,7,38,28,141,119,328,109,11,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),5169,3863,1873,8970,7434,5230,2721,4896,3904,2423,1473,8533,6547,7833,4008,1344,3469,13178,
投资所支付的现金(万元),24400,24400,13000,59300,32800,24500,4500,20000,,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,1866,,,,,
支付的其他与投资活动有关的现金(万元),,,,80,80,80,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),29569,28263,14873,68350,40314,29810,7221,24896,3904,2423,1473,8533,6547,9700,4008,1344,3469,13178,
投资活动产生的现金流量净额(万元),2993,4255,4026,-2914,1322,-4847,-2657,-24840,-3871,-2409,-1465,-8495,-6519,-9558,-3889,-1016,-3360,-13166,
吸收投资收到的现金(万元),,,,,,,,52945,,,,,,,,,-13540,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),12000,12000,3000,30500,25500,25500,15500,47476,45476,40476,23976,57300,42300,54600,34600,52946,57799,35321,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),3167,1459,498,6882,6625,4368,3119,6785,4679,2739,844,2908,2447,3249,2814,3435,4280,9887,
筹资活动现金流入小计(万元),15167,13459,3498,37382,32125,29868,18619,107207,50155,43215,24820,60208,44747,57849,37414,56381,48539,45208,
偿还债务支付的现金(万元),21297,21297,8297,34000,19500,19500,13500,56700,42700,34500,15200,55900,41100,47800,21500,55464,50261,26452,
分配股利、利润或偿付利息所支付的现金(万元),2524,2382,208,4608,4306,3975,218,1881,1531,1112,395,1804,1414,19787,19214,12659,1852,1348,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),3299,2438,1002,4226,4003,2682,1616,10503,5871,4260,2237,2993,2104,3341,2477,3550,2905,7832,
筹资活动现金流出小计(万元),27119,26117,9506,42834,27809,26158,15334,69084,50101,39872,17832,60697,44618,70927,43191,71673,55017,35632,
筹资活动产生的现金流量净额(万元),-11952,-12658,-6009,-5452,4316,3710,3285,38123,54,3342,6988,-489,129,-13078,-5777,-15292,-6478,9576,
汇率变动对现金及现金等价物的影响(万元),160,158,151,7,7,2,-4,-53,-51,-49,-0,-7,4,-186,-210,-104,-27,-63,
现金及现金等价物净增加额(万元),664,-816,-107,-3380,536,-7846,-6613,13162,629,2471,4059,1774,613,-5146,-936,-2683,4627,1895,
加:期初现金及现金等价物余额(万元),14199,14199,14199,17579,17579,17579,17579,4417,4417,4417,4417,2642,2642,7789,7789,10472,5845,3951,
期末现金及现金等价物余额(万元),14863,13383,14092,14199,18115,9733,10966,17579,5046,6888,8476,4417,3255,2642,6853,7789,10472,5845,
净利润(万元),,-3121,,5624,,3842,,9058,,5404,,10638,,8141,,11459,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,1359,,1653,,830,,1844,,331,,847,,618,,286,,,
