报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),52284,35911,16595,66637,57938,33572,16141,39669,39396,22208,4911,36598,41646,27871,2436,74924,56508,29674,634,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),0,0,0,2008,45,21,23,,,,,,,,38,,,,,
收到的其他与经营活动有关的现金(万元),4160,4098,1821,2289,4253,2155,741,1246,2278,1651,621,3919,4244,3792,1568,700,550,43,4,
经营活动现金流入小计(万元),56445,40009,18416,70934,62236,35747,16906,40915,41674,23859,5532,40517,45890,31664,4042,75624,57057,29717,638,
购买商品、接受劳务支付的现金(万元),36415,25849,14401,83184,75816,44753,22607,23383,30478,16654,5029,20175,30795,22376,4377,49874,28432,21466,3409,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),4842,3283,1957,6052,4391,2483,1681,4911,3507,2193,1220,3991,3027,1980,1074,3280,2194,1230,125,
支付的各项税费(万元),1293,872,476,4546,4467,2478,1144,5668,3009,2106,834,5214,3534,2026,1244,7293,5975,1901,5,
支付的其他与经营活动有关的现金(万元),5822,7011,8820,10592,5586,4466,69,5864,5391,2768,1368,3123,2747,2085,229,6467,3007,2624,150,
