报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
销售商品、提供劳务收到的现金(万元),211894,127627,66961,259560,177426,117963,55558,207924,152717,103015,53976,185935,131360,188062,196812,165372,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,
收到的税费返还(万元),120,102,17,524,38,,,228,228,70,,106,106,80,108,59,
收到的其他与经营活动有关的现金(万元),2378,1589,973,2955,3507,1754,1733,4101,2858,2541,3192,3690,1845,2461,1600,4984,
经营活动现金流入小计(万元),214393,129318,67951,263039,180971,119718,57291,212253,155803,105626,57169,189731,133310,190603,198520,170415,
购买商品、接受劳务支付的现金(万元),86079,55600,28901,86593,66120,40284,14370,73563,52587,38699,14102,73118,51987,61390,64225,57287,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),26317,18119,10001,29021,21400,14440,7778,28332,22465,14889,7320,30796,22576,34308,25758,16357,
支付的各项税费(万元),28288,23170,15047,21171,19478,11072,6608,24438,20213,13820,6184,19642,14210,20671,22924,17447,
支付的其他与经营活动有关的现金(万元),66443,38342,18149,74962,55336,31758,13889,52498,35309,22701,19522,52881,38398,58021,67068,54280,
经营活动现金流出小计(万元),207128,135232,72098,211747,162334,97555,42644,178831,130574,90109,47127,176437,127171,174390,179975,145372,
经营活动产生的现金流量净额(万元),7265,-5913,-4146,51292,18637,22163,14646,33421,25230,15516,10041,13294,6139,16213,18545,25043,
收回投资所收到的现金(万元),33000,33000,33000,143548,130400,86200,34000,10000,9000,9000,4100,7100,,9000,30400,7200,
取得投资收益所收到的现金(万元),467,467,400,40,1209,640,179,37,34,34,19,58,,39,535,157,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,,0,7,7,7,,23,24,23,,2,2,9,3,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,20,,,,,,,,,23066,1456,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),33467,33467,33400,143595,131635,86847,34179,10060,9057,9056,4119,7160,2,32114,32394,7357,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),9733,7059,5181,22973,15474,10354,3191,7998,6205,4500,2078,5754,5200,5274,9111,40929,
投资所支付的现金(万元),27414,11114,,165747,151500,125200,71000,11200,2000,2000,4100,16100,7100,9000,20600,6000,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,550,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,22000,600,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),37147,18173,5731,188720,166974,135554,74191,19198,8205,6500,6178,21854,12300,14274,51711,47529,
