报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
销售商品、提供劳务收到的现金(万元),30883,20304,10784,36968,27592,18893,10200,32557,21641,14722,8293,28186,21657,23680,22892,20412,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,
收到的税费返还(万元),1243,967,784,227,227,227,195,125,125,125,72,202,42,106,21,51,
收到的其他与经营活动有关的现金(万元),818,759,228,1110,957,439,60,1617,542,102,18,495,167,188,217,569,
经营活动现金流入小计(万元),32944,22030,11796,38305,28777,19560,10456,34298,22308,14949,8383,28882,21866,23974,23131,21032,
购买商品、接受劳务支付的现金(万元),16050,10194,4812,19733,16000,9527,4386,13577,6212,4124,2541,6361,4534,7078,10826,8983,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),7253,5430,3391,8857,6560,4665,2848,7424,5769,4303,2433,6337,4912,5080,4529,3608,
支付的各项税费(万元),3043,2174,1611,4835,4637,2831,1033,4918,3730,2333,1187,4196,2421,3878,3302,2723,
支付的其他与经营活动有关的现金(万元),2102,1486,879,4172,2058,2010,1665,2853,2147,1466,1036,3376,2854,2199,2187,2128,
经营活动现金流出小计(万元),28449,19283,10694,37596,29255,19033,9933,28772,17858,12225,7197,20271,14721,18235,20844,17443,
经营活动产生的现金流量净额(万元),4495,2747,1102,709,-478,527,523,5526,4450,2724,1186,8611,7146,5738,2286,3590,
收回投资所收到的现金(万元),28000,18000,9000,88500,62500,38500,7000,,,,,,,,,,
取得投资收益所收到的现金(万元),83,50,30,655,542,293,18,,,,,,,207,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),8,5,5,9,2,,,177,87,1,1,47,47,107,170,3,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),28091,18055,9035,89164,63043,38793,7018,177,87,1,1,47,47,313,170,3,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),12694,10742,7952,15339,9124,2580,1418,5369,2618,2023,1168,6183,4341,6737,1116,5967,
投资所支付的现金(万元),30000,21000,12000,88500,77000,59000,30000,,,,,,,297,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,534,534,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,
