报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
销售商品、提供劳务收到的现金(万元),115747,72569,32349,128573,84997,52449,20532,80695,53175,34359,18079,65427,46727,31070,12746,46879,52031,51452,54406,53548,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),4608,3026,1534,4440,5573,2222,645,3942,3026,1922,897,2443,1966,1267,323,2916,3723,3775,5039,3715,
收到的其他与经营活动有关的现金(万元),5379,4761,823,3997,1875,1491,744,1324,12089,8840,493,4647,4534,4094,316,7250,3974,8040,5677,7197,
经营活动现金流入小计(万元),125734,80355,34705,137010,92446,56162,21921,85961,68289,45121,19469,72517,53227,36431,13386,57046,59727,63266,65122,64460,
购买商品、接受劳务支付的现金(万元),81580,49778,21570,95350,64727,38360,16212,52346,46520,33302,12747,41564,34080,18409,11053,36028,28564,44453,39035,43251,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),15803,10803,6842,19327,13976,9809,6466,14528,11323,7911,5002,10970,7828,5503,3491,8204,7609,6487,5220,4627,
支付的各项税费(万元),3321,2097,1373,3136,2911,2054,1101,3550,3309,2281,1038,2906,2034,1699,620,1730,1905,2200,1618,1561,
支付的其他与经营活动有关的现金(万元),11882,8734,2574,9965,7380,4553,2270,7608,12055,6072,1991,16515,9008,6179,1312,7927,10809,7059,11387,8223,
经营活动现金流出小计(万元),112585,71412,32359,127778,88995,54775,26050,78032,73207,49567,20778,71956,52950,31789,16476,53889,48887,60199,57260,57663,
经营活动产生的现金流量净额(万元),13148,8943,2347,9232,3451,1387,-4129,7930,-4918,-4445,-1309,561,277,4642,-3090,3157,10841,3067,7862,6797,
收回投资所收到的现金(万元),3000,3000,1500,20000,20000,18000,8000,27000,24000,1000,,,,,,,,,,,
取得投资收益所收到的现金(万元),21,21,11,199,179,156,68,127,117,8,,,,,,,,,115,52,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),153,22,9,5,2,1,0,18,3,1,,111,14,6,,35,120,25,2,13,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),-19,12,1,200,128,128,121,,,,,,,,,,174,200,200,61,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),3155,3054,1520,20405,20309,18285,8190,27145,24120,1009,0,111,14,6,0,35,293,225,317,126,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),13846,11650,5888,21184,18749,14627,6341,32356,20893,10221,2571,7201,4455,3538,1799,3613,5313,4435,6405,2651,
投资所支付的现金(万元),3798,2192,1000,13900,12800,12400,7400,35000,24000,8000,,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,3572,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),91,65,,7,,,,58,39,13,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),17736,13908,6888,38664,31549,27027,13741,67414,44931,18233,2571,7201,4455,3538,1799,3613,5313,4435,6405,2651,
投资活动产生的现金流量净额(万元),-14581,-10854,-5368,-18259,-11241,-8742,-5551,-40268,-20812,-17224,-2571,-7090,-4441,-3532,-1799,-3578,-5020,-4210,-6088,-2525,
吸收投资收到的现金(万元),-10,,,2297,2697,2297,1707,100,,,,14934,,,,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,590,590,590,,100,,,,,,,,,,,,,
取得借款收到的现金(万元),66300,47600,25500,70400,59400,48400,21900,56600,50100,33380,7000,37700,25900,18500,10500,23534,32471,40304,34610,26628,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,43,10,10,,79,,,,3239,3239,208,,330,4000,,,1540,
筹资活动现金流入小计(万元),66290,47600,25500,72740,62107,50707,23607,56779,50100,33380,7000,55873,29139,18708,10500,23864,36471,40304,34610,28168,
偿还债务支付的现金(万元),47455,33455,15900,61800,46070,32170,14500,29370,20870,14470,1500,28670,19660,12660,4829,19042,39901,38277,31535,26067,
分配股利、利润或偿付利息所支付的现金(万元),4341,3484,737,5118,3869,3190,527,4160,3106,2770,381,3679,3315,3012,305,2390,3116,2661,1314,1264,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),6634,3661,1661,152,57,57,28,2502,2311,1920,1221,1985,1061,724,,1470,400,,,3000,
筹资活动现金流出小计(万元),58430,40601,18298,67070,49996,35417,15055,36031,26287,19160,3102,34334,24036,16396,5135,22902,43417,40937,32849,30331,
筹资活动产生的现金流量净额(万元),7860,6999,7202,5670,12111,15289,8552,20748,23813,14220,3898,21539,5103,2311,5365,962,-6946,-633,1762,-2163,
汇率变动对现金及现金等价物的影响(万元),1,-120,-119,112,178,32,-126,-236,-175,-61,-14,463,169,134,7,306,55,-358,-53,-130,
现金及现金等价物净增加额(万元),6428,4968,4062,-3245,4499,7967,-1255,-11826,-2091,-7510,3,15474,1107,3555,483,846,-1070,-2135,3483,1979,
加:期初现金及现金等价物余额(万元),6900,6591,6591,9836,9836,9836,9836,21662,21662,21662,21662,6189,6189,6189,6189,5343,6412,8547,5064,3085,
期末现金及现金等价物余额(万元),13328,11560,10653,6591,14335,17803,8581,9836,19571,14152,21665,21662,7296,9744,6672,6189,5343,6412,8547,5064,
净利润(万元),,4668,,7535,,3125,,9360,,5181,,8479,,4180,,4083,2316,3520,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,974,,1815,,565,,986,,249,,1087,,85,,950,361,482,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,2022,,3461,,1620,,2790,,1456,,2408,,1155,,2196,1899,1600,,,
无形资产摊销(万元),,187,,349,,172,,329,,161,,254,,103,,168,176,155,,,
长期待摊费用摊销(万元),,74,,45,,10,,1,,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,
