报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),35874,19198,11151,25973,18348,9091,3218,20581,14129,6994,2206,27027,12742,22957,8514,22572,8178,19436,16556,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),910,497,205,1249,948,472,277,1002,738,292,103,1001,260,609,305,580,194,536,539,
收到的其他与经营活动有关的现金(万元),578,568,461,685,976,970,378,614,418,357,285,1134,1099,748,621,477,396,2407,660,
经营活动现金流入小计(万元),37363,20264,11817,27908,20271,10533,3873,22197,15285,7643,2594,29161,14102,24314,9440,23629,8768,22379,17755,
购买商品、接受劳务支付的现金(万元),12368,8549,3524,20734,15936,9511,3810,11612,11926,6345,2059,18169,7506,14038,4383,13778,5517,13004,10453,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),3122,2141,1102,3621,2660,1833,936,3245,2370,1655,823,2481,1218,2220,1145,2202,1127,1881,1301,
支付的各项税费(万元),1573,1232,438,2344,1906,1385,355,1710,1598,1211,683,2729,1724,1908,1384,1744,1086,1480,1109,
支付的其他与经营活动有关的现金(万元),1676,1066,602,2187,1743,1164,399,1989,1659,1394,946,1607,1473,2174,1322,1326,852,2704,2263,
经营活动现金流出小计(万元),18739,12988,5666,28886,22245,13894,5499,18556,17553,10605,4511,24984,11921,20340,8233,19049,8581,19069,15126,
经营活动产生的现金流量净额(万元),18624,7276,6151,-978,-1973,-3361,-1626,3641,-2268,-2962,-1917,4177,2181,3974,1207,4580,187,3310,2628,
收回投资所收到的现金(万元),29600,21300,10300,26400,16600,13000,13000,6500,3000,,,,,,,,,212,3997,
取得投资收益所收到的现金(万元),539,236,116,531,336,295,295,136,36,,,,,,,,,58,250,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),60,56,,,,,,9,9,9,,0,,2,2,6,1,2,302,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,5901,5342,5342,5342,,,,,,,,,,,129,6352,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),30199,21592,10416,32832,22278,18638,18638,6645,3045,9,0,0,0,2,2,6,1,399,10900,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),4880,3357,2134,3517,2661,1563,213,2162,2417,939,169,366,206,708,173,950,526,3633,1720,
投资所支付的现金(万元),39400,17800,9500,25399,13599,10599,199,22580,6500,6500,,,,,,,,,40,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,900,
支付的其他与投资活动有关的现金(万元),20000,,,,,,,5342,,,,,,,,,,,344,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),64280,21157,11634,28916,16260,12162,412,30084,8917,7439,169,366,206,708,173,950,526,3633,3004,
投资活动产生的现金流量净额(万元),-34081,435,-1218,3916,6018,6475,18226,-23439,-5872,-7430,-169,-366,-206,-707,-171,-944,-525,-3233,7896,
吸收投资收到的现金(万元),,,,1452,,,,23747,21992,21992,21992,,,,,,,,2795,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),18527,,,2000,2000,2000,2000,600,600,600,600,3981,1591,8150,4150,12700,7440,16600,17500,
发行债券收到的现金(万元),,18527,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,1755,1755,1755,,,,,,,,650,
筹资活动现金流入小计(万元),18527,18527,0,3452,2000,2000,2000,24347,24347,24347,24347,3981,1591,8150,4150,12700,7440,16600,20945,
偿还债务支付的现金(万元),,,,2000,2000,2000,1500,3130,3130,3130,2520,1951,1551,8750,2750,16750,7850,14950,27600,
分配股利、利润或偿付利息所支付的现金(万元),1848,1848,,1775,1775,1775,11,34,34,34,33,5319,2001,2397,2360,333,246,345,4563,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),229,177,,40,,,,1904,1904,1904,114,,,,,490,490,130,650,
筹资活动现金流出小计(万元),2077,2025,0,3815,3775,3775,1511,5069,5069,5069,2667,7270,3552,11147,5110,17573,8586,15425,32813,
