报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
销售商品、提供劳务收到的现金(万元),295164,188942,81928,387114,255863,168438,53443,277635,178113,102967,39893,237085,163624,101307,43044,235512,153226,207953,197576,171393,125903,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),,,,,,,,,,,,,,,,,,,,,,
收到的其他与经营活动有关的现金(万元),682,553,176,949,803,402,200,1342,1951,1761,175,1101,219,82,116,1069,762,511,325,989,94,
经营活动现金流入小计(万元),295846,189495,82104,388063,256666,168840,53642,278977,180064,104729,40068,238186,163843,101389,43160,236582,153987,208464,197900,172382,125996,
购买商品、接受劳务支付的现金(万元),261987,152579,68739,375303,263546,171415,72280,267846,188861,119549,57094,225820,155638,90577,43624,207393,146674,196751,170904,147409,111879,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),8842,5837,2734,9961,6817,4725,2089,7245,5715,3260,1690,6202,4595,3067,1645,6359,4676,5816,5451,3776,2573,
支付的各项税费(万元),13600,13031,4190,14073,13862,10344,3893,13057,9808,6143,3116,11329,8990,5794,2587,14485,11259,12276,11495,10379,6624,
支付的其他与经营活动有关的现金(万元),5293,12397,4598,13277,5515,4082,3194,8660,4609,4451,3717,6023,4958,3783,2884,6042,3800,6475,7780,5093,2962,
经营活动现金流出小计(万元),289723,183845,80261,412613,289740,190566,81456,296807,208993,133404,65617,249374,174180,103220,50741,234279,166409,221318,195630,166656,124039,
