报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2012-06-30,
销售商品、提供劳务收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
客户存款和同业存放款项净增加额(万元),15362256,14885846,4633345,15921837,11046769,9312724,2182739,12115049,7011929,3167890,1493857,5639348,5811101,5594435,,13975317,,8727618,,,14857069,5831232,
向中央银行借款净增加额(万元,,,,2133700,2400500,597500,346500,,,,1148000,10418683,3668283,2320000,1510000,636250,394272,300970,,7450,4000,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,679169,630502,341846,465562,142944,447535,541682,108770,361793,253759,,254723,16082,326911,262483,412260,44680,257552,141764,187448,
收取利息、手续费及佣金的现金(万元),4942767,3246459,1609567,5890262,4187094,2684560,1260763,4210885,2952623,2024040,964072,3849217,2832781,1956369,1128278,4406502,4560195,2271049,4119548,3608004,2893936,1344649,
拆入资金净增加额(万元),,1300346,,1654768,,,,284997,258267,,,1873249,1324027,1431313,191418,599445,,854306,150179,571373,44776,,
回购业务资金净增加额(万元),,382052,,,,,,,,,,4388659,4629480,5465663,,352195,,403717,,1675961,117998,870900,
收到的税费返还(万元),,,,,,,,,,,,,,,,,,,,,,,
收到的其他与经营活动有关的现金(万元),722916,88873,107301,396117,493834,374560,83480,210138,240886,192166,65799,132952,367565,270079,57541,182338,94272,106336,138396,37157,45503,502719,
经营活动现金流入小计(万元),22637876,21420804,9191132,27868635,19468396,13761845,4793264,17152885,10767244,6249309,5813588,30598102,23462343,18008119,7333988,20478956,19583662,13076256,21718365,22879300,18105045,9600927,
购买商品、接受劳务支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
客户贷款及垫款净增加额(万元),11341064,8035223,3984193,19131424,16956545,11741770,5385111,11311278,7652816,4843094,3619571,2127377,1606225,1749615,1179030,5725362,5230287,4051046,4687364,5155637,5465458,1159713,
存放中央银行和同业款项净增加额(万元),,,69228,,,18965,256244,1488510,1712001,376111,,434043,,,,915005,,,1226764,1204544,9151397,4747298,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),2941228,1744159,869475,3809260,2928839,1855019,988747,3055671,2311723,1376210,754320,2771938,2043514,1301470,682875,2914661,2148097,1459021,2985922,2069396,1616167,661491,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),432558,301672,204207,470261,394378,265205,193316,442630,366998,246988,173195,435815,365441,240252,149958,414196,338197,220719,390240,349086,298573,98608,
支付的各项税费(万元),734433,366278,199009,668360,658304,480901,110361,361749,328136,275169,69562,561060,460979,338965,105539,522154,397406,285229,466566,342352,281674,123234,
支付的其他与经营活动有关的现金(万元),780981,1429088,1462429,320043,180693,121642,16258,526322,152325,120467,40593,518016,156145,100753,78096,723545,799801,44056,130460,206994,214973,146439,
经营活动现金流出小计(万元),23892609,16317954,8868592,30041934,27648703,21739852,13052841,23229614,19428601,13436163,8164932,13513510,12970367,8579091,4671014,14464648,16563172,10411007,11114238,9925930,17717128,8138947,
经营活动产生的现金流量净额(万元),-1254733,5102851,322539,-2173299,-8180306,-7978007,-8259577,-6076729,-8661358,-7186855,-2351344,17084591,10491976,9429028,2662974,6014308,3020490,2665249,10604127,12953370,387917,1461980,
收回投资所收到的现金(万元),46726646,26702462,20834034,56804458,48718748,29850252,20057540,86577312,68922900,51768501,34239347,200616639,91807349,65127216,27047081,168479091,125619819,68974489,37684064,10893485,15519781,1337637,
取得投资收益所收到的现金(万元),2241390,1554476,674197,3177509,2555309,1715959,748966,3746139,2768991,1775526,904761,2980150,2211648,1360320,615673,2219966,313177,1053751,1728412,960915,515460,231981,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1120,133,488,746,230,157,90,2666,1028,517,5266,13367,194,142,122,259,27714,70,891,8,251,683,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),48969155,28257070,21508719,59982714,51274287,31566368,20806596,90326117,71692919,53544544,35149374,203610156,94019191,66487678,27662877,170699315,125960709,70028309,39413368,11854408,16035492,1570301,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),37063,24971,8886,143217,141857,22258,8295,49886,43337,32532,14211,135365,47973,47504,30966,175462,59875,50152,83984,89515,103647,30562,
投资所支付的现金(万元),50082860,30093528,22166482,58548929,47354396,27358609,15894203,78433959,60899105,43447833,31373797,233558967,114998980,83149348,39629038,189107649,144002180,85617797,47223197,24348142,17473724,613505,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,20,,,,38000,,,,,,,,,,,586,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),50119923,30118499,22175368,58692146,47496273,27380867,15902497,78483844,60980442,43480366,31388008,233694332,115046953,83196851,39660004,189283111,144062054,85667950,47307181,24438243,17577371,644067,
投资活动产生的现金流量净额(万元),-1150768,-1861429,-666648,1290568,3778014,4185501,4904099,11842273,10712477,10064179,3761366,-30084175,-21027762,-16709173,-11997127,-18583796,-18101345,-15639640,-7893814,-12583834,-1541879,926234,
吸收投资收到的现金(万元),,,,148,3218,148,3218,,,,,1046129,,,,540399,540399,540399,619501,656300,16170,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
发行债券收到的现金(万元),62226720,40225039,20166087,88283222,69504190,51062100,28103179,59539980,38534696,21170322,11981026,35174331,26242661,15787426,7954573,24572890,19314600,12274477,4593017,,498910,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),62226720,40225039,20166087,88283369,69507408,51062248,28106396,61535697,38534696,21170322,11981026,36220460,26242661,15787426,7954573,25113288,19854999,12814876,5212518,656300,515080,0,
偿还债务支付的现金(万元),61989691,44394298,20353953,86178138,65915854,47153099,24282352,66572324,41412990,23846123,10277940,24992597,16989306,8696441,3650053,16356658,11851000,6600000,1992934,,277000,,
分配股利、利润或偿付利息所支付的现金(万元),1000031,382527,140518,1241092,1014184,432204,2474,562714,350548,172147,1232,89731,285243,136173,70121,168340,357649,116829,134821,136235,103881,77561,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
筹资活动现金流出小计(万元),62989722,44776825,20494471,87419230,66930039,47585302,24284827,67135038,41763538,24018270,10279172,25082328,17274548,8832614,3720174,16524999,12208649,6716829,2127755,136235,380881,77561,
筹资活动产生的现金流量净额(万元),-763002,-4551785,-328383,864140,2577369,3476945,3821570,-5599341,-3228842,-2847948,1701855,11138132,8968113,6954812,4234398,8588290,7646350,6098047,3084763,520065,134200,-77561,
汇率变动对现金及现金等价物的影响(万元),43360,-657,-30196,51476,39962,11409,-24743,-54399,-43898,-19945,-10983,49744,53115,17794,149,22979,21168,-10643,10225,-10372,-3483,,
