报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
销售商品、提供劳务收到的现金(万元),111937,69434,34738,147685,113582,71339,30752,127554,138492,88940,46909,166051,118621,72343,156348,154929,124156,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到的税费返还(万元),571,566,268,1400,1189,898,546,954,776,625,277,1167,566,118,314,180,15,
收到的其他与经营活动有关的现金(万元),1296,901,203,1888,2121,1152,532,2818,1560,2507,960,2487,3034,2217,597,510,656,
经营活动现金流入小计(万元),113805,70901,35209,150973,116892,73389,31831,131326,140828,92073,48146,169705,122222,74677,157259,155619,124827,
购买商品、接受劳务支付的现金(万元),88720,53193,26894,112355,84368,50851,31492,106487,110540,74259,41239,135575,90808,57412,129177,126567,102718,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),5809,3918,2166,7025,4725,3102,1719,6339,4437,3133,1760,5506,3927,2841,5101,3747,3081,
支付的各项税费(万元),2074,2984,1010,4437,3384,2145,1226,3845,2724,1344,603,3979,3553,2850,3680,4505,3895,
支付的其他与经营活动有关的现金(万元),5115,3291,1555,6645,7878,5674,1733,5896,5725,4500,1816,9915,8002,5329,9364,7090,5926,
经营活动现金流出小计(万元),101718,63385,31626,130461,100355,61773,36171,122567,123426,83236,45417,154975,106291,68432,147322,141909,115620,
经营活动产生的现金流量净额(万元),12086,7515,3584,20512,16537,11616,-4340,8759,17402,8837,2729,14730,15930,6245,9937,13710,9207,
收回投资所收到的现金(万元),96000,69500,27000,20000,13000,13000,,8400,,,,,10,,,,,
取得投资收益所收到的现金(万元),1362,1552,513,445,340,340,2,69,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,,,991,,,,,23,23,1,4,171,,,2,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,26000,2129,499,769,924,3717,140,140,,25694,,42421,211491,166965,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),97362,71052,27513,47436,15468,13839,771,9393,3741,163,141,4,25876,0,42421,211492,166965,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),2356,1605,1023,10840,10160,4839,1052,3693,4715,4086,2091,8603,5539,4888,22130,22629,9252,
投资所支付的现金(万元),103480,75500,40500,36000,7000,,,21400,2900,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,45,829,660,,29996,,,,34080,,42088,218612,164471,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),105836,77105,41523,46840,17205,5668,1712,25093,37611,4086,2091,8603,39619,4888,64218,241242,173723,
投资活动产生的现金流量净额(万元),-8474,-6053,-14010,596,-1737,8171,-941,-15700,-33870,-3922,-1950,-8599,-13743,-4888,-21797,-29749,-6758,
吸收投资收到的现金(万元),,,,,,,,49100,49100,,,,,,25267,,500,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,
