报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),38770,23150,11057,72412,42966,28304,15539,34761,21063,11088,4030,38183,20064,13177,5198,38707,27005,29529,35904,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),,,,1017,,,,,,,,,,0,,0,0,0,0,
收到的其他与经营活动有关的现金(万元),2216,1850,661,2264,4167,435,734,2726,1493,1321,740,990,610,258,396,999,2262,1161,380,
经营活动现金流入小计(万元),40987,25001,11717,75693,47132,28738,16274,37487,22556,12409,4770,39173,20674,13435,5594,39706,29268,30690,36285,
购买商品、接受劳务支付的现金(万元),35220,24216,13988,47206,29173,19014,10369,32773,25572,16514,10316,27285,21618,14183,4449,21481,19810,26162,12995,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),4612,3180,1634,5909,4106,2714,1232,5506,3893,2549,1228,5168,3795,2374,988,4987,5013,3885,2718,
支付的各项税费(万元),1222,997,776,2214,1341,1073,773,2046,1528,1174,997,2596,2563,1634,1239,3618,1934,3534,1944,
支付的其他与经营活动有关的现金(万元),4814,3519,1461,2933,3708,2385,1689,2789,2198,2145,1275,2299,1752,1063,1017,2460,1893,2423,1518,
经营活动现金流出小计(万元),45868,31912,17859,58262,38328,25186,14063,43115,33191,22382,13816,37348,29728,19254,7693,32545,28650,36004,19174,
经营活动产生的现金流量净额(万元),-4881,-6911,-6142,17431,8805,3553,2211,-5628,-10635,-9973,-9047,1825,-9054,-5819,-2098,7161,617,-5314,17111,
收回投资所收到的现金(万元),,,,,,,,,,,,9050,9050,9050,9055,0,0,0,0,
取得投资收益所收到的现金(万元),,,,,,,,,,,,7,7,7,4,7,0,0,0,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),4,,,57,0,0,,0,,,,5,5,5,,15,3,4,0,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,891,,124,56,,,100,100,100,,203,76,1090,120,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),4,0,0,57,0,891,0,124,56,0,0,9162,9162,9162,9059,225,79,1094,120,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),3057,2542,1548,4885,3412,2841,759,5656,3846,467,25,468,490,286,29,2124,5944,5926,2223,
投资所支付的现金(万元),,,,,,0,,1620,1620,1200,480,120,120,0,,9050,0,0,0,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,0,,0,0,0,0,
支付的其他与投资活动有关的现金(万元),,,,387,,,,,,,,,,0,5,0,0,0,33,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),3057,2542,1548,5272,3412,2841,759,7276,5466,1667,505,588,610,286,34,11174,5944,5926,2256,
投资活动产生的现金流量净额(万元),-3053,-2542,-1548,-5215,-3412,-1950,-759,-7152,-5410,-1667,-505,8574,8553,8876,9024,-10949,-5866,-4833,-2136,
吸收投资收到的现金(万元),,,,,,0,,11937,11937,11937,11937,,,0,,0,442,0,0,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),13027,8027,5597,14365,12507,5573,1876,13152,13203,8203,3463,12095,10125,5869,1500,5331,6500,3000,6220,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),4344,,1472,,2868,9,723,,1726,372,12,649,119,160,12,0,0,255,0,
筹资活动现金流入小计(万元),17372,8027,7069,14365,15375,5582,2599,25089,26866,20512,15412,12744,10244,6029,1512,5331,6942,3255,6220,
偿还债务支付的现金(万元),15034,4790,2059,13230,10263,5248,492,11661,7256,4508,3008,11868,8331,4458,500,3500,3000,3220,6500,
分配股利、利润或偿付利息所支付的现金(万元),1076,902,69,815,591,542,125,735,561,446,83,490,394,299,100,693,257,9,261,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),4703,427,1470,2273,5508,1759,1856,1785,4325,2817,1289,176,597,1752,561,995,778,0,515,
筹资活动现金流出小计(万元),20813,6119,3598,16318,16362,7549,2472,14180,12142,7771,4380,12533,9322,6509,1161,5188,4035,3229,7277,
筹资活动产生的现金流量净额(万元),-3441,1908,3471,-1953,-987,-1967,127,10909,14724,12740,11032,211,922,-480,352,142,2908,26,-1057,
汇率变动对现金及现金等价物的影响(万元),-224,-125,-199,325,308,170,0,-12,-5,-14,,,0,0,,-0,0,-1,1,
现金及现金等价物净增加额(万元),-11600,-7670,-4418,10587,4714,-195,1579,-1882,-1326,1086,1480,10610,421,2577,7278,-3646,-2341,-10122,13920,
加:期初现金及现金等价物余额(万元),19722,19722,19722,9136,9136,9136,9136,11018,11018,11018,11018,408,408,408,408,4054,6395,16517,2598,
期末现金及现金等价物余额(万元),8123,12052,15304,19722,13850,8941,10715,9136,9692,12104,12498,11018,829,2985,7686,408,4054,6395,16517,
净利润(万元),,858,,3113,,742,,3501,,1560,,3684,,810,,3246,2923,2129,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,-22,,-399,,-351,,836,,279,,56,,91,,189,105,-36,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,928,,1803,,809,,1582,,775,,1475,,734,,1241,1090,768,,
无形资产摊销(万元),,64,,124,,61,,117,,59,,118,,57,,111,106,91,,
长期待摊费用摊销(万元),,5,,4,,0,,0,,,,19,,14,,22,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,0,,-1,,-2,,,,0,,-1,,-4,,2,10,7,,
固定资产报废损失(万元),,0,,3,,0,,57,,,,,,,,,,,,
公允价值变动损失(万元),,2,,296,,120,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,
财务费用(万元),,296,,436,,154,,439,,77,,629,,278,,365,266,10,,
投资损失(万元),,-12,,-84,,98,,-13,,47,,15,,-7,,-7,,,,
递延所得税资产减少(万元),,10,,-113,,-72,,-63,,-28,,9,,-1,,-26,-49,-165,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-9686,,-12398,,-7969,,-1684,,-4427,,-2951,,-3261,,8042,1826,-8441,,
经营性应收项目的减少(万元),,-2226,,7778,,1203,,-8362,,-7449,,-11316,,-6286,,-4062,-8625,3508,,
经营性应付项目的增加(万元),,2872,,16869,,8760,,-2037,,-864,,10087,,1756,,-1962,2966,-3187,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-6911,,17431,,3553,,-5628,,-9973,,1825,,-5819,,7161,617,-5314,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),8123,12052,15304,19722,13850,8941,10715,9136,9692,12104,12498,11018,829,2985,7686,408,4054,6395,16517,
现金的期初余额(万元),19722,19722,19722,9136,9136,9136,9136,11018,11018,11018,11018,408,408,408,408,4054,6395,16517,2598,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-11600,-7670,-4418,10587,4714,-195,1579,-1882,-1326,1086,1480,10610,421,2577,7278,-3646,-2341,-10122,13920,

