报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),70133,44152,13931,69277,43082,19756,8817,39102,30864,17335,6796,43829,26946,18548,11036,27006,28941,20653,13760,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),907,616,180,1416,1047,779,494,1028,560,290,96,1582,887,488,261,154,19,111,,
收到的其他与经营活动有关的现金(万元),5380,2754,810,3870,4265,2511,799,4226,3334,1267,726,4015,3227,2557,637,2553,953,2179,1043,
经营活动现金流入小计(万元),76421,47523,14920,74563,48393,23046,10110,44356,34758,18892,7618,49426,31060,21593,11934,29714,29913,22943,14804,
购买商品、接受劳务支付的现金(万元),41887,23938,9577,45271,37388,21482,14755,38961,27524,13482,6631,22241,15466,10444,5121,16305,14270,20280,12421,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),12433,8924,5219,11308,7635,5075,2960,8922,6202,4299,2494,7439,5638,4162,2208,7385,6287,4569,3264,
支付的各项税费(万元),5907,4063,1600,5331,4338,2314,1505,3757,3129,2453,1606,3673,2980,2141,1234,1480,1078,940,591,
支付的其他与经营活动有关的现金(万元),9378,6332,3851,8966,8585,4385,2347,8087,6303,4389,1698,6278,5271,3991,3448,5006,3656,2570,2819,
经营活动现金流出小计(万元),69605,43257,20248,70876,57946,33256,21568,59728,43158,24623,12430,39631,29355,20738,12010,30175,25292,28359,19096,
经营活动产生的现金流量净额(万元),6816,4266,-5328,3688,-9552,-10210,-11457,-15372,-8400,-5730,-4811,9795,1705,855,-77,-461,4621,-5416,-4292,
收回投资所收到的现金(万元),150,150,872,,,,,,,,,500,,,,,,200,,
取得投资收益所收到的现金(万元),155,,,,,,,,,,,2,,,,,,,1,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,,,12,1,,,6,6,6,,21,16,16,,1,0,65,5,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),305,150,872,12,1,0,0,6,6,6,0,523,16,16,0,1,0,265,6,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),12698,8823,4575,25927,21087,14314,7406,8521,6831,3628,1515,4660,1521,82,510,3677,10478,1218,3940,
投资所支付的现金(万元),1664,1500,156,4921,2732,2532,1032,8790,8790,5700,,800,600,300,300,3920,,47,55,
质押贷款净增加额(万元),,,,,,,,,,,,69,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),6256,6256,,13888,11846,10846,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),186,186,21,151,101,43,,,,,,,69,68,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),20804,16765,4752,44886,35765,27734,8438,17311,15620,9328,1515,5529,2190,450,810,7597,10478,1265,3995,
投资活动产生的现金流量净额(万元),-20499,-16615,-3880,-44874,-35764,-27734,-8438,-17305,-15614,-9322,-1515,-5006,-2173,-434,-810,-7597,-10478,-1000,-3989,
吸收投资收到的现金(万元),,,,2848,2348,848,,25792,25560,25302,25302,20,20,,0,8000,300,10609,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,2348,848,,,258,,,20,20,,,,300,365,,
取得借款收到的现金(万元),62301,34840,10590,65574,59524,33117,15300,12070,5520,1128,11,12300,5450,4500,3100,17522,10523,5600,4500,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),6495,6495,0,1890,1889,1889,1889,9550,,,,110,,,,159,,,2100,
筹资活动现金流入小计(万元),68796,41335,10590,70312,63762,35854,17189,47412,31080,26431,25313,12430,5470,4500,3100,25681,10823,16209,6600,
偿还债务支付的现金(万元),44419,28210,3937,14646,7846,3298,128,11299,5412,4512,3012,9908,8447,4750,3700,11700,4179,6250,,
分配股利、利润或偿付利息所支付的现金(万元),5666,4542,932,3557,2443,1714,255,1528,1315,1022,201,794,638,472,186,644,529,464,175,
其中：子公司支付给少数股东的股利、利润(万元),1272,1196,116,74,74,30,,217,217,217,,105,105,105,,102,6,22,17,
支付其他与筹资活动有关的现金(万元),4876,3588,2512,2810,1973,1376,666,1465,2886,2465,2090,293,78,78,78,265,,2000,,
筹资活动现金流出小计(万元),54961,36341,7382,21013,12261,6388,1050,14293,9613,8000,5303,10995,9163,5300,3964,12609,4708,8714,175,
筹资活动产生的现金流量净额(万元),13834,4994,3208,49299,51500,29466,16139,33119,21467,18431,20010,1435,-3693,-800,-864,13072,6115,7495,6425,
汇率变动对现金及现金等价物的影响(万元),12,1,-8,-3,-1,-17,-46,-32,-34,-13,2,75,44,-25,,15,1,-11,-1,
现金及现金等价物净增加额(万元),164,-7354,-6007,8109,6182,-8495,-3802,411,-2581,3366,13686,6299,-4117,-404,-1750,5029,259,1067,-1857,
加:期初现金及现金等价物余额(万元),23474,23474,23474,15364,15364,15364,15364,14953,14953,14953,14953,8654,8654,8654,8654,3625,3366,2298,4155,
期末现金及现金等价物余额(万元),23638,16119,17466,23474,21546,6869,11563,15364,12372,18319,28639,14953,4538,8250,6904,8654,3625,3366,2298,
净利润(万元),,5949,,10705,,5924,,6294,,1442,,4838,,2023,,4667,3986,2586,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,100,,2203,,543,,1036,,407,,260,,81,,393,362,82,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,165,,168,,56,,112,,55,,122,,65,,141,164,150,,
无形资产摊销(万元),,1575,,2168,,931,,1614,,750,,1904,,651,,2168,1877,982,,
长期待摊费用摊销(万元),,116,,100,,39,,30,,13,,27,,14,,96,101,103,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,-8,,-1,,-4,,-4,,-168,,-165,,-8,0,2,,
固定资产报废损失(万元),,2,,0,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,-16,,16,,-20,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,
财务费用(万元),,2474,,3181,,1409,,1136,,321,,938,,517,,607,483,423,,
投资损失(万元),,-186,,-304,,-234,,-189,,-4,,13,,59,,22,,,,
递延所得税资产减少(万元),,-128,,-478,,-128,,-223,,-65,,-90,,4,,-40,-40,-111,,
递延所得税负债增加(万元),,59,,112,,204,,25,,5,,4,,48,,,,,,
