报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
销售商品、提供劳务收到的现金(万元),123789,76711,38201,135503,104254,67709,35098,114776,85991,53144,26744,120053,90840,60059,29822,105842,79062,81583,56380,36185,7369,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),,,,554,,,,,0,0,,220,165,,,154,,135,61,26,27,
收到的其他与经营活动有关的现金(万元),3285,1936,544,3906,4149,567,391,9373,4406,3313,2720,6848,7386,5203,3635,4267,5428,2128,1938,2280,2357,
经营活动现金流入小计(万元),127074,78647,38745,139963,108404,68276,35489,124149,90397,56457,29465,127121,98391,65262,33457,110263,84490,83846,58378,38491,9753,
购买商品、接受劳务支付的现金(万元),4646,2345,1147,12643,8137,4496,1733,8852,8874,2769,1509,4017,6496,4330,1492,2499,2532,2004,2574,1323,1479,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),28240,19036,11600,26705,21298,13831,8396,22795,19320,12213,7558,20291,15332,10275,6775,15025,11510,11070,7600,4471,1275,
支付的各项税费(万元),6965,3877,1505,13131,11253,9403,4073,20966,14503,9678,3684,23127,17650,11621,5071,19705,14251,17978,11598,5678,500,
支付的其他与经营活动有关的现金(万元),48323,29669,14427,58844,44977,25683,13948,43710,28410,20672,9701,38982,26512,17427,7908,34477,25196,25038,17572,12090,3019,
经营活动现金流出小计(万元),88175,54926,28679,111323,85664,53413,28150,96323,71107,45332,22453,86416,65990,43653,21246,71706,53489,56091,39344,23562,6273,
经营活动产生的现金流量净额(万元),38899,23720,10066,28640,22740,14863,7339,27826,19291,11125,7012,40705,32400,21609,12211,38556,31001,27755,19034,14929,3480,
收回投资所收到的现金(万元),707,702,,12286,10772,5687,5687,111823,103165,100645,43913,140990,98693,52984,26442,113145,45655,103508,28008,2008,1390,
取得投资收益所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),46,46,46,13,10,10,1,20,12,12,12,47,46,46,,0,0,6,7,2,18,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,554,554,554,,,,,,,393,
收到的其他与投资活动有关的现金(万元),,,,,,,,600,,,,663,600,600,,971,,500,500,134,593,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),752,748,46,12299,10782,5697,5688,112442,103177,100657,43925,142254,99893,54184,26442,114116,45655,104015,28515,2145,2394,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),48043,36877,21587,61483,46967,31787,14854,58578,42113,22912,10839,29450,17412,12111,7087,13360,8203,16973,2290,3905,5081,
投资所支付的现金(万元),4056,3942,,10354,10216,10216,5716,27392,28137,23432,14999,216925,130800,78800,36000,141803,51823,109119,27840,2000,1425,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,66925,44843,44782,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,144,,,,,,,,,,,,,,,,,,200,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),52099,40820,21731,71838,57183,42003,20569,152896,115093,91126,25839,246375,148212,90911,43087,155162,60025,126092,30130,5905,6706,
投资活动产生的现金流量净额(万元),-51347,-40072,-21685,-59539,-46400,-36306,-14882,-40454,-11916,9531,18087,-104121,-48319,-36728,-16645,-41046,-14370,-22078,-1615,-3761,-4311,
吸收投资收到的现金(万元),,,,,,,,,,,,65735,,,,,,,901,1521,547,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,901,85,,
取得借款收到的现金(万元),35000,17000,17000,54000,54000,28000,5000,44801,29955,10162,,,,,,14656,14656,,,5300,9900,
