报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
销售商品、提供劳务收到的现金(万元),24328,15021,7830,35478,19644,11523,4925,33308,20776,12346,7294,38854,25659,16974,7567,32648,22829,14490,27298,21110,14485,13460,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),1455,7,3,1894,1891,1888,1242,752,5,2,1,648,17,14,12,2890,1414,1403,4,94,1114,53,
收到的其他与经营活动有关的现金(万元),763,519,273,2002,1385,927,65,968,359,299,252,1136,266,186,64,414,320,134,204,166,179,34,
经营活动现金流入小计(万元),26547,15548,8106,39373,22920,14339,6232,35027,21141,12646,7547,40638,25942,17174,7642,35951,24563,16027,27506,21369,15778,13547,
购买商品、接受劳务支付的现金(万元),19875,13896,6029,18685,14644,9394,4613,18824,15758,10591,4713,18059,16446,8718,6910,17182,13436,7946,12383,8974,6841,8236,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),6307,4603,2837,6781,5185,3678,2311,5619,3870,2776,2108,4434,3429,2373,1391,3889,2989,2056,3568,2827,2263,1432,
支付的各项税费(万元),2734,2091,1088,4302,3112,2039,966,4621,3885,2247,699,5104,3927,2433,1053,4552,3521,2371,3378,2678,2229,1909,
支付的其他与经营活动有关的现金(万元),3842,2841,1413,5718,4001,2756,1755,5426,3582,2465,1140,5421,2471,1679,1143,1816,1579,1088,1755,1394,1222,934,
经营活动现金流出小计(万元),32757,23431,11367,35486,26942,17866,9646,34489,27095,18079,8660,33018,26274,15202,10498,27439,21524,13461,21083,15874,12555,12511,
经营活动产生的现金流量净额(万元),-6211,-7884,-3261,3887,-4022,-3528,-3413,538,-5955,-5433,-1113,7620,-331,1971,-2856,8512,3038,2566,6423,5496,3223,1036,
收回投资所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,53,150,
取得投资收益所收到的现金(万元),,,,144,137,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),13,,,11,4,4,4,,,,,1,,,,117,110,117,35,343,,87,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,10100,,,,,,,,,,,,364,94,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),13,0,0,10254,140,4,4,0,0,0,0,1,0,0,0,481,204,117,35,343,53,238,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),2751,2066,1228,10643,9016,4706,2791,7442,5773,5039,3306,11558,8451,6180,2225,3261,3108,2997,3412,3147,2264,2116,
投资所支付的现金(万元),80,,,400,100,,,,,,,,,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,,815,,
支付的其他与投资活动有关的现金(万元),,,,10100,,,,,,,,,24,6,,,,,22,109,150,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),2831,2066,1228,21143,9116,4706,2791,7442,5773,5039,3306,11558,8474,6186,2225,3261,3108,2997,3435,3255,3229,2116,
投资活动产生的现金流量净额(万元),-2818,-2066,-1228,-10889,-8975,-4702,-2787,-7442,-5773,-5039,-3306,-11557,-8474,-6186,-2225,-2781,-2904,-2880,-3399,-2912,-3176,-1879,
吸收投资收到的现金(万元),,,,10876,10876,,,31325,31325,31325,31325,,,,,,,,,,5408,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),3504,1815,,,,,,,,,,,,,,,,,1000,1800,2000,2800,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,1461,,,,,,,,,,,,,,890,
筹资活动现金流入小计(万元),3504,1815,0,10876,10876,0,0,32786,31325,31325,31325,0,0,0,0,0,0,0,1000,1800,7408,3690,
偿还债务支付的现金(万元),1689,,,,,,,,,,,,,,,1000,1000,1000,800,2000,2000,2800,
分配股利、利润或偿付利息所支付的现金(万元),2972,2,,2500,2500,,,4500,4500,4500,,,6,6,,4,4,4,3,10,26,73,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,,,,,815,815,815,806,,,,,,,,,,300,590,
筹资活动现金流出小计(万元),4661,2,0,2500,2500,0,0,5315,5315,5315,806,0,6,6,0,1004,1004,1004,803,2010,2326,3463,
筹资活动产生的现金流量净额(万元),-1157,1813,0,8376,8376,0,0,27471,26010,26010,30519,0,-6,-6,0,-1004,-1004,-1004,197,-210,5082,227,
汇率变动对现金及现金等价物的影响(万元),-3,0,-1,-5,-5,-8,-12,-21,-15,-8,-2,19,13,10,-2,22,19,-0,0,-6,-2,-3,
现金及现金等价物净增加额(万元),-10189,-8136,-4490,1369,-4626,-8237,-6212,20547,14267,15530,26099,-3918,-8798,-4211,-5082,4749,-850,-1319,3221,2367,5127,-618,
加:期初现金及现金等价物余额(万元),35073,35073,35073,33705,33705,33705,33705,13158,13158,13158,13158,17075,17075,17075,16410,12326,12326,12326,9105,6738,1610,2228,
期末现金及现金等价物余额(万元),24885,26937,30583,35073,29079,25467,27493,33705,27425,28688,39257,13158,8277,12865,11328,17075,11476,11007,12326,9105,6738,1610,
净利润(万元),,3292,,10832,,5769,,10777,,5829,,10171,8593,4852,,10679,7826,5456,6722,4212,4279,3044,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,521,,814,,606,,404,,769,,399,376,319,,-6,210,304,51,79,-55,80,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1228,,1719,,790,,1442,,692,,1187,875,570,,756,500,241,419,447,375,264,
无形资产摊销(万元),,122,,231,,110,,223,,111,,190,142,92,,153,114,75,102,71,17,9,
长期待摊费用摊销(万元),,,,,,,,,,,,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-11,,-9,,-3,,,,,,1,0,0,,-232,-232,-232,-230,-16,,-11,
固定资产报废损失(万元),,,,0,,0,,22,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,2,,32,,,,42,,,,,6,6,,4,4,4,3,10,26,73,
投资损失(万元),,59,,-117,,,,,,,,,,,,,,,,,,127,
递延所得税资产减少(万元),,-71,,-431,,-89,,-57,,-113,,-56,-54,-46,,-38,-31,-46,-4,-2,14,-13,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-5315,,-1299,,1109,,-1118,,999,,-4509,-2364,-376,,-397,-222,1331,-4090,-401,-1583,-123,
经营性应收项目的减少(万元),,-9495,,-12329,,-8558,,-11075,,-12392,,-3528,-6711,-3100,,-1727,-4718,-3528,-1526,-940,368,-1086,
经营性应付项目的增加(万元),,1783,,2352,,-3262,,-124,,-1328,,3766,-1194,-346,,-678,-412,-1040,4976,2036,-219,-1327,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,2091,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-7884,,3887,,-3528,,538,,-5433,,7620,-331,1971,,8512,3038,2566,6423,5496,3223,1036,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),24885,26937,30583,35073,29079,25467,27493,33705,27425,28688,39257,13158,8277,12865,11328,17075,11476,11007,12326,9105,6738,1610,
现金的期初余额(万元),35073,35073,35073,33705,33705,33705,33705,13158,13158,13158,13158,17075,17075,17075,16410,12326,12326,12326,9105,6738,1610,2228,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-10189,-8136,-4490,1369,-4626,-8237,-6212,20547,14267,15530,26099,-3918,-8798,-4211,-5082,4749,-850,-1319,3221,2367,5127,-618,

