报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),115120,73756,35211,140649,97714,68387,36157,148433,104978,69606,33597,123562,85657,54615,27428,112033,104092,97865,83335,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),6993,4869,2440,10532,8196,5868,3447,11860,8864,5993,2705,6416,4577,2520,1188,7098,6832,5234,3209,
收到的其他与经营活动有关的现金(万元),2395,2105,1129,2476,2126,1194,773,1857,2150,1319,416,1002,1847,327,254,1772,2343,1965,392,
经营活动现金流入小计(万元),124508,80729,38780,153658,108036,75449,40377,162150,115993,76918,36718,130980,92081,57462,28870,120903,113267,105064,86935,
购买商品、接受劳务支付的现金(万元),68282,46008,18432,96730,74441,49831,28467,88340,68698,46808,24729,65177,47585,28232,14994,53539,61530,54913,47520,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),22026,14681,7081,26352,19696,13518,6820,27115,20189,13334,6937,22540,16389,10985,5507,19544,18756,14893,12294,
支付的各项税费(万元),5349,3053,646,5149,4472,2594,1416,6491,5293,3386,1203,7673,5568,3389,1642,5594,4817,5056,3965,
支付的其他与经营活动有关的现金(万元),11436,7951,3203,14822,8524,7079,2655,15140,8183,5904,1844,9367,5167,4047,1500,8141,8079,7286,6065,
经营活动现金流出小计(万元),107093,71693,29362,143053,107133,73022,39358,137085,102363,69432,34713,104757,74709,46653,23643,86818,93182,82147,69844,
经营活动产生的现金流量净额(万元),17415,9036,9418,10605,903,2426,1019,25065,13630,7486,2005,26223,17372,10809,5227,34085,20084,22917,17091,
收回投资所收到的现金(万元),51855,44419,7179,113900,54200,51200,10000,121900,49700,,,,,,,,252,47700,12455,
取得投资收益所收到的现金(万元),1991,1819,564,2282,1165,1069,48,648,364,,,,,,,,40,72,17,
