报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),61761,35741,13139,95656,70539,43615,16910,87072,64665,37693,11410,81264,55065,30967,8807,81179,31508,73728,73590,64327,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),,,,,,,,,,,,,,,,,,125,,,
收到的其他与经营活动有关的现金(万元),310,163,61,1102,640,216,54,607,223,104,35,876,846,520,58,200,121,715,412,86,
经营活动现金流入小计(万元),62071,35904,13199,96757,71178,43831,16965,87679,64888,37797,11445,82140,55911,31487,8865,81379,31629,74569,74002,64413,
购买商品、接受劳务支付的现金(万元),40643,25664,12729,60404,42109,27373,12433,58541,40282,23511,9502,51967,35849,21724,8751,49913,18644,50906,48120,45181,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),6165,4196,2364,8098,6238,4266,2359,8168,6051,3841,2254,7211,5345,3618,1995,6442,3134,6021,5542,5681,
支付的各项税费(万元),5157,4262,3917,7687,6743,5488,1473,4649,4777,3168,757,5757,3979,2516,842,6031,2798,4892,3953,2902,
支付的其他与经营活动有关的现金(万元),4381,3099,2575,7709,6379,4806,1726,8339,6617,4539,1705,6880,4872,2738,1360,6794,2594,4875,5975,4136,
经营活动现金流出小计(万元),56346,37221,21585,83898,61469,41933,17992,79697,57726,35060,14218,71815,50045,30595,12948,69180,27170,66695,63590,57899,
经营活动产生的现金流量净额(万元),5725,-1317,-8386,12860,9709,1898,-1027,7981,7163,2737,-2773,10324,5866,891,-4083,12199,4459,7874,10412,6514,
收回投资所收到的现金(万元),71800,53800,,117000,,,,91000,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),1256,824,519,1520,1105,538,325,571,348,39,17,70,23,16,3,48,21,93,77,6,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),19,19,,19,17,17,10,17,17,17,5,56,11,11,0,29,12,26,68,27,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,34700,,71000,40000,23000,,26000,14500,,,0,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),73075,54643,35219,118539,72123,40555,23334,91588,26365,14556,21,126,35,27,4,77,33,119,145,33,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),1665,1060,46,1393,663,330,109,715,481,229,142,913,281,215,202,419,126,5113,9969,19162,
投资所支付的现金(万元),74800,43800,,124000,,,,123000,0,,,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,0,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),65,,35700,,71000,40000,23000,,53500,14500,2000,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),76529,44860,35746,125393,71663,40330,23109,123715,53981,14729,2142,913,281,215,202,419,126,5113,9969,19162,
投资活动产生的现金流量净额(万元),-3454,9783,-527,-6854,460,225,226,-32128,-27617,-173,-2121,-788,-246,-188,-199,-342,-93,-4994,-9824,-19129,
吸收投资收到的现金(万元),,,,,,,,39474,39474,35003,,,,,,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,1000,1000,1000,1000,4000,4000,4000,3000,7500,7500,7000,14000,18900,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,0,,,,0,,,,,,,,
筹资活动现金流入小计(万元),0,0,0,0,0,0,0,40474,40474,36003,1000,4000,4000,4000,3000,7500,7500,7000,14000,18900,
偿还债务支付的现金(万元),,,,,,,,6200,6200,2856,,8900,2950,2950,,10050,2000,11250,14000,4000,
分配股利、利润或偿付利息所支付的现金(万元),3494,3494,,2688,2591,,,1712,631,142,73,1587,1399,1263,158,7996,7501,2869,1215,1169,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),27,,,,1,,,657,834,370,,,2,,,,,52,,,
筹资活动现金流出小计(万元),3522,3494,0,2688,2591,0,0,8570,7665,3367,73,10487,4352,4213,158,18046,9501,14171,15215,5169,
筹资活动产生的现金流量净额(万元),-3522,-3494,0,-2688,-2591,0,0,31905,32810,32635,927,-6487,-352,-213,2842,-10546,-2001,-7171,-1215,13731,
汇率变动对现金及现金等价物的影响(万元),,,,-2,-0,-0,-0,7,2,2,-1,2,-0,0,0,-1,0,-1,1,0,
现金及现金等价物净增加额(万元),-1251,4972,-8913,3316,7577,2122,-802,7766,12357,35201,-3968,3051,5268,491,-1440,1310,2365,-4292,-626,1116,
加:期初现金及现金等价物余额(万元),19454,19454,19454,16138,16138,16138,16138,8373,8373,8373,8373,5322,5322,5322,5322,4012,4012,8305,8931,7814,
期末现金及现金等价物余额(万元),18203,24426,10541,19454,23715,18260,15336,16138,20730,43574,4405,8373,10590,5813,3882,5322,6378,4012,8305,8931,
净利润(万元),,4132,,9882,,4307,,8007,,3324,,7018,,2900,,6723,,4171,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,17,,248,,8,,17,,50,,-41,,9,,55,,266,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1185,,2368,,1184,,2416,,1211,,2488,,1223,,2439,,2551,,,
无形资产摊销(万元),,104,,192,,91,,179,,89,,174,,86,,171,,170,,,
长期待摊费用摊销(万元),,,,,,,,,,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-18,,-1,,0,,-12,,-14,,121,,1,,-13,,39,,,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,-192,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,,,2,,0,,137,,137,,562,,334,,921,,1090,,,
投资损失(万元),,-824,,-1520,,-538,,-571,,-39,,-70,,-16,,-48,,888,,,
递延所得税资产减少(万元),,32,,-49,,-103,,-122,,92,,-38,,155,,284,,-231,,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-1926,,70,,-638,,-2688,,-233,,-1482,,-1967,,1609,,-631,,,
经营性应收项目的减少(万元),,-1659,,442,,-991,,-212,,-829,,-425,,-628,,142,,1854,,,
经营性应付项目的增加(万元),,-2168,,1226,,-1423,,830,,-1050,,2016,,-1206,,-82,,-2294,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-1317,,12860,,1898,,7981,,2737,,10324,,891,,12199,,7874,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),18203,24426,10541,19454,23715,18260,15336,16138,20730,43574,4405,8373,10590,5813,3882,5322,6378,4012,8305,8931,
现金的期初余额(万元),19454,19454,19454,16138,16138,16138,16138,8373,8373,8373,8373,5322,5322,5322,5322,4012,4012,8305,8931,7814,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-1251,4972,-8913,3316,7577,2122,-802,7766,12357,35201,-3968,3051,5268,491,-1440,1310,2365,-4292,-626,1116,

