报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
销售商品、提供劳务收到的现金(万元),20293,12694,5035,28225,20846,12011,6055,23364,16296,10033,4011,21746,10896,16488,16939,10335,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,
收到的税费返还(万元),1386,422,105,1611,622,340,148,1442,856,205,5,1747,979,1693,566,751,
收到的其他与经营活动有关的现金(万元),551,128,59,337,220,136,27,317,191,129,42,296,1534,766,680,3260,
经营活动现金流入小计(万元),22229,13244,5199,30173,21688,12486,6230,25122,17342,10366,4058,23789,13408,18947,18185,14345,
购买商品、接受劳务支付的现金(万元),11565,5157,2382,7862,5953,3371,1912,6853,5718,3672,1869,8227,4877,4945,5409,6371,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),7784,5219,3136,8064,6128,4104,2596,5494,4356,2779,1640,3770,1991,2718,2263,1529,
支付的各项税费(万元),3490,1873,899,3559,2798,2083,920,4381,3546,1590,772,4459,3048,2418,1837,482,
支付的其他与经营活动有关的现金(万元),3464,2320,891,4709,3542,2048,1106,3359,2540,1553,621,2423,2488,2199,1674,5146,
经营活动现金流出小计(万元),26303,14570,7307,24194,18421,11606,6535,20085,16159,9595,4903,18879,12404,12280,11183,13528,
经营活动产生的现金流量净额(万元),-4074,-1325,-2108,5979,3267,880,-305,5037,1184,771,-844,4910,1005,6667,7002,818,
收回投资所收到的现金(万元),156835,131442,71806,177898,129468,71713,22410,42167,28987,24527,11050,44150,22800,17300,13500,1000,
取得投资收益所收到的现金(万元),888,683,382,1188,894,442,81,169,110,96,57,166,100,114,68,26,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,,,,,,,0,,,,,,,,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),157723,132125,72189,179086,130362,72155,22491,42336,29097,24623,11107,44316,22900,17414,13568,1026,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),11964,6718,318,11911,11447,2814,107,2330,1993,1954,258,3484,328,73,460,4276,
投资所支付的现金(万元),134428,112228,55550,219159,164369,106003,59003,42167,33567,24527,13057,43650,22300,12500,17300,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),146392,118946,55868,231070,175816,108817,59110,44497,35560,26481,13315,47134,22628,12573,17760,4276,
投资活动产生的现金流量净额(万元),11331,13180,16320,-51984,-45454,-36661,-36619,-2160,-6463,-1859,-2208,-2818,272,4840,-4192,-3251,
吸收投资收到的现金(万元),,,,42724,41703,41703,41703,,,,,5250,5250,1019,2030,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,30,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,,1800,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),0,0,0,42724,41703,41703,41703,0,0,0,0,5250,5250,1019,2030,1800,
偿还债务支付的现金(万元),,,,,,,,,,,,,,1440,360,,
分配股利、利润或偿付利息所支付的现金(万元),3929,3929,,3742,3742,3742,,4069,4069,4069,,3900,3900,3512,4872,11,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,771,,,,,,,,,,,,,
筹资活动现金流出小计(万元),3929,3929,0,4513,3742,3742,0,4069,4069,4069,0,3900,3900,4952,5232,11,
筹资活动产生的现金流量净额(万元),-3929,-3929,0,38211,37961,37961,41703,-4069,-4069,-4069,0,1350,1350,-3933,-3202,1789,
汇率变动对现金及现金等价物的影响(万元),44,30,-13,105,113,28,-62,-86,-58,-27,-4,47,5,30,1,-1,
现金及现金等价物净增加额(万元),3372,7955,14199,-7689,-4113,2208,4717,-1279,-9407,-5184,-3056,3488,2632,7605,-390,-645,
加:期初现金及现金等价物余额(万元),2779,2779,2779,10468,10468,10468,10468,11747,11747,11747,11747,8259,8259,654,1045,1689,
期末现金及现金等价物余额(万元),6152,10735,16978,2779,6355,12676,15185,10468,2340,6563,8691,11747,10891,8259,654,1045,
净利润(万元),,5862,,8482,,4436,,9100,,4730,,8145,4294,4814,4452,3944,
少数股东损益(万元),,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,
资产减值准备(万元),,557,,190,,291,,339,,405,,92,135,-30,0,101,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,341,,605,,281,,489,,235,,322,149,325,158,51,
无形资产摊销(万元),,14,,5,,3,,5,,3,,5,2,3,2,2,
长期待摊费用摊销(万元),,57,,105,,49,,70,,35,,64,29,57,38,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,0,,,,-1,,,,,,,,,
固定资产报废损失(万元),,,,,,,,,,,,0,,,0,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,
财务费用(万元),,,,,,,,,,,,,,12,122,11,
投资损失(万元),,-683,,-1188,,-442,,-169,,-96,,-166,-100,-114,-68,-26,
递延所得税资产减少(万元),,-88,,-30,,-43,,-50,,-72,,-14,-13,9,2,-46,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,
存货的减少(万元),,-2292,,-661,,-434,,-923,,-692,,-113,278,71,-496,-1038,
