报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
销售商品、提供劳务收到的现金(万元),102275,60105,27907,134931,105146,69762,26913,108913,43218,70549,35316,65808,76639,39971,66317,58256,71822,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到的税费返还(万元),220,166,78,700,669,491,421,411,219,578,395,613,207,185,253,,,
收到的其他与经营活动有关的现金(万元),1239,487,6932,788,742,70,7088,254,122,549,287,574,937,83,244,1135,124,
经营活动现金流入小计(万元),103734,60757,34917,136419,106557,70323,34421,109577,43560,71676,35999,66994,77782,40240,66814,59390,71946,
购买商品、接受劳务支付的现金(万元),81849,46812,18806,101259,74337,53142,23166,83935,34657,52164,24661,38583,57033,28877,59355,47393,60206,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),12320,8277,3980,15387,11684,7716,3565,14486,7145,8926,4213,7631,8209,4201,6861,5009,4045,
支付的各项税费(万元),3022,2247,1376,5510,3836,2585,1199,3493,1584,2294,912,2755,3563,2053,1891,2374,2905,
支付的其他与经营活动有关的现金(万元),6458,2398,9771,4519,3668,2082,8960,4173,1762,4015,1537,3273,4298,2059,3306,2338,1831,
经营活动现金流出小计(万元),103649,59733,33933,126675,93525,65526,36889,106087,45147,67399,31324,52243,73104,37191,71414,57114,68987,
经营活动产生的现金流量净额(万元),85,1024,984,9745,13032,4797,-2467,3490,-1587,4277,4675,14751,4679,3049,-4600,2276,2959,
收回投资所收到的现金(万元),,,,3302,,,,,,,,,,,,400,,
取得投资收益所收到的现金(万元),65,,,,,,3,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),20,1,,23,20,6,0,8,150,39,2,14,51,51,7,,9,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,3,3,3,,7,,59,76,1472,,,,,,
