报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
销售商品、提供劳务收到的现金(万元),121374,77687,28106,119902,86218,46453,19392,108792,79989,47887,19379,108743,81954,52223,105377,73487,73650,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到的税费返还(万元),1,1,1,,,,,,,,,,,,,,,
收到的其他与经营活动有关的现金(万元),1461,616,1445,2355,1746,1315,633,1755,1474,1394,682,1180,687,418,542,262,139,
经营活动现金流入小计(万元),122837,78305,29552,122258,87964,47769,20025,110547,81463,49281,20062,109924,82641,52641,105918,73749,73789,
购买商品、接受劳务支付的现金(万元),81381,49073,23128,100076,67657,40171,20026,78767,58142,32421,16473,72187,52557,33799,74066,50237,52697,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),10973,7307,4286,12651,9305,6439,4045,10670,5798,5813,3488,10290,6308,5516,9450,7784,7072,
支付的各项税费(万元),3106,1900,509,3843,3594,1282,571,4107,2942,1550,605,4053,3068,1756,3368,3312,8069,
支付的其他与经营活动有关的现金(万元),5055,3254,1098,4285,3628,2376,1527,4948,5472,2656,1131,4628,4006,2004,3725,2601,2780,
经营活动现金流出小计(万元),100516,61534,29021,120856,84184,50268,26169,98492,72354,42440,21697,91158,65939,43075,90609,63935,70619,
经营活动产生的现金流量净额(万元),22321,16771,531,1402,3780,-2499,-6144,12055,9110,6841,-1636,18766,16702,9566,15309,9815,3170,
收回投资所收到的现金(万元),91400,72300,23000,100088,100088,60088,40088,20000,,,,,,,494,,,
取得投资收益所收到的现金(万元),711,657,166,623,508,96,175,605,145,145,,183,183,183,323,237,0,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),137,,,3,7,0,,87,,,,1607,1604,1607,4,46,13,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,3335,,
收到的其他与投资活动有关的现金(万元),,,,,,50,,108,18,90,,563,415,358,477,4023,6711,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),92247,72957,23166,100714,100603,60234,40263,20800,163,235,0,2353,2201,2148,1298,7641,6724,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),20607,2830,1968,14411,11573,9652,995,8574,4551,2583,1362,2799,705,660,1689,3870,2673,
投资所支付的现金(万元),75400,58300,22100,100112,80000,60000,40000,40000,-23999,,,3600,3200,3200,2543,,2445,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,3818,,,
支付的其他与投资活动有关的现金(万元),304,184,200,691,691,,,,,,,1234,1234,1234,,2600,2705,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),96311,61314,24268,115215,92264,69652,40995,48574,-19448,2583,1362,7634,5139,5094,8050,6470,7822,
投资活动产生的现金流量净额(万元),-4064,11643,-1102,-14501,8340,-9418,-733,-27773,19611,-2348,-1362,-5281,-2938,-2946,-6752,1171,-1098,
吸收投资收到的现金(万元),1142,,,9499,9499,9499,9499,23999,,,,,,,,17800,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),54800,31800,16000,42900,32800,18900,9000,24100,16900,13000,7000,28000,13900,11000,18400,32200,22000,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,1300,232,843,800,,21,691,,57653,34431,
筹资活动现金流入小计(万元),55942,31800,16000,52399,42299,28399,18499,49399,17132,13843,7800,28000,13921,11691,18400,107653,56431,
