报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,
销售商品、提供劳务收到的现金(万元),48330,33671,13389,45605,30537,20683,7743,40000,28757,20198,7967,35528,23964,7022,21868,18973,9685,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到的税费返还(万元),1184,620,620,3825,2201,2085,2,1037,920,920,2,1953,1148,977,805,,,
收到的其他与经营活动有关的现金(万元),1672,1340,1054,2974,1725,1150,886,2397,1415,936,589,1660,689,257,2025,1865,1447,
经营活动现金流入小计(万元),51186,35631,15062,52404,34463,23918,8631,43434,31091,22053,8558,39141,25801,8255,24698,20837,11133,
购买商品、接受劳务支付的现金(万元),18749,12304,5647,23553,16856,9081,2493,9539,6837,4462,2013,7835,4559,1172,4648,4651,3099,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),11362,7931,5145,12604,8634,6258,3612,8778,6350,4271,2134,6450,4079,1492,5018,3251,2168,
支付的各项税费(万元),8995,5070,2553,12007,9043,6270,2285,10382,7437,4747,2097,12018,9009,2355,7826,3888,2111,
支付的其他与经营活动有关的现金(万元),7419,4739,2344,8058,6158,4298,2430,7567,5764,4199,2243,7586,4878,1830,6758,3751,4183,
经营活动现金流出小计(万元),46525,30043,15688,56222,40691,25906,10819,36266,26387,17679,8487,33888,22525,6849,24250,15541,11560,
经营活动产生的现金流量净额(万元),4661,5588,-626,-3818,-6228,-1988,-2188,7168,4704,4374,71,5253,3276,1406,448,5296,-427,
收回投资所收到的现金(万元),3000,3000,,,,,,,,,,,,,700,,,
取得投资收益所收到的现金(万元),5004,4981,,215,137,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),34,5,4,9,9,9,,0,,,,,,,27,70,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,-235,-235,-235,,,,,,,,
收到的其他与投资活动有关的现金(万元),26611,11681,4341,6600,,,,,,,,,,,,20,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),34649,19667,4346,6824,146,9,0,-235,-235,-235,0,0,0,0,727,90,0,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),7370,5761,4130,8664,5596,3250,801,4587,3893,3026,1841,4359,3405,858,2821,1806,865,
投资所支付的现金(万元),794,370,150,,4300,8300,4657,,,,,3000,3080,2568,700,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,20,1020,,432,826,,,
支付的其他与投资活动有关的现金(万元),36000,20200,1818,12800,1900,,,,,,,,,102,,20,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),44165,26331,6098,21464,11796,11550,5458,4587,3893,3026,1861,8379,6485,3961,4347,1826,865,
投资活动产生的现金流量净额(万元),-9516,-6664,-1752,-14640,-11650,-11541,-5458,-4823,-4128,-3262,-1861,-8379,-6485,-3961,-3620,-1736,-865,
吸收投资收到的现金(万元),,,,494,443,343,,41411,265,287,,6884,6583,6583,13195,1163,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,443,343,,,265,287,,321,93,93,1486,1163,,
取得借款收到的现金(万元),,,,,,,,62,62,62,62,366,,,4600,700,1300,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,10,,,,,,,,160,50,47,31497,19074,37037,
筹资活动现金流入小计(万元),0,0,0,504,443,343,0,41473,327,349,62,7409,6633,6629,49291,20937,38337,
偿还债务支付的现金(万元),,,,62,62,62,62,566,503,200,,200,200,,4600,1700,5393,
分配股利、利润或偿付利息所支付的现金(万元),11024,10293,,3998,4001,0,0,4053,4052,3367,6,10,5,,210,136,230,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,244,244,244,244,234,,,3,356,55,53,33135,23492,30963,
筹资活动现金流出小计(万元),11024,10293,0,4305,4308,307,307,4853,4554,3567,9,565,261,53,37944,25328,36587,
筹资活动产生的现金流量净额(万元),-11024,-10293,0,-3801,-3865,36,-307,36621,-4227,-3218,53,6844,6372,6576,11347,-4391,1750,
汇率变动对现金及现金等价物的影响(万元),,,,-0,-0,-0,-0,-0,-0,-0,-0,0,,-0,0,-1,,
现金及现金等价物净增加额(万元),-15879,-11369,-2378,-22258,-21743,-13493,-7953,38966,-3652,-2105,-1738,3718,3162,4021,8175,-831,458,
加:期初现金及现金等价物余额(万元),29029,29029,29029,51288,51288,51288,51288,12322,12322,12322,12322,8604,7927,7927,429,1260,802,
期末现金及现金等价物余额(万元),13150,17660,26652,29029,29545,37795,43335,51288,8670,10216,10584,12322,11089,11948,8604,429,1260,
净利润(万元),,18520,,21898,,12984,,19929,,9267,,19602,,,7421,14140,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,
资产减值准备(万元),,1442,,2842,,1016,,1210,,725,,778,,,532,263,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1430,,2837,,1337,,2340,,1143,,1995,,,1325,893,,
无形资产摊销(万元),,14,,28,,14,,27,,13,,27,,,24,15,,
长期待摊费用摊销(万元),,62,,172,,94,,203,,89,,118,,,17,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,223,,48,,,,-5,,-4,,4,,,-1,116,,
固定资产报废损失(万元),,,,,,,,,,,,,,,4,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,
财务费用(万元),,11,,12,,5,,-110,,15,,21,,,142,136,,
投资损失(万元),,-4290,,-266,,-97,,58,,-9,,,,,,,,
递延所得税资产减少(万元),,-226,,-811,,-155,,-144,,-114,,-129,,,-88,-50,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,
存货的减少(万元),,-3281,,-8358,,-4836,,-3011,,-2105,,-4904,,,-3249,-2289,,
经营性应收项目的减少(万元),,-35631,,-24864,,-23900,,-14686,,-6121,,-11656,,,-19978,-5831,,
经营性应付项目的增加(万元),,27312,,2643,,11551,,1358,,1475,,-1000,,,1279,-2097,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,397,,,13018,1,,
经营活动产生现金流量净额(万元),,5588,,-3818,,-1988,,7168,,4374,,5253,,,448,5296,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,
现金的期末余额(万元),13150,17660,26652,29029,29545,37795,43335,51288,8670,10216,10584,12322,11089,11948,8604,429,1260,
现金的期初余额(万元),29029,29029,29029,51288,51288,51288,51288,12322,12322,12322,12322,8604,7927,7927,429,1260,802,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-15879,-11369,-2378,-22258,-21743,-13493,-7953,38966,-3652,-2105,-1738,3718,3162,4021,8175,-831,458,

