报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
销售商品、提供劳务收到的现金(万元),25491,19742,8736,35487,24728,18924,6935,33232,23896,16120,9319,29713,22428,29706,26628,27918,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,
收到的税费返还(万元),380,345,83,20,21,20,20,9,16,9,9,79,78,,22,63,
收到的其他与经营活动有关的现金(万元),524,610,78,459,1036,560,300,270,371,172,207,294,315,269,194,138,
经营活动现金流入小计(万元),26396,20697,8897,35966,25785,19505,7256,33511,24283,16301,9535,30085,22820,29975,26843,28120,
购买商品、接受劳务支付的现金(万元),18631,18241,11063,23905,17081,15048,8580,18129,10991,7592,4596,18568,14424,17989,16421,16197,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),4661,2916,1380,6019,4158,2719,1359,5427,3896,2550,1280,4828,3444,4379,3509,3382,
支付的各项税费(万元),2530,1732,1046,2502,2078,1242,584,3396,2922,1521,775,3362,2512,2766,2477,2334,
支付的其他与经营活动有关的现金(万元),2356,1370,603,1212,1910,975,577,889,1267,496,516,822,1520,1549,1263,1032,
经营活动现金流出小计(万元),28178,24259,14092,33639,25227,19984,11100,27842,19077,12159,7168,27581,21900,26684,23670,22944,
经营活动产生的现金流量净额(万元),-1782,-3562,-5194,2327,558,-479,-3844,5669,5206,4142,2367,2505,921,3290,3173,5176,
收回投资所收到的现金(万元),56020,24950,900,31000,16000,9000,,3604,3500,3500,,7600,6600,17000,23510,910,
取得投资收益所收到的现金(万元),367,11,5,696,486,216,,45,14,14,4,16,16,60,12,0,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),12,12,12,9,8,,,2,1,1,1,16,17,85,1,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),56399,24973,917,31704,16494,9216,0,3651,3515,3514,5,7631,6633,17145,23523,910,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),3662,3221,1951,2203,1650,1144,990,4662,4215,3140,2760,2094,1387,2742,2153,1750,
投资所支付的现金(万元),51660,30720,900,25210,9060,9060,,19500,3500,3500,,6500,6600,21522,23510,910,
