报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,
销售商品、提供劳务收到的现金(万元),96748,67491,26319,117504,85423,50132,23924,85211,56793,33537,72955,32962,15122,72752,31116,77059,61721,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到的税费返还(万元),,,,,,,,,,474,,46,,,59,853,57,
收到的其他与经营活动有关的现金(万元),6455,5092,1724,6194,4495,1578,936,7061,4677,3275,3828,2601,7355,7649,3002,3320,3205,
经营活动现金流入小计(万元),103203,72583,28044,123698,89919,51711,24860,92272,61470,37286,76783,35609,22476,80401,34176,81232,64983,
购买商品、接受劳务支付的现金(万元),82754,53043,35429,89205,62736,34487,14368,61266,49135,30000,65347,25167,16781,49307,18587,58077,46844,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),16114,11009,6116,18373,13615,9152,4677,12784,9363,6340,10057,4438,2632,8822,4181,6535,5864,
支付的各项税费(万元),1029,291,128,5498,4199,2133,1734,3898,2298,683,5343,3170,2175,3238,1617,1803,5127,
支付的其他与经营活动有关的现金(万元),3258,6925,1259,4814,2995,1876,814,4301,3549,2454,6945,6974,3466,7258,5572,8194,6220,
经营活动现金流出小计(万元),103155,71267,42932,117889,83546,47648,21592,82249,64345,39478,87692,39749,25054,68626,29957,74608,64055,
经营活动产生的现金流量净额(万元),48,1316,-14889,5809,6373,4063,3268,10023,-2875,-2192,-10909,-4139,-2577,11775,4219,6623,927,
收回投资所收到的现金(万元),6580,4469,,,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),9,7,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),63,35,4,23,,,,77,3,16,,,6,2,2,,12,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),6653,4511,4,23,0,0,0,77,3,16,0,0,6,2,2,0,12,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),10099,5718,4499,10876,7356,5238,2497,9485,5858,3593,2846,1000,536,836,567,1280,2200,
投资所支付的现金(万元),5906,4769,,,,,,,,,,,,,,100,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),1000,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),0,,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),17005,10487,4499,10876,7356,5238,2497,9485,5858,3593,2846,1000,536,836,567,1380,2200,
投资活动产生的现金流量净额(万元),-10352,-5976,-4495,-10853,-7356,-5238,-2497,-9407,-5855,-3576,-2846,-1000,-530,-834,-565,-1380,-2188,
吸收投资收到的现金(万元),,,,18570,19592,,,,,,22373,4500,4500,8000,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),17703,4916,,30702,14702,10163,5757,24100,24100,11900,12900,3900,1900,5266,3366,26148,23282,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),17703,4916,0,49272,34294,10163,5757,24100,24100,11900,35273,8400,6400,13266,3366,26148,23282,
偿还债务支付的现金(万元),21172,12472,6500,19563,19491,13791,8000,14930,14400,9400,10900,6330,3900,12414,3648,24552,15048,
分配股利、利润或偿付利息所支付的现金(万元),6344,5846,654,5917,5263,4905,4761,4561,3681,3374,4662,3655,144,5408,2252,8218,10197,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),86,,,,203,,,,,,,,,,,,,
筹资活动现金流出小计(万元),27602,18318,7154,25480,24957,18696,12761,19491,18081,12774,15562,9985,4044,17822,5901,32770,25245,
筹资活动产生的现金流量净额(万元),-9899,-13403,-7154,23792,9337,-8533,-7004,4609,6019,-874,19711,-1585,2356,-4556,-2535,-6621,-1963,
汇率变动对现金及现金等价物的影响(万元),-57,-95,-72,389,327,120,-27,-3,-41,-31,180,72,30,66,3,9,-14,
现金及现金等价物净增加额(万元),-20260,-18157,-26610,19137,8681,-9588,-6260,5223,-2751,-6674,6136,-6652,-721,6450,1122,-1368,-3238,
加:期初现金及现金等价物余额(万元),39669,39669,39669,20532,20532,20532,20532,15309,15309,15309,9172,9172,9172,2722,2722,4090,7378,
期末现金及现金等价物余额(万元),19409,21511,13059,39669,29213,10944,14272,20532,12557,8635,15309,2520,8451,9172,3844,2722,4140,
净利润(万元),,5884,,14652,,5130,,13903,,6702,6882,6317,,10253,5423,4637,2384,
少数股东损益(万元),,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,
资产减值准备(万元),,148,,625,,302,,584,,327,-1879,-565,,-26,361,150,82,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1965,,3231,,1529,,2467,,1198,2106,1080,,1825,876,1614,1403,
无形资产摊销(万元),,46,,94,,47,,91,,46,86,40,,182,59,104,75,
长期待摊费用摊销(万元),,287,,356,,151,,269,,127,104,38,,117,64,47,42,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,9,,-33,,-24,,76,,19,35,30,,-4,-2,27,0,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,-74,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,
财务费用(万元),,1718,,2367,,1078,,1813,,601,1372,872,,2034,1482,2919,2274,
投资损失(万元),,10,,292,,144,,177,,64,175,93,,197,81,75,70,
递延所得税资产减少(万元),,-8,,50,,-22,,-18,,1,1044,58,,-201,26,-114,-25,
递延所得税负债增加(万元),,886,,,,,,,,,-44,,,44,33,,,
