报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),37686,38932,59373,19609,12103,15118,16159,5882,15727,6500,3107,5593,3690,3441,1659,
结算备付金(万元),,,,,,0,,,,,,,,,,
拆出资金(万元),,,,,,0,,,,,,,,,,
交易性金融资产(万元),10329,8911,,,4,29,85,,,,,182,82,,,
衍生金融资产(万元),,,,,,0,,,,,,,,,,
应收票据(万元),4,,37,40,,,,426,,335,,,,,,
应收账款(万元),32566,31302,25398,29641,,,,21597,,11049,,5723,7531,5808,7185,
预付款项(万元),3603,2849,1894,1463,1658,2546,1667,2239,1795,1451,1150,1050,513,1128,618,
应收保费(万元),,,,,,0,,,,,,,,,,
应收分保账款(万元),,,,,,0,,,,,,,,,,
应收分保合同准备金(万元),,,,,,0,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,
其他应收款(万元),,1314,,,,1524,,2101,,530,,372,315,536,635,
应收出口退税(万元),,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,
存货(万元),28684,26690,28083,24940,25276,22045,19843,23586,19559,16660,13698,12664,11930,11049,5589,
待摊费用(万元),,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,0,,,2,34,38,7,22,,,
其他流动资产(万元),7166,7384,999,2231,4713,1273,2079,729,1618,1661,1886,1863,2097,467,2310,
流动资产合计(万元),121789,117381,117798,79716,75891,71526,63215,56561,56208,38219,30471,27454,26180,22429,17996,
发放贷款及垫款(万元),,,,,,0,,,,,,,,,,
可供出售金融资产(万元),,,,,,0,,,,,,,,,,
持有至到期投资(万元),,,,,,0,,,,,,,,,,
长期应收款(万元),,,,,,0,,,,,,,,,,
长期股权投资(万元),,,,,,0,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,
投资性房地产(万元),327,330,,,,0,,,,,,,,,,
固定资产原值(万元),,64197,,64665,63850,,52718,,,,,,,18919,13093,
累计折旧(万元),,19143,,17149,15895,,12444,,,,,,,3363,2707,
固定资产净值(万元),,45054,,47517,47956,,40274,,,,,,,15556,10386,
固定资产减值准备(万元),,271,,271,271,,271,,,,,,,,,
固定资产(万元),,44783,,47245,47685,48242,40003,37613,32687,26456,25941,20819,19854,15556,10386,
在建工程(万元),,1936,,900,441,506,4650,1728,2505,3074,429,750,,3502,57,
工程物资(万元),,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,0,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,
油气资产(万元),,,,,,0,,,,,,,,,,
无形资产(万元),2293,2306,2320,2333,2347,2360,2389,2418,1901,1924,1947,1965,1982,1965,78,
开发支出(万元),,,,,,0,,,,,,,,,,
商誉(万元),,,,,,0,,,,,,,,,,
长期待摊费用(万元),266,185,231,253,292,331,229,118,108,5,31,78,81,51,80,
股权分置流通权(万元),,,,,,,,,,,,,,,,
递延所得税资产(万元),1345,969,987,1010,912,1154,722,919,868,87,96,26,129,42,16,
其他非流动资产(万元),4774,3030,782,290,450,321,1686,2626,1819,1192,1030,1587,427,132,1907,
非流动资产合计(万元),57097,53539,51858,52031,52126,52913,49679,45421,39888,32738,29472,25225,22472,21248,12525,
资产总计(万元),178886,170920,169656,131747,128017,124439,112893,101982,96096,70957,59943,52680,48652,43677,30521,
短期借款(万元),13616,11992,10400,11480,11600,11600,11600,8600,9100,8600,7600,5500,6000,6000,,
向中央银行借款(万元),,,,,,0,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,0,,,,,,,,,,
拆入资金(万元),,,,,,0,,,,,,,,,,
交易性金融负债(万元),2121,42,115,,,1961,,,,,,,,,,
衍生金融负债(万元),,,,,,0,,,,,,,,,,
应付票据(万元),6260,5276,,3027,,,,3457,,2892,,3139,1530,2330,2992,
应付账款(万元),14089,13102,,14071,,,,7918,,5200,,3255,3447,5805,5039,
预收账款(万元),3009,2854,2618,2631,1879,1253,780,577,720,1774,561,907,550,80,34,
卖出回购金融资产款(万元),,,,,,0,,,,,,,,,,
应付手续费及佣金(万元),,,,,,0,,,,,,,,,,
应付职工薪酬(万元),1041,1044,966,1315,1067,1024,995,1174,1244,792,656,488,610,577,493,
应交税费(万元),853,1528,977,1563,1264,1686,639,532,559,607,112,170,361,278,43,
应付利息(万元),7,27,20,20,,,,14,,14,,4,11,11,,
应付股利(万元),,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,
其他应付款(万元),,338,,339,,392,,337,,316,,10,26,3085,5507,
预提费用(万元),,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,
