报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2015-03-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,
货币资金(万元),46492,34597,37780,42054,28808,27614,17442,10335,21146,12965,40157,11701,12424,11881,8119,8638,7948,2172,6814,1280,
结算备付金(万元),,,,,,0,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,0,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,0,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,,,
应收票据(万元),5471,5386,3752,3998,4550,5251,4009,3967,3079,1722,1101,2411,2329,2715,1692,820,1167,1026,988,543,
应收账款(万元),65191,65056,59010,45912,39314,37067,22984,25456,21283,20864,16423,14578,11056,13555,11741,10153,10770,6372,6063,3358,
预付款项(万元),8598,5549,6496,4130,4028,2652,4318,4266,6947,5170,4382,1969,966,436,1050,255,89,183,56,61,
应收保费(万元),,,,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,223,184,146,123,34,124,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,,,,
其他应收款(万元),,1302,,1533,1653,1576,1002,797,667,539,471,324,212,552,421,387,318,520,269,194,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,,,
存货(万元),23457,23479,20939,28869,39853,39535,32666,24724,24660,19008,14154,12875,8588,6633,6708,4403,3890,4554,2875,2487,
待摊费用(万元),,,,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,,,,
其他流动资产(万元),299,396,404,776,2848,1778,5742,21794,16977,24765,319,3200,6507,93,1810,2803,3503,3799,2,3,
流动资产合计(万元),150962,135765,129523,127273,121054,115471,88163,91339,94982,85216,77153,47179,42115,35989,31541,27460,27685,18627,17066,7926,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,0,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,0,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,0,,,,,,,,,,,,,,,
长期股权投资(万元),1687,1691,1685,1688,1687,789,6956,3899,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,0,,,,,,,,,,,,,,,
固定资产原值(万元),,24973,,24830,,16359,,14888,,2659,,2344,1896,1763,,,1394,1134,1025,590,
累计折旧(万元),,3108,,2482,,1755,,1235,,1102,,921,763,619,,,369,279,197,83,
固定资产净值(万元),,21865,,22347,,14604,,13652,,1557,,1423,1133,1144,,,1025,855,828,506,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,,,,
固定资产(万元),,21865,,22347,22312,14604,13660,13652,1629,1557,1433,1423,1133,1144,1115,990,1025,855,828,506,
在建工程(万元),,210,,,,5221,5736,3612,10650,8188,7152,5627,3869,2616,96,90,90,,,,
工程物资(万元),,,,,,,23,23,,2,7,,,,,,,,,,
固定资产清理(万元),,,,,,0,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,0,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,0,,,,,,,,,,,,,,,
无形资产(万元),6246,6294,6354,6381,4231,4249,2570,2588,2599,2596,2613,2630,2646,2602,2620,2634,2171,25,24,14,
开发支出(万元),,,,,,0,,,,,,,,,,,,,,,
商誉(万元),11420,11420,11420,11420,11420,11420,,,,,,,,,,,,,,,
长期待摊费用(万元),895,927,977,1022,1070,283,230,240,250,261,271,282,303,324,345,356,366,5,6,7,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),669,675,670,653,640,604,527,487,327,310,284,284,217,181,79,68,54,37,19,6,
其他非流动资产(万元),14,14,,14,100,270,443,625,,933,,,,,,,,,,111,
非流动资产合计(万元),42948,43097,43371,43527,41461,37440,30146,25127,15455,13847,11761,10245,8168,6867,4255,4137,3706,922,877,645,
资产总计(万元),193910,178861,172894,170800,162515,152911,118309,116466,110437,99063,88914,57425,50284,42857,35796,31597,31391,19549,17943,8571,
短期借款(万元),17900,12257,17805,16458,11258,12119,1571,1571,1565,,,1500,1712,,,,,,,,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,,,
应付票据(万元),17879,9116,,8248,,3044,1620,3888,3616,1347,509,509,,1777,114,519,620,107,492,,
应付账款(万元),23318,23763,,15680,,22222,15012,13743,10422,12418,8852,9815,6231,6158,5820,3297,3136,3409,2268,2230,
预收账款(万元),9983,10853,17665,17288,13576,14271,11492,11666,12307,9740,9094,7589,6529,2139,2589,1507,1239,1397,545,643,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),2243,2093,2285,2007,2446,1518,1493,1639,1269,1030,824,1050,732,666,646,557,517,443,404,286,
应交税费(万元),3008,2402,3640,4140,2096,1560,2113,1800,1047,695,1411,1752,1629,1735,1014,527,1145,491,819,503,
应付利息(万元),55,36,92,74,,36,48,31,,,,,2,,,,,,,,
应付股利(万元),,3913,,,,,,,,1449,,,,,,,,,1000,,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,,,
其他应付款(万元),,4124,,897,299,573,236,548,468,405,417,228,209,191,36,40,105,146,109,567,
预提费用(万元),,,,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),1333,1251,948,944,636,601,158,156,154,152,150,138,62,,,,,,,,
其他流动负债(万元),3,,,5,2479,394,,15,1740,1561,,,,,,,,,,,
流动负债合计(万元),79263,69810,64466,65741,61181,56340,33744,35057,32587,28797,21257,22581,17106,12666,10219,6447,6762,5994,5637,4229,
长期借款(万元),11718,12007,12368,12428,12793,12948,3720,3760,3801,939,978,1016,1091,100,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,,,,,
长期应付款(万元),,392,,596,695,728,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,,,,
预计非流动负债(万元),114,171,161,168,,173,,,,,,,,,,,,,,,
长期递延收益(万元),543,561,578,597,812,955,758,917,1028,1168,771,141,185,198,,,,,,,
递延所得税负债(万元),,,,,,,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,,,,
非流动负债合计(万元),12662,13131,13601,13789,14300,14804,4478,4677,4829,2107,1749,1157,1276,298,0,0,0,0,0,0,
