报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),23885,30284,32015,28128,63349,38305,36435,45909,40415,28426,36045,47239,8851,5711,4050,4440,3663,3346,
结算备付金(万元),,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,0,5,28,1,12,,20,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,
应收票据(万元),1844,600,1838,2874,1106,2031,2309,1888,1335,1540,650,350,656,212,330,601,178,137,
应收账款(万元),39151,35840,37031,35419,35559,34779,30999,29459,28002,26758,25520,25937,22189,21708,18898,16091,11993,11385,
预付款项(万元),479,760,1010,764,2071,1276,1222,1035,558,672,257,463,1547,1620,1823,1919,1871,578,
应收保费(万元),,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,,
其他应收款(万元),,1530,,1989,865,839,1267,611,929,1067,1001,788,1399,1023,1158,895,774,733,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,
存货(万元),34229,33182,34583,34193,25936,25223,22328,21119,18318,16659,16640,15433,11767,12386,11160,10112,9164,8554,
待摊费用(万元),,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,,
其他流动资产(万元),1186,6769,2308,7272,1097,1378,766,1110,5313,6226,266,223,,,35,,,,
流动资产合计(万元),102702,108966,110902,110640,129982,103832,95326,101132,94870,81347,80383,90461,46410,42673,37455,34077,27644,24733,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,2828,2828,2796,2796,1981,2058,2167,2167,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,,
长期股权投资(万元),906,906,941,975,1000,,,,,,2167,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,,,
