报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),26703,64482,36141,15120,15463,24568,19543,15083,14605,17339,57795,8361,6409,5380,5058,7040,25561,24361,16255,8554,
结算备付金(万元),,,,,,,,,,,,,,,,,,,,0,
拆出资金(万元),,,,,,,,,,,,,,,,,,,,0,
交易性金融资产(万元),,,,,,,,,,,,,,,,,,,,374,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,,,
应收票据(万元),63453,53300,41128,50927,25354,11650,13323,14366,12676,15850,10697,11590,6331,5540,4000,3819,5783,3351,2450,2109,
应收账款(万元),78450,71955,66932,69034,59835,58357,38987,42621,37571,30805,27556,30863,28883,24520,18949,15785,16989,15424,10604,8687,
预付款项(万元),1987,1423,1700,1241,1900,1544,2021,899,1187,906,1331,1289,997,1112,508,504,463,1698,510,149,
应收保费(万元),,,,,,,,,,,,,,,,,,,,0,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,,0,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,,0,
应收利息(万元),,,,,,,,,,,,,,,,,,,,0,
应收股利(万元),,,,,,,,,,,,,,,,,,,,0,
其他应收款(万元),,1180,,1252,1961,2318,1536,973,1372,1554,1086,710,1269,1211,1253,849,868,277,369,1963,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,,0,
存货(万元),88791,90170,88721,82781,81223,70173,62209,48272,48373,42061,37077,34705,32904,29908,20357,17241,14185,14699,12380,8821,
待摊费用(万元),,,,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),5,0,0,0,4,5,7,10,2,3,5,0,12,105,129,4,41,,,0,
其他流动资产(万元),40566,9765,31436,36657,38664,40657,50382,55415,54744,50695,12981,17706,20333,12344,12036,16203,219,,,0,
流动资产合计(万元),301462,292275,267460,257012,224403,209271,188009,177640,170530,159213,148529,105225,97137,80120,62290,61447,64109,59809,42569,30658,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,,0,
可供出售金融资产(万元),,,,3170,3170,3170,2820,2320,170,20,20,20,20,20,20,20,20,,,0,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,,0,
长期应收款(万元),,,,,,,,,,,,,,,,,,,,0,
长期股权投资(万元),5944,4152,3779,3198,2748,1926,1483,1480,1472,873,,,,,1708,1702,,20,20,0,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,,,
投资性房地产(万元),3165,3187,3210,3232,3255,3277,3299,3322,3344,3367,3389,3412,3456,3501,3591,4824,1213,1283,1353,0,
固定资产原值(万元),,44406,,41595,,36187,,33600,,29702,,27220,,20362,,,,3935,,,
累计折旧(万元),,13973,,12087,,10277,,8733,,7326,,6464,,4934,,,,1241,,,
固定资产净值(万元),,30432,,29509,,25910,,24868,,22376,,20756,,15428,,,,2694,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,,,,
固定资产(万元),,30432,,29509,28437,25910,25161,24868,22982,22376,21968,20756,20349,15428,14345,13199,6857,2694,1701,2759,
在建工程(万元),,1530,,778,428,1888,1333,870,1196,595,267,1201,151,3289,854,321,4276,485,,0,
工程物资(万元),,,,,,,,,,,,,,,,,,,,0,
固定资产清理(万元),,,,,,,,,,,,,,,,,,,,0,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,,0,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,,,0,
无形资产(万元),14476,8044,8123,6880,6905,6919,6979,7027,7094,7158,7078,7142,7254,3242,3357,3512,3290,3163,37,33,
开发支出(万元),,,,,,,,,,,,,,,,,,,,0,
商誉(万元),3678,3678,4676,4676,5517,5517,5517,5517,3997,2438,1571,1571,1571,1571,,,,,,0,
长期待摊费用(万元),2023,2102,2226,1921,1831,1815,1921,2060,1989,2065,1976,1982,1794,287,530,1144,1554,669,788,110,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),3640,3510,3129,3093,2788,1903,1436,1440,1045,828,596,664,1507,1729,1137,787,632,331,295,190,
其他非流动资产(万元),10555,9751,8231,4746,4918,4434,3662,3557,5446,4184,3479,2240,2057,3799,3484,3478,3573,4647,4882,2584,
非流动资产合计(万元),81915,70556,68203,61203,59998,56759,53610,52461,48736,43904,40344,38988,38160,32865,29026,28988,21416,13292,9077,5675,
资产总计(万元),383378,362831,335663,318214,284401,266030,241620,230102,219266,203117,188873,144213,135297,112985,91316,90435,85525,73101,51646,36334,
短期借款(万元),7671,7999,7899,799,328,,,,,0,100,7100,9000,2000,1500,,,,,1077,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,,0,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,,0,
拆入资金(万元),,,,,,,,,,,,,,,,,,,,0,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,,,0,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,,,
应付票据(万元),69363,61246,,40451,,26192,19469,15919,18437,16442,15204,10939,12881,10309,7262,10492,7493,7304,1977,2714,
应付账款(万元),90912,90675,,86240,,70220,53828,49904,45030,41830,31962,36335,34530,30538,22744,23533,24720,22391,19445,18367,
预收账款(万元),4534,3229,2178,2347,2694,2366,2257,1923,2345,2555,1595,1530,2262,1021,738,769,740,839,820,371,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,,0,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,,0,
应付职工薪酬(万元),7306,5887,9144,7505,5460,3190,6821,5940,3312,2226,4717,4065,2368,3149,1724,2010,1484,1075,688,493,
应交税费(万元),1611,845,1559,1624,1363,860,760,1803,1013,661,621,988,754,710,715,117,366,724,251,449,
应付利息(万元),,,,,,,,,,,,,,,,,,,,0,
应付股利(万元),,,,,,,,,,,,,,,,,,,,0,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,,,
其他应付款(万元),,6290,,6109,7213,7142,7287,7186,7204,896,516,920,644,565,443,403,534,556,275,226,
预提费用(万元),,,,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,,0,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,,0,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,,0,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,,0,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,,,,,0,
其他流动负债(万元),,,,,,,,,,,,,,,,,,,,0,
流动负债合计(万元),186956,176170,155676,145075,121526,109970,90422,82677,77341,64611,54715,61876,62440,48291,35126,37323,35337,32889,23455,23696,
长期借款(万元),,1750,1875,2000,2125,2250,2375,2500,2625,2750,2875,3000,3000,,,,,,,0,
应付债券(万元),,,,,,,,,,,,,,,,,,,,0,
长期应付款(万元),,,,,,,,,,,,,,,,,,,,0,
专项应付款(万元),,,,,,,,,,,,,,,,,,,,0,
预计非流动负债(万元),782,599,492,484,393,373,305,317,968,880,813,784,655,587,470,1062,1072,548,376,236,
长期递延收益(万元),2091,2163,3066,2234,2300,2219,2289,2050,2204,2292,2056,2192,2372,2659,1761,1883,1722,,,,
递延所得税负债(万元),,,,,,,3,3,10,13,14,18,17,22,,,,,,2,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,,,0,
非流动负债合计(万元),2873,4512,5433,4717,4818,4842,4972,4870,5808,5934,5758,5994,6044,3268,2231,2946,2794,548,376,238,
负债合计(万元),189829,180682,161109,149793,126344,114813,95394,87547,83149,70545,60473,67870,68484,51559,37357,40269,38131,33436,23831,23934,
实收资本(或股本)(万元),46946,46946,31297,31297,31297,27100,18067,18067,18067,17773,17773,13323,13323,13323,13323,13323,13323,13323,13194,500,
资本公积(万元),52545,52277,67637,67344,66747,58495,66312,66312,65021,59178,59958,14448,14448,14540,14540,14540,14540,14540,13920,4,
减:库存股(万元),4277,4277,4317,4317,6212,6212,6212,6212,6212,,,,,,,,,,,0,
专项储备(万元),,,,,,,,,,,,,,,,,,,,0,
盈余公积(万元),4414,4414,4414,4414,4056,4056,4056,4056,3384,3384,3384,3384,3031,3031,2460,2029,1811,1099,60,357,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,,0,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,,,
未分配利润(万元),89431,78005,71719,65910,58315,52574,51203,48769,46163,42376,39251,37735,31438,27121,22034,18696,16549,9814,319,11212,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,-5,-0,-0,
归属于母公司股东权益合计(万元),188791,177443,170777,164682,154249,136036,133415,131005,126443,122745,120412,68935,62265,58028,52344,48574,46217,38772,27492,12073,
少数股东权益(万元),4758,4707,3777,3740,3808,15182,12810,11550,9673,9826,7988,7408,4548,3399,1615,1592,1176,894,323,326,
所有者权益(或股东权益)合计(万元),193549,182149,174554,168421,158058,151217,146225,142555,136117,132572,128400,76343,66813,61427,53959,50166,47394,39665,27815,12399,
负债和所有者权益(或股东权益)总计(万元),383378,362831,335663,318214,284401,266030,241620,230102,219266,203117,188873,144213,135297,112985,91316,90435,85525,73101,51646,36334,		
