报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),5032,5622,4973,4069,5416,2851,6577,3103,2281,2022,2177,5223,1686,3568,
结算备付金(万元),,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,
应收票据(万元),324,318,133,16,168,391,,50,,10,,,,,
应收账款(万元),13744,15184,13546,15107,15706,16690,14884,15407,10873,10599,12252,10037,6119,5803,
预付款项(万元),393,377,557,100,222,239,155,275,933,545,313,131,161,58,
应收保费(万元),,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,
应收利息(万元),2,3,98,40,,,,37,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,
其他应收款(万元),,389,,60,43,118,107,55,95,115,185,201,397,393,
应收出口退税(万元),,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,
存货(万元),4824,4054,4444,4523,4275,4149,3955,3823,3447,3000,2617,1543,1276,2050,
待摊费用(万元),,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,
其他流动资产(万元),5382,5224,8857,12099,11517,14604,13171,15066,515,142,57,,,1000,
流动资产合计(万元),29914,31171,33064,36014,37347,39042,38850,37816,18144,16433,17602,17135,9639,12872,
发放贷款及垫款(万元),,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,
长期应收款(万元),15,17,18,19,,,,,,,,,,,
长期股权投资(万元),,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,
投资性房地产(万元),3704,3753,3644,3389,161,,,,,,,,,,
固定资产原值(万元),,36528,,35817,,33403,,32391,,29563,16591,15913,14020,,
累计折旧(万元),,12536,,11341,,10987,,9950,,8925,8134,6617,5356,,
固定资产净值(万元),,23992,,24476,,22416,,22441,,20638,8457,9296,8664,,
固定资产减值准备(万元),,,,,,,,,,,,,,,
固定资产(万元),,23992,,24476,24277,22416,22393,22441,20364,20638,8457,9296,8664,10517,
在建工程(万元),,4131,,983,3146,4099,2456,1582,3150,2387,11271,3592,23,361,
工程物资(万元),,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,
无形资产(万元),3401,3224,3245,3269,3276,3307,3337,3347,3372,3392,3355,3402,3440,704,
开发支出(万元),8,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,
长期待摊费用(万元),4,4,,,347,,,,3,,557,1670,2881,278,
股权分置流通权(万元),,,,,,,,,,,,,,,
递延所得税资产(万元),675,697,692,710,689,693,678,674,626,633,570,409,244,50,
