报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),2152,3450,2228,4183,3521,4969,7344,10368,10105,21762,21201,19494,2878,1657,1149,1816,1409,1688,1080,1149,
结算备付金(万元),,,,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),2912,6719,8132,6424,5226,13965,1500,2000,15,54,16,93,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,,,
应收票据(万元),2036,2029,2344,1793,1329,2882,4164,4453,4373,3289,2136,2829,2593,2794,3309,4053,4391,3665,3641,1801,
应收账款(万元),18744,16990,17023,18283,16547,14411,13258,13538,14388,12820,12880,12699,13106,12303,11627,12132,11361,9284,8127,7081,
预付款项(万元),1318,703,959,1298,1423,912,921,812,1340,879,854,824,532,704,1414,555,658,605,520,558,
应收保费(万元),,,,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,,,,
其他应收款(万元),,429,,181,257,238,274,165,265,238,260,88,109,131,343,105,63,69,116,369,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,,,
存货(万元),9282,8863,8255,8401,8398,7820,7189,7047,7020,6995,7178,5989,5186,4792,4897,4716,6105,5905,6308,5829,
待摊费用(万元),,,,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,,,,
其他流动资产(万元),901,889,1697,1537,9943,2601,11987,9909,11998,2046,6008,8547,24200,,400,,382,49,,,
流动资产合计(万元),37828,40072,40836,42100,46644,47797,46639,48292,49503,48084,50532,50562,48604,22382,23139,23376,24369,21265,19792,16788,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,,,,
长期股权投资(万元),5065,3605,2382,2380,2396,2400,,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,,,,,
固定资产原值(万元),,24702,,24513,,21873,,21564,,20220,,19910,,14103,13241,13285,13217,,,,
累计折旧(万元),,10045,,9234,,8433,,7654,,6952,,6279,,5669,5439,5226,4675,,,,
固定资产净值(万元),,14658,,15278,,13441,,13910,,13269,,13631,,8434,7801,8059,8542,,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,,,,
固定资产(万元),,14658,,15278,15609,13441,13686,13910,14285,13269,13424,13631,8251,8434,7801,8059,8542,8936,7994,7649,
在建工程(万元),,17706,,12267,7747,6529,5418,3823,2581,2074,935,58,6086,6008,3983,3791,2141,674,1078,773,
工程物资(万元),,,,,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,,,,
无形资产(万元),3507,3531,3554,3578,3622,3625,3648,3672,3700,3719,3743,3769,3794,3819,3848,3879,3918,4034,4157,2800,
开发支出(万元),,,,,,,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,,,,,,
长期待摊费用(万元),,,,,,,,,,,,,,,,,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),307,303,324,289,353,301,283,296,242,249,245,295,258,245,242,237,273,121,111,118,
其他非流动资产(万元),2058,1593,2161,2075,4190,4002,2977,2515,223,1439,776,662,160,149,992,18,92,92,,426,
非流动资产合计(万元),47114,41395,37978,35867,33916,30297,26012,24217,21031,20750,19123,18416,18549,18655,16867,15985,14965,13858,13340,11767,
资产总计(万元),84942,81467,78814,77967,80560,78094,72651,72509,70534,68834,69655,68978,67153,41038,40006,39361,39334,35124,33132,28555,
短期借款(万元),,,,,,,,,,,,,,500,2500,2000,6400,6800,6181,6015,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,,,
应付票据(万元),,,,,,,,,,,,,,,,,,,,,
应付账款(万元),4525,3111,,3038,,2383,1889,2528,2387,2242,2248,2871,3470,3846,2063,2970,2429,2423,3133,1649,
预收账款(万元),53,114,113,131,101,60,43,77,137,88,70,99,75,70,82,35,57,41,98,78,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),674,638,1492,1497,692,664,1264,1255,569,545,868,950,722,532,734,779,763,729,963,684,
应交税费(万元),2158,1857,1753,1719,2028,1470,1540,1470,1412,1067,1654,1633,1267,1304,1346,1301,833,368,825,685,
应付利息(万元),,,,,,,,,,,,,,,4,3,12,12,13,12,
应付股利(万元),,,,,,,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,,,
其他应付款(万元),,3131,,305,5461,5480,373,372,236,633,258,239,595,312,236,287,252,138,198,128,
预提费用(万元),,,,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,,105,,,,
其他流动负债(万元),,,,,,,,,23,23,23,23,3,3,4,5,7,7,7,,
流动负债合计(万元),10542,8852,6827,6690,10555,10057,5108,5703,4764,4599,5121,5815,6132,6567,6970,7380,10857,10517,11417,9252,
长期借款(万元),,,,,,,,,,,,,,,,,564,,,,
应付债券(万元),,,,,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,,,,
长期递延收益(万元),315,342,350,380,538,410,418,394,202,208,293,299,160,,241,242,218,175,,,
递延所得税负债(万元),138,141,144,145,146,153,145,147,246,250,245,259,238,241,262,264,310,330,348,374,
其他非流动负债(万元),,,,,,,,,,,,,,247,,,,,36,,
非流动负债合计(万元),454,483,494,525,684,563,563,541,447,458,538,558,398,488,504,507,1092,505,384,374,
负债合计(万元),10996,9334,7321,7215,11239,10620,5671,6243,5211,5057,5659,6374,6530,7055,7473,7887,11949,11022,11801,9626,
实收资本(或股本)(万元),10394,10394,9966,9966,10440,10440,5974,5974,5974,5974,5974,5974,5974,4480,4480,4480,4480,4480,4480,4480,
资本公积(万元),32368,31659,28758,28758,32710,32470,31403,31403,31403,31403,31400,31400,31400,7685,7685,7685,7685,7685,7685,7649,
减:库存股(万元),2857,2857,,,5211,5211,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,,,,
盈余公积(万元),3011,3011,3011,3011,2987,2987,2987,2987,2778,2778,2778,2778,2240,2240,2240,2240,1889,1515,1166,808,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,,,
未分配利润(万元),30615,29655,29577,28752,28125,26632,26584,25777,25005,23411,23588,22184,20828,19409,18010,16940,13288,10362,8004,5994,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,124,,,,,-3,-3,
归属于母公司股东权益合计(万元),73923,72107,71470,70724,69285,67433,66935,66222,65279,63733,63951,62560,60579,33938,32487,31427,27327,24021,21331,18929,
少数股东权益(万元),23,26,24,27,36,40,44,44,44,44,45,45,44,45,45,47,58,80,,,
所有者权益(或股东权益)合计(万元),73946,72132,71494,70752,69321,67473,66979,66266,65323,63777,63996,62605,60623,33983,32532,31474,27385,24101,21331,18929,
负债和所有者权益(或股东权益)总计(万元),84942,81467,78814,77967,80560,78094,72651,72509,70534,68834,69655,68978,67153,41038,40006,39361,39334,35124,33132,28555,		
