报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),28959,36306,32346,44945,40674,35219,36264,27257,33052,33837,34060,32907,29902,15139,15218,6916,8346,9818,9877,1970,
结算备付金(万元),,,,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,,,
应收票据(万元),750,906,805,1399,537,840,373,560,1298,1825,2080,1419,913,578,1531,492,624,60,,,
应收账款(万元),20347,18614,17422,24260,29035,26771,18951,23822,14860,18130,10799,16759,16999,13895,10509,11340,11468,8999,5473,3563,
预付款项(万元),252,251,249,257,1447,1447,1447,1206,31,70,,,,,,,,,,,
应收保费(万元),,,,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,,,,
其他应收款(万元),,703,,763,721,978,841,882,829,871,1500,1471,1472,809,492,809,712,550,326,156,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,,,
存货(万元),64495,60934,50743,44188,35621,36129,39809,42682,42467,30971,29509,24457,23278,21723,22346,21358,20352,14632,7970,3331,
待摊费用(万元),,,,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,,,,
其他流动资产(万元),2504,2682,2086,2900,3217,2688,206,225,237,300,291,95,,,,,,,,,
流动资产合计(万元),117998,120397,104336,118711,111252,104071,97890,96634,92775,86005,78238,77108,72565,52143,50095,40915,41503,34058,23646,9020,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,,,,
长期股权投资(万元),,,,,,,,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,,,
