报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),96508,107765,120772,84207,66374,84205,111172,65040,62972,66973,41770,33601,23289,27328,26146,13034,17943,
结算备付金(万元),,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,
交易性金融资产(万元),3000,3000,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,42,322,,13,,167,,
应收票据(万元),32,114,,,,,,,,0,,5,,,,,,
应收账款(万元),64988,53986,49871,56775,60444,49633,45772,48698,53610,47653,36748,40542,34744,30135,23213,25544,21440,
预付款项(万元),106,364,65,243,454,122,248,239,614,1325,691,92,84,153,170,232,135,
应收保费(万元),,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,550,433,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,
其他应收款(万元),,92,,1546,1407,2946,1728,1599,1809,1844,55,57,641,57,47,461,1186,
应收出口退税(万元),,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,
存货(万元),19958,22271,22443,21829,19266,21028,18214,20188,20386,22147,16720,13958,10945,9733,8897,9237,9001,
待摊费用(万元),,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,
其他流动资产(万元),33529,24816,25342,52764,62927,66593,47572,92132,102401,103468,2340,1663,970,1021,928,1387,1484,
流动资产合计(万元),218227,212409,218576,217364,210873,224527,224707,227895,242342,243844,98367,90241,70672,68440,59403,50061,51189,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,
长期股权投资(万元),,,,,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,,
固定资产原值(万元),,164155,,151354,,127432,,96542,,86867,,86189,,82239,,,,
累计折旧(万元),,63370,,57060,,52138,,47694,,44268,,40343,,32333,,,,
固定资产净值(万元),,100785,,94294,,75295,,48848,,42600,,45845,,49906,,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,
固定资产(万元),,100785,,94294,85980,75295,70022,48848,41304,42600,44257,45845,48267,49906,55699,57530,53352,
在建工程(万元),,1484,,1844,3142,7388,5721,1297,7131,7000,6596,6211,3429,729,55,269,874,
工程物资(万元),,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,
无形资产(万元),4087,4053,3911,2505,2577,1778,1799,1851,1739,1517,1538,1549,1574,1535,1529,1555,1597,
开发支出(万元),,,,,,,,,,,,,,,,,,
商誉(万元),278,278,278,,,,,,,,,,,,,,,
长期待摊费用(万元),,,,,,,,,,,,,,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,
递延所得税资产(万元),812,683,587,568,354,297,294,302,326,301,314,316,185,535,223,194,121,
其他非流动资产(万元),1915,4584,2413,1329,3705,11525,11205,6146,1548,,313,209,211,249,,,,
非流动资产合计(万元),111866,111867,106578,100539,95759,96282,89042,58444,52049,51418,53018,54132,53665,52953,57506,59548,55944,
资产总计(万元),330093,324276,325154,317903,306631,320809,313749,286339,294391,295262,151385,144372,124337,121393,116909,109610,107134,
短期借款(万元),9000,20500,17387,12000,3000,3242,3104,,4000,8149,8965,4000,10547,6500,6740,4268,13932,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,121,651,1531,1463,2213,518,,,
应付票据(万元),,,,,,217,2391,1502,,,,,,,,,,
应付账款(万元),57621,53480,,50599,,63175,61691,38455,47191,47740,33658,31886,28054,25529,22461,25901,23027,
预收账款(万元),400,268,380,289,380,224,531,422,539,319,420,692,54,64,99,251,,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),5266,4426,4727,5960,4492,3557,3990,5135,2121,2037,2960,4461,2780,3255,2763,2391,1965,
应交税费(万元),2967,888,430,664,2410,1570,421,523,2592,2180,1580,2059,1721,1617,763,1064,872,
应付利息(万元),5,16,18,18,6,,5,7,1,1,1,14,11,13,145,15,25,
应付股利(万元),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,2697,
其他应交款(万元),,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,
其他应付款(万元),,6762,,6389,,1256,1100,1318,701,638,405,1065,1134,762,943,473,570,
预提费用(万元),,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),159,807,877,956,2109,2313,2466,2812,2150,2279,1161,1732,1473,2375,4751,4920,3133,
其他流动负债(万元),,,,,,,,,,,,,,,,,,
流动负债合计(万元),82986,87148,80270,76874,72702,75554,75699,50174,59294,63465,49801,47439,47237,42328,39185,39472,46221,
长期借款(万元),640,768,1095,1095,1264,1486,1377,1730,2572,4394,4944,5156,1160,1623,3485,6373,6132,
应付债券(万元),,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,56,252,1066,2234,3296,
专项应付款(万元),,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,
长期递延收益(万元),,,,,,,,,,,,,,,,,,
递延所得税负债(万元),1398,1428,673,685,122,118,104,110,109,104,93,93,85,79,60,25,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,
非流动负债合计(万元),2038,2196,1768,1780,1386,1603,1482,1840,2681,4498,5037,5250,1302,1954,4612,8632,9428,
负债合计(万元),85024,89343,82038,78654,74089,77158,77181,52014,61975,67963,54839,52689,48539,44282,43797,48104,55649,
实收资本(或股本)(万元),40967,40930,40930,40930,40180,40180,40180,40180,40180,40180,31300,31300,31300,31300,31300,31300,30685,
资本公积(万元),138491,137454,136857,136260,131502,131502,131502,131502,131502,131502,14171,14171,14171,14171,14171,14171,5065,
减:库存股(万元),5459,5064,5064,5064,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,
盈余公积(万元),10622,10622,10622,10622,8275,8275,8275,8275,7043,7043,7043,7043,4981,4981,3525,2231,3193,
一般风险准备(万元),,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,
未分配利润(万元),59785,50480,59563,56052,52259,63978,56783,54302,53326,47358,42449,37466,24546,26206,24488,14212,12725,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),245069,234933,243116,239250,232543,243651,236568,234325,232416,227299,96546,91683,75798,77111,73112,61505,51485,
少数股东权益(万元),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
所有者权益(或股东权益)合计(万元),245069,234933,243116,239250,232543,243651,236568,234325,232416,227299,96546,91683,75798,77111,73112,61505,51485,
负债和所有者权益(或股东权益)总计(万元),330093,324276,325154,317903,306631,320809,313749,286339,294391,295262,151385,144372,124337,121393,116909,109610,107134,		
