报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),54128,69996,67509,81622,84930,92892,50734,19230,21470,26775,59304,13833,7521,10012,3582,2238,3341,
结算备付金(万元),,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,
应收票据(万元),68279,50357,49301,48853,68674,60993,63245,69760,56680,48179,21037,14275,11961,9622,14011,6424,3408,
应收账款(万元),73356,76810,74124,60918,61437,81051,70527,55581,50090,52090,62390,46046,24959,22847,24889,23860,18962,
预付款项(万元),17007,16007,15876,10495,12492,13387,12970,10563,13250,7802,7489,7292,5119,3545,839,1574,338,
应收保费(万元),,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,
其他应收款(万元),,568,,638,779,679,862,279,138,231,119,243,344,165,28,35,49,
应收出口退税(万元),,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,
存货(万元),71734,61238,55467,57392,54878,50046,48039,59132,47532,44432,51922,56606,39093,32520,30609,26383,23872,
待摊费用(万元),,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,
其他流动资产(万元),4167,2993,2196,2950,1804,2493,1436,2380,1197,588,202,943,194,189,6,55,446,
流动资产合计(万元),289258,277970,265043,262868,284994,301541,247813,216924,190357,180096,202463,139237,89191,78900,73964,60568,50416,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),1000,0,0,1000,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,
长期股权投资(万元),,,,,1000,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,,
固定资产原值(万元),,113000,,106971,,93522,,81604,,68409,,60784,,54098,45845,,,
累计折旧(万元),,31498,,27396,,24067,,25533,,22857,,20652,,16899,14336,,,
固定资产净值(万元),,81502,,79575,,69455,,56071,,45552,,40132,,37198,31509,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,
固定资产(万元),,81502,,79575,70196,69455,55311,56071,51933,45552,42533,40132,38301,37198,31509,31025,25327,
在建工程(万元),,29827,,21313,20361,13582,15996,10064,4572,3022,3079,3567,850,204,2830,358,68,
工程物资(万元),,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,
无形资产(万元),16359,16492,16646,16636,16783,16439,16774,11478,11252,9466,9405,9475,9602,6647,6760,6292,6384,
