报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-03-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),4446,4695,10979,9527,6023,4662,14429,24641,8795,6630,11089,5593,8537,12158,7888,
结算备付金(万元),,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,
交易性金融资产(万元),53034,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,
应收票据(万元),834,471,1368,1571,411,778,,,,,,126,217,336,475,
应收账款(万元),27821,23435,19006,13508,18211,18778,16803,14491,14080,12388,11686,9386,9760,11777,7739,
预付款项(万元),486,701,635,301,465,468,920,429,802,257,112,455,181,169,141,
应收保费(万元),,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,
应收利息(万元),,473,313,205,489,411,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,
其他应收款(万元),,772,,696,,753,750,527,481,363,289,581,459,360,250,
应收出口退税(万元),,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,
存货(万元),22357,23373,23793,27657,27162,26064,24666,22428,22528,21683,20020,17748,16920,17547,16580,
待摊费用(万元),,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,
其他流动资产(万元),630,47643,41652,40455,30974,26518,22574,14139,148,112,89,81,74,95,66,
流动资产合计(万元),110488,101563,98376,93919,84481,78432,80141,76654,46834,41431,43284,33971,36149,42442,33139,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,
长期股权投资(万元),200,200,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,
固定资产原值(万元),,13299,,13365,,13005,,12840,,12663,12592,,12516,11744,,
累计折旧(万元),,5566,,5260,,5000,,4621,,4233,3855,,3061,2309,,
固定资产净值(万元),,7733,,8105,,8005,,8219,,8430,8737,,9454,9435,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,
固定资产(万元),,7733,,8105,8120,8005,8020,8219,8264,8430,8737,9294,9454,9435,9591,
在建工程(万元),,368,,,,8,7,7,5,,,,,737,90,
工程物资(万元),,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,
无形资产(万元),6221,6185,6230,6278,3891,3895,3922,3947,3972,4000,4001,4068,4086,4179,39,
开发支出(万元),,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,
长期待摊费用(万元),,,,,,,,,,,,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,
递延所得税资产(万元),1516,1398,1217,1201,988,986,955,980,928,944,914,827,835,819,407,
其他非流动资产(万元),128,198,329,151,2624,1371,81,57,,,,,,,4166,
非流动资产合计(万元),16173,16082,15825,15736,15622,14264,12985,13210,13169,13374,13652,14190,14375,15170,14294,
资产总计(万元),126661,117645,114201,109655,100102,92696,93126,89865,60003,54805,56936,48160,50524,57612,47433,
短期借款(万元),5000,7049,7049,4049,2049,,,,3500,3500,4000,8000,8000,9087,5500,
向中央银行借款(万元),,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,
应付票据(万元),9715,5500,,,,,425,366,870,,,600,700,830,1200,
应付账款(万元),12363,11646,,13644,,11558,9956,10484,10805,9020,9548,5683,6679,7243,8239,
预收账款(万元),8771,6803,7371,10267,7566,7508,9599,10139,7267,7265,9689,4593,6412,10031,7553,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,
应付职工薪酬(万元),1432,1176,882,1797,1482,1104,774,1640,1144,839,1265,481,1030,933,946,
应交税费(万元),1289,1183,1430,1567,1284,743,792,1008,1005,651,824,506,901,1259,925,
应付利息(万元),,,,41,15,,,,7,4,5,10,10,53,9,
应付股利(万元),950,950,950,1002,1002,1002,,,,,,,3998,1759,,
其他应交款(万元),,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,
其他应付款(万元),,6896,,3617,,3405,3384,138,137,83,79,63,61,118,173,
预提费用(万元),,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,
