报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,
货币资金(万元),101938,81614,47003,56283,109159,21714,22590,16498,16034,13132,23765,8905,5812,3013,3193,1708,1882,
结算备付金(万元),,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,
应收票据(万元),140,170,173,27,9,,,24,,36,10,,35,22,14,47,10,
应收账款(万元),13576,17975,8830,12767,8902,,,2883,,2089,2049,,1235,830,624,749,737,
预付款项(万元),523,609,936,755,379,411,268,167,175,235,183,160,89,104,291,151,67,
应收保费(万元),,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,
其他应收款(万元),,2140,,4133,3039,2991,2147,2488,1419,1543,316,450,321,302,317,90,308,
应收出口退税(万元),,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,
存货(万元),22431,19193,24060,19594,17972,11874,9143,6416,5337,4073,4107,3788,3910,3688,3134,2054,1585,
待摊费用(万元),,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,
其他流动资产(万元),14089,25111,66119,55140,125,151,303,225,312,124,53,27,1353,1007,,600,,
流动资产合计(万元),156033,146813,150711,148699,139585,45934,40101,28701,25187,21233,30483,14894,12756,8967,7574,5399,4590,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,
长期股权投资(万元),,,,,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,,
固定资产原值(万元),,37662,,34861,,29100,24200,,20120,,,12705,,,3746,3498,3243,
累计折旧(万元),,8992,,7276,,6004,4907,,3236,,,2177,,,1321,1125,752,
固定资产净值(万元),,28671,,27585,,23097,19293,,16884,,,10528,,,2424,2372,2492,
固定资产减值准备(万元),,2,,2,,2,2,,2,,,2,,,2,2,2,
固定资产(万元),,28668,,27583,23176,23094,19291,18053,16882,10787,10629,10526,7816,7300,2422,2370,2489,
在建工程(万元),,5115,,2424,2070,2953,1011,510,245,4308,4256,3576,755,302,3634,3087,932,
