报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),1821,2882,3309,4591,3026,6607,7339,10354,15982,25389,28940,14122,11094,15722,21533,12256,13467,10045,3858,5080,
结算备付金(万元),,,,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,,,
应收票据(万元),,10,,86,48,950,55,184,35,,36,,,,3545,1730,190,345,122,1733,
应收账款(万元),47831,45974,45584,48718,59625,54580,59464,56437,60486,56301,58118,55129,46491,47645,41153,45115,46817,46226,35918,27919,
预付款项(万元),1401,1430,2066,1392,1223,1774,1243,5178,2058,1181,704,509,681,1149,1238,491,643,879,1453,1194,
应收保费(万元),,,,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,,,,
其他应收款(万元),,1868,,1971,2402,2300,2209,1485,1477,1147,1089,1080,1367,3529,1462,1196,1569,948,2221,2389,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,,,
存货(万元),16532,18143,18618,19776,24005,25081,22035,21643,23551,16259,18040,18912,18809,17822,16766,10343,11732,10640,16534,15986,
待摊费用(万元),,,,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),20,0,21,,22,3,26,25,28,,29,,,,59,,,59,,,
其他流动资产(万元),758,730,831,647,6507,8285,9583,10233,2645,1739,2067,1435,774,931,912,686,998,463,715,459,
流动资产合计(万元),70516,71037,72449,77180,96859,99582,101955,105540,106262,102015,109023,91187,79217,86797,86669,71817,75415,69606,60821,54759,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,,,
长期应收款(万元),10218,11100,12428,13192,11983,12539,14327,2739,1879,1879,2094,2094,,,,,,,,,
长期股权投资(万元),2194,2199,2324,2209,2090,2095,2172,2179,2307,2314,2365,2423,2632,2143,2943,3011,2997,1470,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,,,,,
固定资产原值(万元),,29656,,29610,,29276,,27720,,22110,,21915,,21701,20951,20478,19123,19031,,,
累计折旧(万元),,14985,,14106,,13241,,12375,,11120,,10386,,9705,8934,7451,6780,6085,,,
固定资产净值(万元),,14671,,15504,,16036,,15346,,10990,,11529,,11997,12017,13027,12343,12946,,,
固定资产减值准备(万元),,9,,15,,15,,15,,11,,11,,11,,,,,,,
固定资产(万元),,14662,,15489,15693,16021,15317,15331,12567,10979,11178,11518,11690,11986,12017,13027,12343,12946,13257,11264,
在建工程(万元),,,,34,78,26,198,28,1356,2638,2661,2664,1879,323,31,,126,,347,,
工程物资(万元),,,,,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,,,,
无形资产(万元),1628,1644,1670,1672,1677,1694,1695,1731,1731,1733,1751,1770,1782,1795,1713,1752,1760,1782,1837,670,
开发支出(万元),,,,,,,,,211,110,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,,,,,,
长期待摊费用(万元),31,51,83,105,137,152,164,,134,134,231,243,298,352,176,,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),4656,4523,4027,4001,2707,2707,2196,2196,1527,1236,1390,1288,1217,1282,986,732,692,634,443,307,
其他非流动资产(万元),2564,2564,2564,2661,2564,2564,2564,2751,2631,2564,2064,1787,1780,2601,1895,1764,1450,1730,3000,,
非流动资产合计(万元),35706,36742,38418,39363,36929,37797,38633,26955,24343,23587,23734,23786,21277,20482,19761,20286,19368,18563,18884,12241,
资产总计(万元),106222,107780,110866,116543,133788,137379,140588,132495,130605,125602,132757,114973,100493,107279,106430,92103,94783,88168,79704,66999,
短期借款(万元),5910,7075,9681,10181,10967,13319,13812,11984,13002,7998,7991,6992,5998,7000,8100,12200,7000,6000,4000,6370,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,,,
应付票据(万元),3802,4037,,1061,,8347,8467,5276,2650,2467,3550,5496,7474,4035,1997,5107,4602,2845,845,,
应付账款(万元),24210,25839,,30408,,34562,33631,30499,27434,21662,24667,26708,16308,25396,27161,18973,21551,18538,21007,17676,
预收账款(万元),3539,2929,3051,2575,3541,4264,7008,4672,5091,4225,5219,5536,5050,5085,6485,2834,2103,2401,3765,3585,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),1233,1086,1063,1038,1015,1281,927,1483,1197,844,1066,2152,941,964,2121,1372,955,1489,1668,1311,
应交税费(万元),54,79,69,944,482,494,657,1041,825,385,940,1105,733,857,615,335,409,1369,483,1498,
应付利息(万元),9,10,14,13,,17,14,12,11,8,7,6,4,10,13,23,19,19,15,,
应付股利(万元),99,104,114,114,,114,114,114,114,1003,,,,,,,,,,1090,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,,
