报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),6127,12553,15301,20678,18429,20527,25747,36820,37667,9334,7384,7167,5473,8380,
结算备付金(万元),,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,
应收票据(万元),2406,2744,129,187,1270,3296,1972,2043,1815,2031,1063,1072,1322,1613,
应收账款(万元),10848,9674,9490,8401,9203,9939,6555,2914,4538,689,9,10,10,556,
预付款项(万元),1915,1024,1153,647,1505,202,8506,837,1378,1171,827,2387,835,929,
应收保费(万元),,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,
其他应收款(万元),,840,,959,493,483,312,285,332,92,161,138,136,265,
应收出口退税(万元),,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,
存货(万元),4674,5087,2861,4600,4722,4233,3661,2722,3161,3178,3829,2965,1779,1576,
待摊费用(万元),,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,
其他流动资产(万元),6683,7063,1429,1380,995,470,199,441,159,458,203,164,696,,
流动资产合计(万元),33482,38986,31079,36853,36615,39151,46953,46063,49049,16954,13476,13903,10250,13319,
发放贷款及垫款(万元),,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,
长期股权投资(万元),,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,
固定资产原值(万元),,23552,,23074,,10599,,9968,,9577,8999,,,,
累计折旧(万元),,6102,,5204,,,,3893,,3439,2999,,,,
固定资产净值(万元),,17450,,17871,,10599,,6075,,6138,6000,,,,
固定资产减值准备(万元),,,,,,4382,,,,,,,,,
固定资产(万元),,17450,,17871,6387,6217,6278,6075,6113,6138,6000,3287,3067,3213,
在建工程(万元),,8761,,6855,15314,13336,12412,11727,6928,6416,5115,3080,264,9,
工程物资(万元),,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,
