报告日期,2019-09-30,2019-06-30,2018-12-31,2018-06-30,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,
货币资金(万元),20469,21327,20611,15350,13511,20357,15377,17728,13015,13892,11035,4134,7897,5381,6137,
结算备付金(万元),,,0,,,,,,,,,,,,,
拆出资金(万元),,,0,,,,,,,,,,,,,
交易性金融资产(万元),,,0,109,,0,,,,,,,,,,
衍生金融资产(万元),,,0,,,0,,,,,,,,,,
应收票据(万元),,,,,,0,,,,,,,,,,
应收账款(万元),180,348,,,24,133,403,6,353,124,42,1710,139,13,4,
预付款项(万元),5445,3353,2247,2525,2894,1493,3293,2586,4662,3284,2546,2404,1942,1618,2075,
应收保费(万元),,,,,,,,,,,,,,,,
应收分保账款(万元),,,0,,,,,,,,,,,,,
应收分保合同准备金(万元),,,0,,,,,,,,,,,,,
应收利息(万元),161,,,,,0,,,,,,,,,,
应收股利(万元),,,,,,0,,,,,12,,,,,
其他应收款(万元),,110,,196,205,216,184,124,180,154,173,52,83,95,117,
应收出口退税(万元),,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,0,,,,,,,,,,,,,
存货(万元),,,,0,,,,,,0,,,,,,
待摊费用(万元),,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,0,0,,0,,,,,,,,,,
其他流动资产(万元),788,502,400,60,3187,199,725,1041,769,1437,12,5282,445,3239,591,
流动资产合计(万元),27166,25641,23385,18490,19821,22398,19981,21485,18979,18891,13820,13582,10506,10346,8925,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,3000,3000,3000,3000,3000,3000,3000,3000,,,,,,
持有至到期投资(万元),,,,,,0,,,,,,,,,,
长期应收款(万元),,,,,,0,,,,,,,,,,
长期股权投资(万元),48,49,64,112,156,182,,,,0,93,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,0,,,,,,,,,,
固定资产原值(万元),,,,,,,,,,,,,2763,634,644,
累计折旧(万元),,,,,,,,,,,,,431,324,241,
固定资产净值(万元),,,,,,,,,,,,,2332,309,403,
固定资产减值准备(万元),,,,,,,,,,,,,,,,
固定资产(万元),,,,2148,2146,2120,2183,2241,2272,2281,2327,2400,2332,309,403,
在建工程(万元),,,,0,,0,,,,0,,,,,,
工程物资(万元),,,,,,0,,,,,,,,,,
固定资产清理(万元),,,,,,0,,,,,,,,,,
生产性生物资产(万元),,,,0,,0,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,
油气资产(万元),,,,0,,0,,,,,,,,,,
无形资产(万元),246,279,351,420,354,384,417,449,586,555,32,15,18,22,15,
开发支出(万元),,,,,,0,,,,,,,,,,
商誉(万元),101,101,101,101,101,101,101,101,101,101,0,101,101,118,118,
长期待摊费用(万元),101,93,107,121,83,99,113,45,97,69,59,56,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,
递延所得税资产(万元),4,6,2,51,3,3,88,74,16,75,22,22,2,0,0,
其他非流动资产(万元),346,205,120,,71,71,91,26,,,27,259,231,186,,
非流动资产合计(万元),5876,5785,5904,5954,5914,5959,5994,5937,6072,6082,2562,2853,2684,635,536,
资产总计(万元),33042,31426,29289,24443,25735,28357,25975,27422,25051,24972,16382,16435,13190,10982,9461,
短期借款(万元),,,,0,,0,,,,0,,,,,,
向中央银行借款(万元),,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,41,0,45,,,,,,,,,
衍生金融负债(万元),,,,0,,0,,,,,,,,,,
应付票据(万元),,,,,,0,,,,,,,,,,
应付账款(万元),1036,931,1207,,7,493,743,423,411,34,264,87,401,27,670,
预收账款(万元),3754,3283,1683,3186,5072,2360,4556,2188,4053,2314,2625,3708,3637,3456,4360,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,0,,,,,,,,,,,,,
应付职工薪酬(万元),122,136,522,235,116,477,106,247,66,314,98,116,70,319,400,
应交税费(万元),568,547,858,372,69,2379,326,608,468,415,460,402,48,328,142,
应付利息(万元),,,,,,0,,,,,,,,,,
应付股利(万元),17,39,,,1,1,15,17,15,55,20,23,284,,,
其他应交款(万元),,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,
其他应付款(万元),,570,607,721,240,367,258,1699,141,827,206,427,133,354,279,
预提费用(万元),,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,
应付分保账款(万元),,,0,,,,,,,,,,,,,
保险合同准备金(万元),,,0,,,,,,,,,,,,,
代理买卖证券款(万元),,,0,,,,,,,,,,,,,
代理承销证券款(万元),,,0,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,0,0,,0,,,,,,,,,,
其他流动负债(万元),,,0,0,,0,,,,,,,,,,
流动负债合计(万元),6095,5507,4877,5807,5546,6078,6050,5182,5153,3959,3674,4763,4572,4484,5851,
长期借款(万元),,,0,0,,0,,,,0,,,,,,
应付债券(万元),,,0,0,,0,,,,,,,,,,
长期应付款(万元),,,0,0,,0,,,,,,,,,,
专项应付款(万元),,,,,,0,,,,,,,,,,
预计非流动负债(万元),,,0,0,,0,,,,,,,,,,
长期递延收益(万元),,,0,0,,0,,,,,,,,,,
递延所得税负债(万元),620,647,765,452,453,439,2214,2068,1721,1765,,1224,686,681,310,
其他非流动负债(万元),,,0,,,0,,,,,,,,,,
非流动负债合计(万元),620,647,765,452,453,439,2214,2068,1721,1765,0,1224,686,681,310,
负债合计(万元),6715,6153,5642,6259,5999,6517,8263,7250,6873,5725,3674,5987,5258,5165,6161,
实收资本(或股本)(万元),7512,7512,7512,7512,7512,7512,7512,4419,4419,4419,4522,4260,4260,1100,1100,
资本公积(万元),2317,2317,2317,2317,2317,2317,2317,5411,5411,5411,,5,15,19,,
减:库存股(万元),,,0,,,0,,,,,,,,,,
专项储备(万元),,,0,,,0,,,,,,,,,,
盈余公积(万元),2107,2107,2107,1662,1662,1662,813,813,515,515,432,336,263,263,91,
一般风险准备(万元),,,0,0,,0,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,
未分配利润(万元),13554,12582,10923,6147,7814,9790,6324,8455,6983,8303,7423,5564,3096,4231,1855,
拟分配现金股利(万元),,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,-59,2,-69,-3,
归属于母公司股东权益合计(万元),26027,24903,23244,17895,19455,21510,17551,19927,17767,18796,12378,10106,7636,5544,3043,
少数股东权益(万元),300,370,404,289,282,330,161,245,410,452,330,342,296,272,257,
所有者权益(或股东权益)合计(万元),26327,25273,23647,18184,19737,21840,17712,20172,18177,19248,12708,10448,7932,5817,3300,
负债和所有者权益(或股东权益)总计(万元),33042,31426,29289,24443,25735,28357,25975,27422,25051,24972,16382,16435,13190,10982,9461,		
