报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),11102,11186,7741,7686,8072,13083,5937,10009,16279,21702,10276,6879,24167,3934,4709,4729,5208,3749,5625,3818,
结算备付金(万元),,,,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,,,
应收票据(万元),5588,4317,2371,4089,2534,2195,1359,2816,1821,4020,2276,4483,1322,1235,3656,3738,3228,4954,2639,2072,
应收账款(万元),20709,21929,19282,17906,20102,20010,14519,12165,13732,13456,11589,10796,11347,10994,8265,8519,6888,4085,3194,2429,
预付款项(万元),1622,1183,3386,1594,2143,2141,4116,1314,2217,985,4000,717,6271,3237,2969,2327,1267,2149,4878,1988,
应收保费(万元),,,,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,,,,
其他应收款(万元),,606,,99,194,98,560,239,259,255,383,202,694,854,735,951,412,317,291,85,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,,,
存货(万元),13673,14164,16255,15416,14763,14971,15141,12735,10983,13534,15606,12494,12436,11792,9962,8146,6722,5884,4201,5528,
待摊费用(万元),,,,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,23,32,44,44,,,,,,,,,
其他流动资产(万元),3129,1205,1142,1265,2922,1961,2343,1652,809,910,897,903,,,,,,,,,
流动资产合计(万元),56325,54591,50299,48054,50730,54459,43976,40928,46123,54894,45071,36519,56237,32046,30296,28411,23727,21137,20828,15921,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,,,,
长期股权投资(万元),0,4,57,57,,3,253,14,26,25,26,28,,115,133,,,,850,850,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,,,,,
固定资产原值(万元),,105370,,98919,,61564,,60252,,58089,,56390,,55832,54892,,,,,,
累计折旧(万元),,33792,,30404,,27693,,25573,,23641,,21498,,19604,17616,,,,,,
固定资产净值(万元),,71579,,68515,,33871,,34678,,34447,,34891,,36228,37277,,,,,,
固定资产减值准备(万元),,980,,1002,,328,,328,,278,,278,,278,225,,,,,,
固定资产(万元),,70599,,67513,65527,33543,33393,34350,34524,34170,35069,34614,34369,35950,37052,36988,33981,16254,11435,11826,
在建工程(万元),,2520,,2570,4381,31966,25721,18669,5607,4310,3046,3572,3296,2199,1571,964,2734,14988,3734,163,
工程物资(万元),,432,,507,,326,1254,1917,37,70,83,25,22,19,18,149,146,361,269,23,
固定资产清理(万元),,,,,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,,,,
无形资产(万元),9135,9205,9265,9310,9321,9288,9329,9389,9414,9470,9527,9586,7731,7775,7864,7939,8023,7068,7196,1330,
开发支出(万元),,,,,,,,,,,,,,,,,,,,,
商誉(万元),45,45,45,45,45,45,45,45,45,45,45,45,43,,,,,,,,
长期待摊费用(万元),190,203,218,233,196,207,21,31,18,19,18,29,84,95,117,139,138,150,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),604,587,729,663,446,402,366,344,309,295,289,278,274,270,202,184,128,71,37,35,
其他非流动资产(万元),521,986,1173,2380,1894,2185,2041,4329,11035,7044,5789,5168,,,,,,,,,
非流动资产合计(万元),85910,85430,85204,84127,82660,78815,73274,69938,61864,56298,54742,54194,46669,47272,47807,47213,46000,39743,23521,14227,
资产总计(万元),142236,140021,135503,132181,133390,133274,117250,110866,107987,111193,99813,90713,102906,79318,78103,75624,69726,60880,44349,30148,
短期借款(万元),7800,10800,8800,8000,10000,15300,19900,15600,15600,17600,18100,10100,20100,18200,18882,16462,14478,16000,10060,2260,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,26,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,,,
应付票据(万元),707,,,1000,,2750,1000,,,,,1000,1000,,,,,20,,,
应付账款(万元),14348,14116,,16326,,13672,10745,10964,8461,10127,9248,8717,8399,9205,8442,8005,7076,6931,5489,4123,
