报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),28910,25908,24790,33409,28145,24110,36925,51024,46772,42176,10842,19056,19793,9702,14104,5427,5804,
结算备付金(万元),,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,
交易性金融资产(万元),17,17,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,
应收票据(万元),,,,,0,,,,,,,,,,34,8,,
应收账款(万元),78436,74733,62695,55319,56887,36901,29771,26105,27365,26896,21167,21052,15011,14884,10810,9306,8053,
预付款项(万元),2221,1834,3003,2512,2688,2189,2280,1767,1809,1655,1921,1428,632,478,332,223,423,
应收保费(万元),,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,
应收利息(万元),,,95,66,,6,,115,64,23,,12,23,33,24,,,
应收股利(万元),,,,,,,,,,,,,,,,,,
其他应收款(万元),,6003,,5711,5442,4827,5424,4766,4818,3524,4463,3960,2443,959,773,1085,523,
应收出口退税(万元),,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,
存货(万元),,,,,,,,,,,,,,,,,,
待摊费用(万元),,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,
其他流动资产(万元),70,206,216,317,412,248,217,322,131,360,2860,1034,1149,498,1517,4585,3010,
流动资产合计(万元),115223,108701,98869,97335,93575,68281,74616,84099,80960,74633,41254,46542,39051,26553,27595,20634,17813,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,17,,,,1000,1000,1000,1000,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,
长期应收款(万元),2558,2494,2799,2859,3127,2996,,,,,,,,,,,,
长期股权投资(万元),8219,8179,7897,7897,7935,23662,6235,409,396,330,333,189,,,251,349,377,
其他长期投资(万元),,,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,,
固定资产原值(万元),,3914,,3726,,2994,,2694,,2521,2390,2346,2079,,,,,
累计折旧(万元),,2754,,2553,,2032,,1851,,1816,1776,1730,1473,,,,,
固定资产净值(万元),,1160,,1172,,962,,844,,705,614,617,606,,,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,
固定资产(万元),,1160,,1172,1147,962,851,844,733,705,614,617,606,460,290,380,517,
在建工程(万元),,,,,,,,,,,,,,,,,,
工程物资(万元),,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,
无形资产(万元),11547,11718,11886,11995,11960,2170,1024,1008,890,898,856,892,820,1769,705,789,729,
开发支出(万元),1148,812,607,425,181,,,,,,,,,41,,,,
商誉(万元),14387,14387,14387,14387,14753,4443,4924,3325,3325,3325,3325,3325,3325,984,1886,327,327,
长期待摊费用(万元),2440,1956,1231,948,947,762,682,772,455,290,197,231,106,68,117,178,207,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,
递延所得税资产(万元),797,743,833,787,790,867,780,822,711,789,730,809,1022,1732,2255,1726,1618,
其他非流动资产(万元),,,,,,,,,,,,,,,,,,
非流动资产合计(万元),42179,41448,40786,40488,40840,35861,14497,8180,7511,7336,7055,6063,5878,5055,5505,3749,3775,
资产总计(万元),157401,150149,139656,137823,134415,104142,89113,92279,88471,81970,48309,52606,44929,31608,33100,24383,21588,
短期借款(万元),6029,7908,7322,6011,9316,4933,,,,,,,,,,,,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,
应付票据(万元),19,705,,,,,,,,,,,,,,,,
应付账款(万元),7323,7349,,5997,,169,86,148,186,113,157,145,174,290,259,344,349,
预收账款(万元),3209,2801,2245,2933,2024,1177,1071,810,2109,983,1231,970,964,217,373,295,345,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),30777,25685,23665,26788,21893,17280,13901,18607,16905,13633,9042,14910,13417,5543,8310,6435,6360,
应交税费(万元),7545,6060,6094,4720,5752,3427,2994,2943,2607,2288,1684,2087,1059,1125,1361,1177,1212,
应付利息(万元),2,4,1,1,,3,,,,,,,,,,,,
应付股利(万元),,2480,,,,1494,,,,,,,,286,1740,771,388,
其他应交款(万元),,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,
其他应付款(万元),,5066,,4681,3858,3837,2547,3205,2222,3316,2612,2222,1852,1004,1201,1264,1585,
预提费用(万元),,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,,
流动负债合计(万元),59341,58059,49389,51131,49709,32319,20597,25713,24030,20332,14726,20334,17466,8466,13244,10285,10238,
长期借款(万元),,,,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,,
长期应付款(万元),,99,,25,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,
预计非流动负债(万元),1032,1029,1110,1059,1359,1096,1102,1071,1166,1106,1169,1160,1054,420,391,355,237,
长期递延收益(万元),1,1,,,,,,,,,,,,,,,,
递延所得税负债(万元),2206,2233,2222,2252,2210,350,3,3,2,4,5,5,9,233,,51,75,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,
非流动负债合计(万元),3470,3495,3481,3474,3804,1678,1335,1573,1560,1520,1580,1568,1511,1179,907,406,312,
负债合计(万元),62811,61553,52869,54605,53513,33998,21932,27286,25589,21853,16306,21902,18977,9645,14151,10692,10550,
实收资本(或股本)(万元),18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,13500,13500,13500,13500,7500,243,243,
资本公积(万元),22619,22619,22605,22605,22578,22578,22610,22610,22610,22610,1327,1327,1327,1355,4996,5060,4104,
减:库存股(万元),,,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,
盈余公积(万元),1676,1676,1676,1676,1172,1172,1172,1172,810,810,810,810,610,444,347,122,122,
一般风险准备(万元),,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,
未分配利润(万元),39553,34490,33575,30419,28427,23939,22165,20650,19258,16788,14776,13612,9595,6009,5776,8162,6457,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,
