报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),5277,5027,12231,7528,5515,5340,15044,7375,6768,5306,9568,5119,2672,4979,1913,2725,
结算备付金(万元),,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,
交易性金融资产(万元),37528,40037,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,
应收票据(万元),4471,2819,2787,3047,5350,3286,1920,3247,2692,1939,3168,5032,1688,3562,3743,1285,
应收账款(万元),30651,26427,22901,21984,23751,24788,22917,23016,26422,23724,16246,14831,16045,10692,8827,6511,
预付款项(万元),1379,1676,1399,462,1133,592,864,257,667,399,324,204,201,234,140,59,
应收保费(万元),,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,
其他应收款(万元),,311,,437,427,488,506,394,886,561,292,276,427,71,929,788,
应收出口退税(万元),,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,
存货(万元),16356,12600,12184,11595,11249,9589,10783,8592,9070,8123,6706,5517,5910,7259,3945,3423,
待摊费用(万元),,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,
其他流动资产(万元),308,345,37319,39798,39527,38043,32775,43009,42300,68,1526,91,10,244,297,615,
流动资产合计(万元),96441,89243,89401,84850,86953,82126,84809,85889,88805,40120,37830,31069,26952,27040,19795,15406,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,
