报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),17513,20898,15390,33300,12285,8223,9855,10479,11813,20539,55987,19077,14795,13289,12676,11413,9005,
结算备付金(万元),,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,
应收票据(万元),55,101,201,69,135,30,10,10,112,53,,21,8,,35,,,
应收账款(万元),10260,9175,9451,9819,11582,10713,9049,8277,10148,7958,8646,7989,9476,7154,4836,3700,2701,
预付款项(万元),638,503,775,363,693,583,762,483,619,465,423,157,324,379,158,261,164,
应收保费(万元),,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,
其他应收款(万元),,195,,158,204,457,156,166,133,255,166,280,261,362,180,588,504,
应收出口退税(万元),,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,
存货(万元),8916,9522,9039,9158,9334,9075,8255,8604,7943,8376,7685,8070,8600,5494,4408,3523,2150,
待摊费用(万元),,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,
其他流动资产(万元),45905,40519,48196,32012,48500,51200,51000,52058,45500,34500,,10,,,,,,
流动资产合计(万元),83426,80913,83200,84878,82733,80281,79088,80078,76267,72146,72908,35605,33464,26678,22294,19485,14525,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,
长期股权投资(万元),593,600,,,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,
投资性房地产(万元),440,445,449,454,458,462,467,471,476,482,,,,,,,,
固定资产原值(万元),,15336,,15126,,14862,,14755,,14273,,,14481,13213,4436,3717,,
累计折旧(万元),,5075,,4539,,4151,,3624,,3112,,,2651,1910,1204,753,,
固定资产净值(万元),,10260,,10588,,10710,,11131,,11161,,,11829,11302,3232,2963,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,
固定资产(万元),,10260,,10588,10570,10710,10951,11131,11164,11161,11815,11964,11829,11302,3232,2963,2340,
在建工程(万元),,1599,,237,14,,,,,,,,237,6,4309,311,,
工程物资(万元),,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,
无形资产(万元),4063,4050,4087,4106,4142,2172,2190,2202,2231,2233,2226,2237,2247,2245,1567,735,753,
开发支出(万元),,,,,,,,,,,,,,,,,,
商誉(万元),,,,,62,,,,,,,,,,,,,
长期待摊费用(万元),,,,,,,,,,,,,,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,
递延所得税资产(万元),449,365,328,496,298,260,252,383,346,308,288,406,363,312,200,114,79,
其他非流动资产(万元),162,100,8,15,43,111,82,97,21,11,26,33,79,80,170,1042,238,
